,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0968590230001-2021-40025,2021-09-15 23:50:00,GUAYAS - GUAYAQUIL,SERVICIO DE ABASTECIMIENTO DE COMBUSTIBLE PARA LA ECPE,En Curso,2021-09-17 12:00:00,ESCUELA DE CONDUCTORES PROFESIONALES ESPOL EP,Campus Espol Gustavlo Galindo km 30.5 vía perimetral,"Funcionario Encargado: Isaac Gomez
Email: idgomez@espol.edu.ec"
1,NIC-1760003330001-2021-40884,2021-09-15 23:48:00,PICHINCHA - SAN MIGUEL DE LOS BANCOS,ADQUISICION DE REPUESTOS PARA LA VOLQUETA HINO GH AÑO 2017,Finalizada,2021-09-17 08:42:00,GOBIERNO PROVINCIAL DE PICHINCHA,AV. 6 DE DICIEMBRE Y 14 DE SEPTIEMBRE,"Funcionario Encargado: JOSE RAMIRO RAMOS MERA
Email: jramos@pichincha.gob.ec"
2,NIC-1760003330001-2021-40883,2021-09-15 23:27:00,PICHINCHA - SAN MIGUEL DE LOS BANCOS,ADQUISICION DE REPUESTOS PARA LA MOTONIVELADORA CATERPILLAR 120K ÑO 2015,Finalizada,2021-09-17 09:22:00,GOBIERNO PROVINCIAL DE PICHINCHA,AV. 6 DE DICIEMBRE Y 14 DE SEPTIEMBRE,"Funcionario Encargado: JOSE RAMIRO RAMOS MERA
Email: jramos@pichincha.gob.ec"
3,NIC-1768080630001-2021-40362,2021-09-15 22:31:00,PICHINCHA - MEJIA,2DA INSISTENCIA ADQUISICION DE PUNTAS PLASTICAS PARA EL PROGRAMA DE CEREALES DEL INIAP EESC.,En Curso,2021-09-17 22:31:00,Iniap Estacion Experimental Santa Catalina,Panamericana Sur Km.1 INIAP Estación Experimental Santa Catalina,"Funcionario Encargado: Georgina Mónica Sánchez Sandoval
Email: georgina.sanchez@iniap.gob.ec"
4,NIC-1760003330001-2021-40882,2021-09-15 21:31:00,PICHINCHA - SAN MIGUEL DE LOS BANCOS,ADQUISICION DE REPUESTOS PARA LA CAMIONETA CHEVROLET D MAX CRDI AC 3.0 CD 4X4 TM DIESEL 2016,En Curso,2021-09-17 21:24:00,GOBIERNO PROVINCIAL DE PICHINCHA,AV. 6 DE DICIEMBRE Y 14 DE SEPTIEMBRE,"Funcionario Encargado: JOSE RAMIRO RAMOS MERA
Email: jramos@pichincha.gob.ec"
5,NIC-1760003330001-2021-40881,2021-09-15 21:18:00,PICHINCHA - SAN MIGUEL DE LOS BANCOS,ADQUISICION DE MATERIALES Y HERRAMIENTAS EN EL EQUIPO DE SUELDA PARA UTILIZAR EN EL TALLER DE MECANICA ZONA 4 LOS BANCOS,Finalizada,2021-09-17 08:54:00,GOBIERNO PROVINCIAL DE PICHINCHA,AV. 6 DE DICIEMBRE Y 14 DE SEPTIEMBRE,"Funcionario Encargado: JOSE RAMIRO RAMOS MERA
Email: jramos@pichincha.gob.ec"
6,NIC-1460015210001-2021-40036,2021-09-15 20:39:00,MORONA SANTIAGO - LIMON INDANZA,Adquisición de suministros agropecuarios para el control y seguridad del Reciento Ferial de la parroquia Indanza,En Curso,2021-09-17 20:40:00,Gobierno Parroquial de Indanza,Luis Ríos Rodríguez S/N Simón Bolívar,"Funcionario Encargado: Jomayra Zhicay
Email: gpindanza@gmail.com"
7,NIC-1060041290001-2021-40020,2021-09-15 20:30:00,IMBABURA - IBARRA,"ADQUISICIÓN DE FLUXÓMETROS, TAPAS DE INODOROS Y EXTRACTORES DE OLORES PARA LOS BAÑOS DE LAS AGENCIAS DE LA COORDINACIÓN ZONAL 1 DE REGISTRO CIVIL",Finalizada,2021-09-17 08:10:00,"Coordinación Zonal 1del Registro Civil, Identificación y Cedulación",VICENTE ROCAFUERTE 8-84 Y JUAN DE VELASCO,"Funcionario Encargado: CLARA SALOME PADILLA QUISPE
Email: clara.padilla@registrocivil.gob.ec"
8,NIC-1560000940001-2021-40069,2021-09-15 20:00:00,NAPO - QUIJOS,"ADQUISICIÓN DE COMBUSTIBLES PARA LOS VEHÍCULOS, MAQUINARIA Y EQUIPO CAMINERO DEL GAD MUNICIPAL DE QUIJOS",En Curso,2021-09-17 19:52:00,GOBIERNO MUNICIPAL DE QUIJOS,AV. DE LOS QUIJOS N 4 Y 17 ENERO,"Funcionario Encargado: ROBERTO CARLOS MONTOYA ROSALES
Email: infimasquijos@gmail.com"
9,NIC-0968520100001-2021-40030,2021-09-15 20:00:00,GUAYAS - GUAYAQUIL,"ADQUISICIÓN DE MEDICAMENTO CEFTRIAXONA- SOLIDO PARENTERAL- 1000 MG, PARA PACIENTES CRITICOS DE LA UNIDAD DE CUIDADOS INTENSIVOS DEL HPNG2",En Curso,2021-09-17 17:00:00,MINISTERIO DEL INTERIOR HOSPITAL DE LA POLICIA NACIONAL GUAYAQUIL # 2,AV. DE LAS AMERICAS,"Funcionario Encargado: SERVIDOR POLICIAL CBOS. ABG. DANIEL RODRIGUEZ BERNARDINO
Email: compraspublicashdpng2@gmail.com"
