,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0760000850001-2021-40054,2021-09-16 16:30:00,EL ORO - PIÑAS,Oficio Nro. 114 GADM-P-UPAT-2021,En Curso,2021-09-20 16:25:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PIÑAS,Garcia Moreno entre Bolivar y Sucre,"Funcionario Encargado: Ing. Hamilton Rojas Atiencie
Email: compraspublicaspinas@gmail.com"
1,NIC-0860038720001-2021-40006,2021-09-16 16:30:00,ESMERALDAS - QUININDE,UN PROMOTOR PARA LA EJECUCION DEL PROYECTO FOMENTO AL ARTE Y CULTURA DE LA PARROQUIA LA UNION,En Curso,2021-09-17 16:35:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA LA UNION,"AV. QUITO Y CALLE LOJA, ESQUINA, EN EL EDIFICIO DEL GADPLUQ","Funcionario Encargado: JORGE HUMBERTO CHIGUANO PILA
Email: jplaunion@hotmail.com"
2,NIC-1260033900001-2021-40021,2021-09-16 16:30:00,LOS RIOS - VENTANAS,"Alquiler de Retroexcavadora para trabajos de mejoramiento y ampliación de redes de distribución de agua en El Jobo, perteneciente al cantón Ventanas",En Curso,2021-09-17 16:50:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO VENTANAS,Recinto el Jobo,"Funcionario Encargado: Daniel Peñafiel
Email: gp3_16@hotmail.com"
3,NIC-1160026470001-2021-40007,2021-09-16 16:30:00,LOJA - ESPINDOLA,Contratación de póliza de seguro para la Máquina Retroexcavadora que brinda mantenimiento de las vías de la Parroquia Bellavista,En Curso,2021-09-17 16:31:00,JUNTA PARROQUIAL DE BELLAVISTA,8 de diciembre y Atahualpa,"Funcionario Encargado: Guido Bladimir Jaramillo Jaramillo
Email: gpbellavista@gmail.com"
4,NIC-0968524360001-2021-40020,2021-09-16 16:30:00,SANTA ELENA - SALINAS,ADQUISICIÓN DE INSUMOS MEDICOS,En Curso,2021-09-20 15:00:00,CUERPO DE BOMBEROS DE SALINAS,AV. GENERAL ENRIQUEZ GALLO Y CALLE JOSÉ ALBERTO ESTRELLA,"Funcionario Encargado: ING. MARLENE BONILLA
Email: bodega@bomberossalinas.gob.ec"
5,NIC-0968599020001-2021-40236,2021-09-16 16:30:00,GUAYAS - GUAYAQUIL,CORP CAPACITACION PARA EL PERSONAL DE LA GERENCIA COMERCIAL GDC,En Curso,2021-09-21 16:20:00,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,"KM 6,5 VIA LA COSTA EDIFICIO GRACE","Funcionario Encargado: RUBEN JARAMILLO VELOZ
Email: ruben.jaramillo@cnel.gob.ec"
6,NIC-1260000730001-2021-40023,2021-09-16 16:30:00,LOS RIOS - URDANETA,COMPRA DE LLANTAS,En Curso,2021-09-20 11:30:00,Municipio de Urdaneta,ALFONSO BUSTAMANTE Y CONCEPCION LANDIVAR,"Funcionario Encargado: Tnlga. Thalia Apraez
Email: isaacgaibor@hotmail.com"
7,NIC-1460014590001-2021-40006,2021-09-16 16:29:00,MORONA SANTIAGO - GUALAQUIZA,Reparación del Puente sobre el Rio Negro,En Curso,2021-09-20 16:29:00,Gobierno Autónomo Descentralizado Parroquial Rurral de Amazonas,AMAZONAS,"Funcionario Encargado: Alexandra Isabel Ortega Ortega
Email: amazonas@gadamazonas.gob.ec"
8,NIC-0968504920001-2021-40147,2021-09-16 16:28:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DE DISPOSITIVOS MEDICOS,En Curso,2021-09-20 16:28:00,HOSPITAL MATILDE HIDALGO DE PROCEL,Av-12 A S-E entre 54C S-E Fernando López L. Calle 54B y 2da Peatonal.,"Funcionario Encargado: YOMAYRA HIDALGO SALAZAR
Email: proveeduria021@gmail.com"
9,NIC-0968560160001-2021-40109,2021-09-16 16:28:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DEL MEDICAMENTO FOSFOLIPIDOS NATURALES LIQUIDO INTRATRAQUEAL 27MGMG/ML FRASCO X 5 ML,En Curso,2021-09-17 16:30:00,HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO,AV. 25 DE JULIO VIA AL PUERTO MARITIMO,"Funcionario Encargado: JEFE DE LA UNIDAD DE CONTRATACION PUBLICA
Email: cotizacion.medicamen@iess.gob.ec"
