,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1160037830001-2021-40042,2021-09-15 14:30:00,LOJA - LOJA,ADQUISICION DE LOS MEDICAMENTOS QUETIAPINA SÓLIDO ORAL 100 MG Y 300 MG,En Curso,2021-09-17 14:30:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CENTRAL LOJA,10 Agosto y Ave. Manuel Agustin Aguirre,"Funcionario Encargado: Abg. Byron Torres Ojeda
Email: byron.torres@iess.gob.ec"
1,NIC-0760015880001-2021-40012,2021-09-15 14:30:00,EL ORO - MACHALA,ADQUISICIÓN DE COMBUSTIBLE PARA EL PARQUE AUTOMOTOR PERTENECIENTE AL PROYECTO DE REACTIVACIÓN DE CAFE Y CACAO NACIONAL FINO DE AROMA,Finalizada,2021-09-16 15:30:00,DIRECCIÓN DISTRITAL 07D02-MACHALA-MAG,OLMEDO 732 Y JUNIN,"Funcionario Encargado: Ing. Darwin Roberto Caivinagua Serrano
Email: dcaivinagua@mag.gob.ec"
2,NIC-1160037830001-2021-40041,2021-09-15 14:30:00,LOJA - LOJA,ADQUISICION DE MATERIALES DE OFICINA PARA EL CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CENTRAL LOJA,En Curso,2021-09-17 14:15:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CENTRAL LOJA,10 Agosto y Ave. Manuel Agustin Aguirre,"Funcionario Encargado: Abg. Byron Torres Ojeda
Email: byron.torres@iess.gob.ec"
3,NIC-0960000650001-2021-40183,2021-09-15 14:30:00,GUAYAS - EL TRIUNFO,ADQUISICIÓN DE MATERIALES PATRA EL CONVENIO ENTRE EL MIES Y EL GAD MUNICIPAL EN LA MODADILAD CENTRO DE DESARROLLO INFANTIL-CDI,Finalizada,2021-09-16 14:35:00,MUNICIPIO DEL CANTON EL TRIUNFO,AV. 8 DE ABRIL Y ASSAD BUCARAM,"Funcionario Encargado: ING. ROSALVA CARRIEL
Email: compraspublicastriunfo@gmail.com"
4,NIC-1460000100001-2021-40154,2021-09-15 14:30:00,MORONA SANTIAGO - MORONA,Servicio de transporte aéreo ruta TAISHA-WAMPUIK-TAISHA,En Curso,2021-09-17 14:08:00,GAD DE LA PROVINCIA DE MORONA SANTIAGO,24 de mayo y Bolivar,"Funcionario Encargado: Euler Favian Rivadeneira
Email: erivadeneira.gadpms@gmail.com"
5,NIC-0960000650001-2021-40182,2021-09-15 14:30:00,GUAYAS - EL TRIUNFO,ADQUISICIÓN DE SUMINISTROS DE LIMPIEZA PARA TODAS LAS ÁREAS PERTENECIENTES A ACCIÓN SOCIAL,Finalizada,2021-09-16 14:35:00,MUNICIPIO DEL CANTON EL TRIUNFO,AV. 8 DE ABRIL Y ASSAD BUCARAM,"Funcionario Encargado: ING. ROSALVA CARRIEL
Email: compraspublicastriunfo@gmail.com"
6,NIC-2260010500001-2021-40013,2021-09-15 14:29:00,ORELLANA - FRANCISCO DE ORELLANA,MENAJE DE CASA,En Curso,2021-09-17 14:29:00,FISCALIA DE ORELLANA,AV. 9 DE OCTUBRE Y VICENTE ROCAFUERTE,"Funcionario Encargado: ABG. VICTORIA FERNANDA ANDINO
Email: andinov@fiscalia.gob.ec"
7,NIC-0968557530001-2021-40001,2021-09-15 14:27:00,GUAYAS - NARANJITO,Mantenimiento de Maquina de Extricacion,Finalizada,2021-09-16 14:28:00,CUERPO DE BOMBEROS DE NARANJITO,9 de Octubre 511 y Guayaquil,"Funcionario Encargado: Felix Vera Suña
Email: bomberosnaranjito@hotmail.com"
8,NIC-0160033360001-2021-40026,2021-09-15 14:26:00,AZUAY - PAUTE,Adquisición de hilo nylon para la maquina cortadora de césped para mantenimiento de espacios verdes,Finalizada,2021-09-16 14:30:00,Junta Parroquial de Bulan,Km 7 Vía Paute - Azogues,"Funcionario Encargado: René Barrera Bautista
Email: gadpbulan@hotmail.com"
9,NIC-2160000480001-2021-40101,2021-09-15 14:25:00,SUCUMBIOS - CASCALES,ADQUISICION DE REPUESTOS,Finalizada,2021-09-16 14:27:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CASCALES,AV. Quito entre Azuay y Bolívar.,"Funcionario Encargado: Nelson Ramiro Rodríguez Armijo.
Email: proveedorcascales@gmail.com"
