,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-2160053920001-2021-40026,2021-09-16 10:00:00,SUCUMBIOS - LAGO AGRIO,ADQUISICIÒN DE MEDICAMENTOS PARA SALUD MENTAL,En Curso,2021-09-17 17:00:00,DIRECCION DISTRITAL 21D02 LAGO AGRIO-SALUD,VICENTE NARVAEZ 1006 Y MARISCAL SUCRE,"Funcionario Encargado: FERNANDO GARCIA
Email: adquisiciones21d02lagoagrio@gmail.com"
1,NIC-1360078150001-2021-40005,2021-09-16 10:00:00,SANTO DOMINGO DE LOS TSACHILAS - SANTO DOMINGO,CONTRATACIÓN DE PÓLIZAS DE SEGUROS ?RAMO DE ACCIDENTES PERSONALES? PARA LOS ESTUDIANTES DE TERCERO DE BACHILLERATO TÉCNICO Y PRODUCTIVO,En Curso,2021-09-17 11:00:00,DIRECCIÓN DISTRITAL 23D01 PARROQUIAS URBANAS RIO VERDE A CHIGUILPE Y PARROQUIAS RURALES ALLURIQUIN A PERIFERIA EDUCACIÓN,AV. RIO CHIMBO Y BALZAPAMBA TRAS LA UNIDAD EDUCATIVA JULIO MORENO ESPINOSA,"Funcionario Encargado: FELIX GIOVANNI VITERI MUÑOZ
Email: felix.viteri@educacion.gob.ec"
2,NIC-1160000910001-2021-40185,2021-09-16 10:00:00,LOJA - PALTAS,adquisición de mano de obra para ser utilizados en el mantenimiento del camión cisterna Mitsubishi,Finalizada,2021-09-17 10:05:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALTAS,"Calle 25 de Junio e Independencia, frente al Parque Central de la Ciudad de Catacocha","Funcionario Encargado: Ing. Julio César Valdivieso Castillo
Email: compraspaltas2019@yahoo.com"
3,NIC-1768091750001-2021-40052,2021-09-16 10:00:00,PICHINCHA - QUITO,Adquisición de insumos de bioseguridad para el personal que labora en el departamento medico CADET,En Curso,2021-09-20 10:00:00,Facultad de Ciencias Agrícolas de la Universidad Central del Ecuador,AV UNIVERSITARIA S/N CENTRO DOCENTE EXPERIMENTAL LA TOLA,"Funcionario Encargado: DORIS CHAVEZ
Email: dvchavez@uce.edu.ec"
4,NIC-0160006390001-2021-40338,2021-09-16 09:58:00,AZUAY - CUENCA,INSUMOS,En Curso,2021-09-21 08:58:00,HOSPITAL VICENTE CORRAL MOSCOSO,AVE LOS ARUPOS Y AVE 12 DE ABRIL,"Funcionario Encargado: ALBA CECILIA VILLOTA G
Email: proveeduriahvcm@gmail.com"
5,NIC-1260032500001-2021-40012,2021-09-16 09:56:00,MANABI - PICHINCHA,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS AIRES ACONDICIONADOS DEL GAD PARROQUIAL DE BARRAGANETE,Finalizada,2021-09-17 10:00:00,JUNTA PARROQUIAL BARRAGANETE,CALLE RIO DAULE Y AMAZONAS A LOS LADOS COMERCIAL ZAMBRANO,"Funcionario Encargado: ANGELICA MARIA VERA SOLORZANO
Email: jpbarraganete@outlook.es"
6,NIC-0760026060001-2021-40063,2021-09-16 09:55:00,EL ORO - MACHALA,Adquisición de materiales de gasfitería,En Curso,2021-09-20 08:55:00,AUTORIDAD PORTUARIA DE PUERTO BOLIVAR,Av. Bolívar Madero Vargas frente hotel Britney,"Funcionario Encargado: Verónica Armijos
Email: veronica.armijos@appb.gob.ec"
7,NIC-0160006390001-2021-40337,2021-09-16 09:54:00,AZUAY - CUENCA,MEDICAMENTOS,En Curso,2021-09-21 08:54:00,HOSPITAL VICENTE CORRAL MOSCOSO,AVE LOS ARUPOS Y AVE 12 DE ABRIL,"Funcionario Encargado: ALBA CECILIA VILLOTA G
Email: proveeduriahvcm@gmail.com"
8,NIC-1768113230001-2021-40159,2021-09-16 09:51:00,PICHINCHA - QUITO,ADQUISICIÓN DEL MEDICAMENTO REPROGRAMADO DOXICICLINA SOLIDO ORAL 100 MG PARA EL C.C.Q.A.H.D. COTOCOLLAO,En Curso,2021-09-20 09:51:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,Av. De la Prensa No. 55-118 y Pulida,"Funcionario Encargado: BQF. JHONNATAN GRANIZO
Email: jhonnatan.granizo@iess.gob.ec"
9,NIC-1768161120001-2021-40204,2021-09-16 09:51:00,PICHINCHA - QUITO,ADQUISICION DE ATENOLOL EN SOLIDO ORAL DE 100 mg PARA ABASTECER AL HOSPITAL GENERAL SAN FRANCISCO,En Curso,2021-09-17 10:51:00,HOSPITAL SAN FRANCISCO DE QUITO,AV. JAIME ROLDOS AGUILERA 40554 Y JUAN RAMÓN JIMÉNEZ,"Funcionario Encargado: CAROLINA CASTELLANOS
Email: carolina.castellanos@iess.gob.ec"
