,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768161120001-2021-40206,2021-09-16 10:38:00,PICHINCHA - QUITO,ADQUISICION DE CLOTRIMAZOL EN SEMISOLIDO CUTANEO AL 1% tubo x 20 g mínimo PARA ABASTECER AL HOSPITAL GENERAL SAN FRANCISCO,En Curso,2021-09-17 11:38:00,HOSPITAL SAN FRANCISCO DE QUITO,AV. JAIME ROLDOS AGUILERA 40554 Y JUAN RAMÓN JIMÉNEZ,"Funcionario Encargado: CAROLINA CASTELLANOS
Email: carolina.castellanos@iess.gob.ec"
1,NIC-0968590740001-2021-40021,2021-09-16 10:38:00,GUAYAS - GUAYAQUIL,MANTENIMIENTO PREVENTIVO DE AIRE ACONDICIONADO,En Curso,2021-09-17 11:38:00,Registro Mercantil del Canton Guayaquil,"COOP. VIVIENDA GUAYAQUIL MZ 3 SOLAR 4-26, MIGUEL H. ALCIVAR Y VICTOR HUGO SICOURET","Funcionario Encargado: AB. CESAR MOYA DELGADO
Email: paul_a230@hotmail.com"
2,NIC-1865017800001-2021-40003,2021-09-16 10:38:00,TUNGURAHUA - SAN PEDRO DE PELILEO,SEMILLAS DE ZANAHORIA BUENA CALIDAD,En Curso,2021-09-24 17:00:00,GOBIERNO AUTONOMO DECENTRALIZADO DE LA PARROQUIA BOLIVAR,SAN FRANCISCO y JUAN MONTALVO,"Funcionario Encargado: ANGIE CHERRES
Email: parroquia_bolivar@yahoo.com"
3,NIC-0860047470001-2021-40016,2021-09-16 10:36:00,ESMERALDAS - QUININDE,?CONTRATACIÓN DE LA PÓLIZA DE SEGURO DE FIDELIDAD TIPO BLANKET QUE AMPARA A TODO EL PERSONAL PERTENECIENTE A LA DIRECCIÓN DISTRITAL 08D04- QUININDE- E,En Curso,2021-09-20 10:36:00,DIRECCION DISTRITAL08D04,VIA SANTO DOMINGO KM 1 1/2 CERCA AL COLISEO VICENTE OLIVO QUIÑONEZ,"Funcionario Encargado: DOMINGA EDITH VALENCIA TARIRA
Email: domingae.valencia@educacion.gob.ec"
4,NIC-1460003470001-2021-40191,2021-09-16 10:35:00,MORONA SANTIAGO - MORONA,ADQUISICION DE REACTIVOS PARA DETERMINACION DE ELECTROLITOS PARA EL LABORATORIO CLINICO DEL HOSPITAL GENERAL DE MACAS,En Curso,2021-09-17 11:00:00,HOSPITAL GENERAL DE MACAS,EULALIA VELIN Y TOBIAS RODRIGUEZ COX,"Funcionario Encargado: LCDA. MARBELLA BRIONES
Email: proveeduriahgm@yahoo.com"
5,NIC-1660004910001-2021-40109,2021-09-16 10:35:00,PASTAZA - ARAJUNO,"MANTENIMIENTO DEL SENDERO ECOLOGICO DESDE LA RIVERA DEL RIO LIQUINO HASTA LA COMUNIDAD DE KEMONO, CANTON ARAJUNO, PROVINCIA DE PASTAZA",En Curso,2021-09-17 11:31:00,Gobierno Municipal de Arajuno,CALLE LUCIANO TRINQUERO Y LORENZO AVILES,"Funcionario Encargado: RODRIGO GUERRERO
Email: proformas.gadmipa@gadarajuno.gob.ec"
6,NIC-0190408485001-2021-40061,2021-09-16 10:35:00,AZUAY - CUENCA,Adquisición de Fórmula Magistral,En Curso,2021-09-17 12:00:00,FUNDACION MUNICIPAL DE LA MUJER Y EL NIÑO DE CUENCA,"Calle del Camal S/N, via a Patamarca Bodega del Hospital.","Funcionario Encargado: Dra. María de los Angeles Tello
Email: comprasfmmnc@gmail.com"
7,NIC-0791706955001-2021-40077,2021-09-16 10:35:00,EL ORO - MACHALA,PEDIDO PARA EL BUS DE FEDEORO,En Curso,2021-09-17 10:37:00,FEDERACION DEPORTIVA PROVINCIAL DE EL ORO,AV. 25 JUNIO Y PALMERAS-ESTADIO 9 DE MAYO,"Funcionario Encargado: MARIA AUGUSTA CEDILLO MOSQUERA
Email: administracion@fedeoro.org"
8,NIC-1260000810001-2021-40051,2021-09-16 10:35:00,LOS RIOS - VENTANAS,ADQUISICIÓN DE SIMBOLOS PATRIOS,En Curso,2021-09-17 12:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON VENTANAS,CALLE 9 DE OCTUBRE Y 10 DE AGOSTO,"Funcionario Encargado: LCDO. DANIEL CONFORME Z.
Email: danielconforme592@gmail.com"
9,NIC-1091708988001-2021-40071,2021-09-16 10:32:00,IMBABURA - IBARRA,ADQUISICIÓN DE IMPLEMENTOS DEPORTIVOS PARA USO DE LOS DEPORTISTAS DE LA DISCIPLINA DE ATLETISMO.,En Curso,2021-09-20 10:20:00,FEDERACION DEPORTIVA DE IMBABURA,Julio Zaldumbide y Carlos Elías Almeida,"Funcionario Encargado: Ing. Andrea Ipial Gómez
Email: aipial@fdi.com.ec leosandrea@hotmail.com"
