,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768035410001-2021-40064,2021-09-15 16:30:00,PICHINCHA - RUMIÑAHUI,ADQUISICIÓN DE LISTA DE DISPOSITIVOS MÉDICOS PARA DIAGNÓSTICO IN VITRO / MATERIALES DE LABORATORIO,Finalizada,2021-09-16 17:01:00,DIRECCION DISTRITAL 17D11-MEJIA-RUMIÑAHUI-SALUD,"Av. Gral Enriquez y Pasaje N junto a las Bodegas de ?SUPERMAXI?, en horarios 9h00-12h00 y 13h00 -16h00","Funcionario Encargado: BQF. FRANCISCO COBOS
Email: francisco.cobos@17d11.mspz2.gob.ec"
1,NIC-1060039980001-2021-40074,2021-09-15 16:26:00,CARCHI - TULCAN,ADQUISICIÓN DE HERRAMIENTAS Y EQUIPOS MENORES PARA EL CENTRO OPERATIVO LOCAL ECU 911 TULCÁN,Finalizada,2021-09-16 16:40:00,COORDINACION ZONAL - 1 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,AV. VEINTIMILLA Y AV. ALEJANDRO R. MERA,"Funcionario Encargado: IDALIA VILLARREAL
Email: idalia.villarreal@ecu911.gob.ec"
2,NIC-1560506600001-2021-40008,2021-09-15 16:25:00,NAPO - ARCHIDONA,MEJORAMIENTO DEL SISTEMA ELECTRICO E ILUMINACION DE LA INFRAESTRUCTURA FISICA DEL PARQUE LINEAL DE COTUNDO,Finalizada,2021-09-16 16:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE COTUNDO,"CALLE PRINCIPAL VIA A HUASQUILA, EDIFICIO PARROQUIAL","Funcionario Encargado: CHRISTIAN GUERRERO
Email: chrisguema@gmail.com"
3,NIC-0160063270001-2021-40029,2021-09-15 16:25:00,AZUAY - CUENCA,Licencia de una suite básica de oficina y software de diagramación,Finalizada,2021-09-16 16:30:00,Empresa Universitaria de Salud EP EUS EP,AV. HUAYNA CAPAC ENTRE JUAN JOSE FLORES Y LA REPUBLICA,"Funcionario Encargado: Ing. Adriana Nieves
Email: compras@eus.ec"
4,NIC-1160022640001-2021-40009,2021-09-15 16:25:00,LOJA - LOJA,ADQUISICIÓN E INSTALACIÓN DE CUATRO DISCOS DUROS 240GB Y UN MONITOR LED 19.5 INC,En Curso,2021-09-21 16:27:00,Orquesta Sinfónica de Loja,Av. Salvador Bustamante Celi s/n y Agustín Carrión Palacios Teatro Nacional Benjamín Carrión Mora,"Funcionario Encargado: SERGIO LEONARDO PARDO QUEZADA
Email: leopardo1333@hotmail.com"
5,NIC-0791706955001-2021-40076,2021-09-15 16:25:00,EL ORO - MACHALA,SOLICITANDO REQUERIMIENTO PARA LA BUSETA,Finalizada,2021-09-16 16:26:00,FEDERACION DEPORTIVA PROVINCIAL DE EL ORO,AV. 25 JUNIO Y PALMERAS-ESTADIO 9 DE MAYO,"Funcionario Encargado: MARIA AUGUSTA CEDILLO MOSQUERA
Email: administracion@fedeoro.org"
6,NIC-1768034790001-2021-40376,2021-09-15 16:24:00,PICHINCHA - QUITO,"ADQUISICIÒN DE COMPLEJO B: TIAMINA VITAMINA B1, PIRIDOXINA VITAMINA B6, CIANOCOBALAMINA",En Curso,2021-09-17 16:21:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
7,NIC-1360020740001-2021-40030,2021-09-15 16:23:00,MANABI - JAMA,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS PARA LA EXCAVADORA DOOSAN,Finalizada,2021-09-16 17:23:00,Ilustre Municipalidad del Cantón Jama,AV. 20 DE MARZO,"Funcionario Encargado: ROSALIA CHICA RAMIREZ
Email: marito_2212@hotmail.com"
8,NIC-1460020720001-2021-40037,2021-09-15 16:21:00,MORONA SANTIAGO - MORONA,DESPULPADORA PARA CAFE N 2-1/2,Finalizada,2021-09-16 16:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE RIO BLANCO,JACINTO NARANJO ENTRE MAXIMILIANO CASTILLO Y VICENTE,"Funcionario Encargado: DORI PAPUE
Email: gadparroquialrioblanco@gmail.com"
9,NIC-1160000240001-2021-40152,2021-09-15 16:20:00,LOJA - LOJA,ADQUISICION DE MATERIAL DE PINTURA PARA LA FABRICACION DEL STAND MUNICIPAL EN LA FERIA DE LOJA 2021,Finalizada,2021-09-16 16:30:00,MUNICIPIO DE LOJA,BOLIVAR Y JOSE ANTONIO EGUIGUREN,"Funcionario Encargado: SORAYA GUTIERREZ PALADINES
Email: bgutierrez@loja.gob.ec"
