,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1360019810001-2021-40045,2021-09-14 17:00:00,MANABI - PORTOVIEJO,ADQUISICION DE DOS EQUIPOS MOVILES PARA LOS SEÑORES COMANDANTES DE LA ZONA 4 Y SUBZONA MANABI No. 13,Finalizada,2021-09-16 17:00:00,Comando Provincial de Policìa Manabì No. 4,KM 2 1/2 VIA A CRUCITA,"Funcionario Encargado: CABO SEGUNDO JEFFERSON CEVALLOS MONTANERO
Email: sopmanabiproformasno4@gmail.com"
1,NIC-1160025070001-2021-40023,2021-09-14 17:00:00,LOJA - LOJA,Material de aseo para Centro de desarrollo infantil,Finalizada,2021-09-16 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA VILCABAMBA,DIEGO VACA DE VEGA 0909 ENTRE BOLVAR Y SUCRE,"Funcionario Encargado: LIC. CARLOS NICLAS ORTIZ ARMIJOS
Email: gobiernoparroquialvilcabamba@hotmal.es"
2,NIC-0960001890001-2021-40067,2021-09-14 17:00:00,GUAYAS - DURAN,RECONFORMACION DE CALLE 4TA. ETAPA DEL RECREO,Finalizada,2021-09-15 17:01:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON DURAN,4ta ETAPA DEL RECREO,"Funcionario Encargado: ECON. BIANCA BAUX
Email: bbaux@duran.gob.ec"
3,NIC-0860024500001-2021-40001,2021-09-14 17:00:00,ESMERALDAS - ESMERALDAS,"SERVICIO DE ORGANIZACIÓN, LOGÍSTICA Y EJECUCIÓN DE LOS EVENTOS CULTURALES SOCIALES Y ARTISTICOS EJECUTADOS POR EL GAD DE LA PARROQUIA RURAL DE TABIAZO",Finalizada,2021-09-16 11:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE TABIAZO,BARRIO EL CENTRO Y CALLE KENNEDY,"Funcionario Encargado: Lorena Chila
Email: gadprtabiazo1509@gmail.com"
4,NIC-0460003310001-2021-40011,2021-09-14 17:00:00,CARCHI - ESPEJO,CONTRATACIÓN DE SERVICIO EXTERNALIZADO LIMPIEZA HOSPITALARIA PARA EL HOSPITAL BÁSICO EL ÁNGEL DE LUNES A DOMINGO JORNADA DE 8 HORAS POR 30 DÍAS,Finalizada,2021-09-15 23:59:00,DIRECCION DISTRITAL 04D03 - ESPEJO - MIRA - SALUD,MONTUFAR Y JOSE BENIGNO GRIJALVA,"Funcionario Encargado: ING. BYRON QUELAL
Email: byron.quelal@dpsca.gob.ec"
5,NIC-1768152800001-2021-40426,2021-09-14 17:00:00,PICHINCHA - QUITO,TRA ADQUISICIÓN DE CONECTORES ELÉCTRICOS DE EQUIPOS DE ALTA TENSIÓN PARA LAS ACTIVIDADES DE MANTENIMIENTO DE LA ZONA OPERATIVA NOROCCIDENTAL,Finalizada,2021-09-16 17:00:00,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,"Bodega Calderón, ubicada en el Cantón Quito, Av. Giovanny Calles OE12-202 y Av. Padre Luis Vaccari – Carapungo.","Funcionario Encargado: Ing. Elvis Jumbo Castro
Email: elvis.jumbo@celec.gob.ec"
6,NIC-1768061090001-2021-40014,2021-09-14 17:00:00,PICHINCHA - QUITO,Contratación del servicio de suscripción para el uso de Business Inteligence para el ISSPOL Matriz,En Curso,2021-09-17 17:00:00,INSTITUTO DE SEGURIDAD SOCIAL DE LA POLICIA NACIONAL,Av. de los Shyris y El Telégrafo,"Funcionario Encargado: Ing. Shonatan Nuñez
Email: jnunez@isspol.org.ec"
7,NIC-1460009670001-2021-40008,2021-09-14 17:00:00,MORONA SANTIAGO - MORONA,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO E INCLUIDO REPUESTOS Y LUBRICANTES PARA LAS MOTOCICLETAS DE LA DIRECCION DISTRITAL,Finalizada,2021-09-17 10:00:00,DIRECCION DISTRITAL 14D01-MORONA-MAG,JUAN DE LA CRUZ Y GUAMOTE,"Funcionario Encargado: Juan Carlos de la Torre
Email: jdelatorre@mag.gob.ec"
8,NIC-1060039980001-2021-40075,2021-09-14 17:00:00,IMBABURA - IBARRA,ADQUISICIÓN DE SUMINISTROS DE LIMPIEZA PARA EL CENTRO OPERATIVO ZONAL ECU 911 IBARRA,Finalizada,2021-09-16 18:30:00,COORDINACION ZONAL - 1 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,AV. CAMILO PONCE Y RICARDO SANCHEZ PARQUE CIUDAD BLANCA,"Funcionario Encargado: ING. DIANA LOPEZ HARO
Email: diana.lopez@ecu911.gob.ec"
9,NIC-1360007720001-2021-40010,2021-09-14 17:00:00,MANABI - JIPIJAPA,ADQUISICION DE REACTIVOS PARA MEDICINA TRANFUSIONAL DEL HOSPITAL JIPIJAPA,Finalizada,2021-09-16 17:00:00,Hospital General Jipijapa,12 DE OCTUBRE Y EUGENIO ESPEJO,"Funcionario Encargado: LIC. WILLIAM LINO VILLACRESES
Email: william.lino@hgj.gob.ec"
