,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1660011960001-2021-40010,2021-09-14 14:30:00,PASTAZA - PASTAZA,Reconstrucción y mantenimiento de casa taller en la comunidad San Antonio,Finalizada,2021-09-15 15:00:00,Junta Parroquial Simón Bolívar,COMUNIDAD SAN ANTONIO,"Funcionario Encargado: Joffre Rene Martínez Mayancela
Email: gadprsbplanificacion@gmail.com"
1,NIC-1060014130001-2021-40011,2021-09-14 14:30:00,IMBABURA - COTACACHI,ADQUISICION DE MICRONUTRIENTES PARA LA DIRECCION DISTRITAL 10D03 COTACACHI SALUD,Finalizada,2021-09-15 15:30:00,DIRECCION DISTRITAL 10 D03-COTACACHI-SALUD,PEDRO MONCAYO 6-49 Y SEGUNDO LUIS MORENO,"Funcionario Encargado: LCDA. MARIA FERNANDA MORAN
Email: 10d03.adquisiciones@gmail.com"
2,NIC-0160002050001-2021-40050,2021-09-14 14:30:00,AZUAY - EL PAN,Adquisición de plantas ornamentales e insumos,Finalizada,2021-09-16 14:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON EL PAN,Av. Paute s/n Av. Azuay,"Funcionario Encargado: Ing. Freddy Dominguez
Email: compras.publicas@elpan.gob.ec"
3,NIC-0860047200001-2021-40010,2021-09-14 14:30:00,ESMERALDAS - ATACAMES,"ADQUISICIÓN DE REPUESTOS Y MANTENIMIENTO DE LOS VEHÍCULOS: CAMIONETA MAZDA BT-50 DE PLACA EEI1123 Y DEL JEEP GRAN VITARA DE PLACA PEO0105, DE LA DIREC",Finalizada,2021-09-16 16:30:00,DIRECCIÓN DISTRITAL 08D03 - MUISNE-ATACAMES-EDUCACIÓN,VIA A SUA ENTRADA A LA UNION DE ATACAMES,"Funcionario Encargado: MARITZA AÑAPA PIANCHICHE
Email: maritza.anapap@educacion.gob.ec"
4,NIC-1460003710001-2021-40042,2021-09-14 14:29:00,MORONA SANTIAGO - SUCUA,Adquisición de Material Didáctico para el Equipamiento de la Sala de Educación Prenatal del Hospital Básico Sucúa de la Dirección Distrital 14D03 - Lo,En Curso,2021-09-17 17:00:00,DIRECCION DISTRITAL 14D03 - LOGROÑO - SUCUA - SALUD,Edmundo Carvajal 10001 y Alcides Vintimilla,"Funcionario Encargado: Byron Alvino Coello Garzon
Email: bcoellogarzon@gmail.com"
5,NIC-0260013150001-2021-40017,2021-09-14 14:27:00,BOLIVAR - CHILLANES,RENOVACION DE POLIZAS,Finalizada,2021-09-16 17:27:00,Junta Parroquial Rural de San Jose del Tambo,HOMERO VILLAGOMEZ Y LUIS ALBERTO ESTRELLA,"Funcionario Encargado: SOLEDAD MONTERO EGAS
Email: jpsjtambo@yahoo.es"
6,NIC-1460000370001-2021-40072,2021-09-14 14:25:00,MORONA SANTIAGO - GUALAQUIZA,ADQUISICIÓN DE BATERÍAS PARA UPS,Finalizada,2021-09-15 15:30:00,GAD MUNICIPAL DE GUALAQUIZA,"24 de Mayo 8-60 y Cuenca, Bodega del Gad Municipal, plazo de entrega 5 días calendario","Funcionario Encargado: Parte Contratación Pública: Lcda. Norma Morocho, Analista de Compras Públicas 1 Parte técnica bienes requeridos: Ing.Luis López, Analista de Tecnología de Información y Comunicación 1.La proforma puede ser entregada de manera física en el departamento de Compras Públicas o enviar al correo indicado
Email: norma.morocho@gadgualaquiza.gob.ec"
7,NIC-1960139890001-2021-40170,2021-09-14 14:25:00,ZAMORA CHINCHIPE - PAQUISHA,IMPLEMENTOS FARMACOS PARA IMPLEMENTAR LOS BOTIQUINES DEL AREA DE SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL 1,Finalizada,2021-09-16 13:45:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PAQUISHA,24 de mayo y Pio Jaramillo Alvarado,"Funcionario Encargado: Marina Cumbicus
Email: marycumbicus30@gmail.com /munipaquisha@gmail.com"
8,NIC-1260001110001-2021-40038,2021-09-14 14:24:00,LOS RIOS - BABAHOYO,CONTRATACION DEL SERVICIO DE LICENCIA CONTABLE Y TRIBUTARIA PARA LA UNIDAD DE CONTABILIDAD DE LA DIRECCION FINANCIERA DE LA UTB,Finalizada,2021-09-15 14:28:00,UNIVERSIDAD TECNICA DE BABAHOYO,AVENIDA UNIVERSITARIA 2 1/2 KM VIA MONTALVO A LADO DEL COLEGIO EUGENIO ESPEJO,"Funcionario Encargado: KARINA DEL ROCIO RODRIGUEZ GAIBOR
Email: krodriguezg@utb.edu.ec"
9,NIC-0360018950001-2021-40015,2021-09-14 14:23:00,CAÑAR - LA TRONCAL,Adquisición de repuestos y accesorios para maquinaria,Finalizada,2021-09-16 14:23:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MANUEL J.CALLE,PRIMERA SUR Y BARRIO ORO VERDE,"Funcionario Encargado: LUPE ELIZABETH CALLE VALLEJO
Email: gadmanueljcalle@gmail.com"
