,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0160039560001-2021-40041,2021-09-14 14:53:00,AZUAY - CUENCA,SERVICIO DE VIGILANCIA DE LA SALUD - EXÁMENES MÉDICOS OCUPACIONALES DE EVALUACIÓN PERIÓDICA,Finalizada,2021-09-15 16:00:00,Consejo de Seguridad Ciudadana del Cantón Cuenca,SANTIAGO CARRASCO S/N Y JACINTO FLORES,"Funcionario Encargado: SUSANA JARA
Email: susanajara@csccue.gob.ec"
1,NIC-1768172830001-2021-40022,2021-09-14 14:50:00,PICHINCHA - QUITO,ADQUISICION DE MATERIALES DE OFICINA NO CATALOGADOS MMQ-EP,En Curso,2021-09-17 14:50:00,EMPRESA PUBLICA METROPOLITANA MERCADO MAYORISTA DE QUITO,Ayapamba s/n y Teniente Hugo Ortiz.,"Funcionario Encargado: ING. DIEGO JACHO
Email: d.jacho@mmqep.gob.ec"
2,NIC-1860001450001-2021-40077,2021-09-14 14:50:00,TUNGURAHUA - AMBATO,MANTENIMIENTO SISTEMA DE CARAMAS DIRECCION FINANCIERA,Finalizada,2021-09-15 18:00:00,UNIVERSIDAD TÉCNICA DE AMBATO,AV.COLOMBIA S/N Y CHILE,"Funcionario Encargado: Ing. Gabriela Melo
Email: gv.melo@uta.edu.ec"
3,NIC-1560500750001-2021-40074,2021-09-14 14:50:00,NAPO - QUIJOS,LA ADQUISICION DE DISPOSITIVOS DE USO MEDICO Y DE LABORATORIO PARA LOS LABORATORIOS CLÍNICOS QUE PERTENECEN AL DISTRITO 15D02 EL CHACO-QUIJOS SALUD,Finalizada,2021-09-16 14:50:00,DIRECCION DISTRITAL 15D02 - EL CHACO - QUIJOS - SALUD,Calle 12 de Febrero y Batallón Chimborazo,"Funcionario Encargado: Carlos Andrés Romero Pérez
Email: carlos.romero@heb.gob.ec"
4,NIC-0260000760001-2021-40071,2021-09-14 14:49:00,BOLIVAR - SAN MIGUEL,ADQUISICION DE MATERIALES DE ASEO Y LIMIEZA PARA LAS DIFERENTES DEPENDENCIAS DEL GAD MUNICIPAL SAN MIGUEL DE BOLIVAR,Finalizada,2021-09-16 14:29:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL SAN MIGUEL DE BOLIVAR,CALLE BOLIVAR 1125 Y GUAYAS,"Funcionario Encargado: Ing. Patricia Domínguez Gaibor
Email: direccion.administrativa@sanmigueldebolivar.gob.ec"
5,NIC-1865024340001-2021-40023,2021-09-14 14:48:00,TUNGURAHUA - SANTIAGO DE PILLARO,COMPRA DE PAPEL CONTINUO TROQUELADO DIVIDIDO EN 6 PARTES PERFORADO CON LOGO INSTITUCIONAL PARA EL CSA PILLARO,Finalizada,2021-09-15 15:00:00,CENTRO DE SALUD A - PILLARO,CALLE URBINA ENTRE SUCRE Y BOLIVAR,"Funcionario Encargado: LIBORIO HERNAN PAREDES ALDAS
Email: liborio.paredes@iess.gob.ec"
6,NIC-1768122060001-2021-40020,2021-09-14 14:47:00,PICHINCHA - MEJIA,"CONTRATACIÓN DEL APROVISIONAMIENTO DE COMBUSTIBLE GASOLINA SÚPER, EXTRA Y DIÉSEL PREMIUM PARA LOS VEHÍCULOS Y MOTOCICLETAS DEL EJE VIAL PANAMERICANA S",Finalizada,2021-09-15 14:50:00,COMANDO PROVINCIAL DE POLICIA PICHINCHA NRO1,PANAMERICANA SUR KM. 36,"Funcionario Encargado: ALBIÑO SÁNCHEZ VICTOR ISRAEL
Email: p4ejevialpanasur@gmail.com"
7,NIC-1360000710001-2021-40013,2021-09-14 14:46:00,MANABI - JUNIN,DOTACIÓN DE COMBUSTIBLE A EQUIPOS Y MAQUINARIAS DE LA INSTITUCIÓN? para el mes de OCTUBRE - 2021,Finalizada,2021-09-15 14:49:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON JUNIN,AVENIDA ELOY ALFARO Y CALLE CORONEL J.M. GARCIA,"Funcionario Encargado: Ing. Cesar Antonio Moreira Tello
Email: c.moreira@junin.gob.ec"
8,NIC-1160000160001-2021-40033,2021-09-14 14:45:00,LOJA - LOJA,"CONTRATACIÓN DEL SERVICIO DE IMPRESIÓN DE PLANOS, CONFORME AL DETALLE DE LA SOLICITUD DE COMPRA N 225-2021",Finalizada,2021-09-16 14:32:00,GOBIERNO PROVINCIAL DE LOJA,"Sucre entre José A. Eguiguren y Colón, esquina","Funcionario Encargado: Ing. Rolando Elizalde Maurad
Email: ofertasic@prefecturaloja.gob.ec"
9,NIC-1865040970001-2021-40020,2021-09-14 14:45:00,CHIMBORAZO - RIOBAMBA,Contratación del Servicio de Abastecimiento de Combustible Gasolina Extra-Diésel para los Vehículos del SIS ECU 911 para el año 2022,Finalizada,2021-09-16 15:00:00,COORDINACION ZONAL 3 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,Ricardo Discalzi y Alejandro Carrión,"Funcionario Encargado: Ing. Rocío Peñafiel Salazar
Email: rocio.penafiel@ecu911.gob.ec"
