,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768002160001-2021-40031,2021-09-14 08:58:00,AZUAY - CUENCA,PRENDAS DE PROTECCIÓN,Finalizada,2021-09-16 08:42:00,HOSPITAL BASICO HG III DE TARQUI,AV. 12 DE ABRIL 5-21,"Funcionario Encargado: ALVARADO PABLO
Email: logisticahospitalmilitarcuenca@yahoo.com"
1,NIC-1768156120001-2021-40061,2021-09-14 08:55:00,PICHINCHA - PEDRO VICENTE MALDONADO,CLORO,Finalizada,2021-09-15 08:56:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PEDRO VICENTE MALDONADO,AV. Pichincha y Calle C barrio Miraflores,"Funcionario Encargado: WINSTON SALAZAR
Email: COMPRASPUBLICAS@EPMAPA-PVM.GOB.EC"
2,NIC-1460001260001-2021-40115,2021-09-14 08:54:00,MORONA SANTIAGO - SAN JUAN BOSCO,ADQUISICIÒN DE COMBUSTIBLE PARA VEHÍCULOS Y MAQUINARIA DEL GADMSJB,Finalizada,2021-09-15 10:46:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SAN JUAN BOSCO,"AV.30 DE JUNIO Y OCTAVIO PELÀEZ, PLANTA BAJA DEL EDIFICIO MUNICIPAL","Funcionario Encargado: SR.CÈSAR PAÙL LOJANO
Email: cesar.lojano@sanjuanbosco.gob.ec"
3,NIC-0160017400001-2021-40485,2021-09-14 08:51:00,AZUAY - CUENCA,ADQUISICIÓN DE HEPARINA NO FRACCIONADA LÍQUIDO PARENTERAL 5.000 UI/mL,Finalizada,2021-09-16 11:00:00,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,AV JOSE CARRACO ARTEAGA Y POPAYAN,"Funcionario Encargado: AB MARGARITA MOSCOSO RAMIREZ
Email: ruth.moscoso@iess.gob.ec"
4,NIC-0260000170001-2021-40138,2021-09-14 08:50:00,BOLIVAR - GUARANDA,"SERVICIO DE MANO DE OBRA ESPECIALIZADA, PARA LA CALIBRACION DE VARIOS ELEMENTOS DE LA TRITURADORA SECUNDARIA N.-02",Finalizada,2021-09-16 08:50:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA BOLIVAR,Av. Candido rada 101 y 9 de Abril,"Funcionario Encargado: ING. FERNANDO GAIBOR
Email: comprasgadpb.fg@gmail.com"
5,NIC-1768156120001-2021-40060,2021-09-14 08:46:00,PICHINCHA - PEDRO VICENTE MALDONADO,BLOCKS,Finalizada,2021-09-15 08:47:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PEDRO VICENTE MALDONADO,AV. Pichincha y Calle C barrio Miraflores,"Funcionario Encargado: WINSTON SALAZAR
Email: COMPRASPUBLICAS@EPMAPA-PVM.GOB.EC"
6,NIC-1760002440001-2021-40060,2021-09-14 08:45:00,PICHINCHA - QUITO,ADQUISICIÓN DE SILLAS PARA LA SUPERINTENDENCIA DE BANCOS,Finalizada,2021-09-16 08:45:00,SUPERINTENDENCIA DE BANCOS,Av. 12 de Octubre N24-185 y Madrid,"Funcionario Encargado: Diego Delgado
Email: ddelgado@superbancos.gob.ec"
7,NIC-1160000240001-2021-40151,2021-09-14 08:45:00,LOJA - LOJA,ADQUISICIÓN DE MATERIALES PREFABRICADOS PARA LA FABRICACIÓN DEL STAND MUNICIPAL EN LA FERIA DE LOJA 2021,Finalizada,2021-09-15 15:00:00,MUNICIPIO DE LOJA,BOLIVAR Y JOSE ANTONIO EGUIGUREN,"Funcionario Encargado: SORAYA GUTIERREZ PALADINES
Email: bgutierrez@loja.gob.ec"
8,NIC-1160000240001-2021-40149,2021-09-14 08:45:00,LOJA - LOJA,ADQUISICIÓN DE TABLONES DE MOLLÓN PARA LA FABRICACIÓN DEL STAND MUNICIPAL EN LA FERIA DE LOJA 2021,Finalizada,2021-09-15 15:00:00,MUNICIPIO DE LOJA,BOLIVAR Y JOSE ANTONIO EGUIGUREN,"Funcionario Encargado: SORAYA GUTIERREZ PALADINES
Email: bgutierrez@loja.gob.ec"
9,NIC-0360033670001-2021-40004,2021-09-14 08:40:00,CAÑAR - AZOGUES,Mantener actualizado el sistema de contabilidad gubernamental conforme plataforma del Ministerio de Finanzas,Finalizada,2021-09-17 08:40:00,CONSEJO CANTONAL DE PROTECCION DE DERECHOS DE AZOGUES,"CALLE ATAHUALPA, ENTRE JOSE JOAQUIN DE OLMEDO Y 4 DE NOVIEMBRE","Funcionario Encargado: MARIA BELEN SUAREZ CARANGUI
Email: belensc10@gmail.com"
