,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0160063270001-2021-40031,2021-09-16 15:30:00,AZUAY - CUENCA,Adquisición de productos alimenticios de primera necesidad KIT 6 PRODUCTOS,En Curso,2021-09-17 15:36:00,Empresa Universitaria de Salud EP EUS EP,AV. HUAYNA CAPAC ENTRE JUAN JOSE FLORES Y LA REPUBLICA,"Funcionario Encargado: Ing. Alejandra Pulla
Email: proyectos1@eus.ec"
1,NIC-1060021420001-2021-40032,2021-09-16 15:30:00,IMBABURA - IBARRA,BANDERAS Y ASTA,En Curso,2021-09-17 15:31:00,Cuerpo de Bomberos de Ibarra,Luis Fernando Villamar 1-84 y Olmedo,"Funcionario Encargado: RECALDE SANCHEZ FAUSTO EFREN
Email: frecalde@bomberosibarra.com"
2,NIC-0190070301001-2021-40051,2021-09-16 15:30:00,AZUAY - CUENCA,ADQUISICIÓN DE BANDA TERMOENCOGIBLE PARA SELLOS DE VALVULAS INDUSTRIALES DE CILINDROS DE LA CEM AUSTROGAS,En Curso,2021-09-17 17:00:00,COMPAÑIA DE ECONOMIA MIXTA AUSTROGAS,PANAMERICANA NORTE KM 13.3 ALTOS DE PETROECUADOR,"Funcionario Encargado: ING. GABRIEL ERAZO
Email: asarmiento@austrogas.com.ec"
3,NIC-1660160370001-2021-40059,2021-09-16 15:28:00,PASTAZA - PASTAZA,ADQUISICION PASAJE AEREO IDA Y VUELTA A OPORTO PORTUGAL,En Curso,2021-09-17 15:36:00,Cuerpo de Bomberos de Pastaza,AV.ALBERTO ZAMBRANO KM 1.5 VIA MACAS,"Funcionario Encargado: MARIA ELENA FLORES SANCHEZ
Email: compraspublicasbomb@outlook.com"
4,NIC-1060034590001-2021-40116,2021-09-16 15:27:00,IMBABURA - IBARRA,"Llantas, tubos y defensas para maquinaria y vehículos de la empresa",En Curso,2021-09-17 15:30:00,EMPRESA PÚBLICA DE VIALIDAD IMBAVIAL EP,Vicente Rocafuerte 1-43 y Maria Angelica Idrobo,"Funcionario Encargado: Jorge Muñoz
Email: imbavialjlm@outlook.com"
5,NIC-0160000510001-2021-40033,2021-09-16 15:26:00,AZUAY - PAUTE,MATERIAL ELECTRICO,En Curso,2021-09-21 12:01:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN PAUTE,BODEGA DE LA INSTITUCIÓN AVENIDA INTEROCEANICA Y LUNTUR EX ESCUELA NICOLAS VASQUEZ,"Funcionario Encargado: ING. MONICA CALDERON
Email: ma.calderon@paute.gob.ec"
6,NIC-1768109630001-2021-40020,2021-09-16 15:25:00,PICHINCHA - PEDRO MONCAYO,Mantenimiento de la maquinaria retroexcavadora CAT416-E,En Curso,2021-09-17 16:32:00,JUNTA PARROQUIAL MALCHINGUI,Av. 24 de Mayo S/N y Jerusalén,"Funcionario Encargado: Paulina Iza
Email: gadparroquialmalchingui@outlook.com"
7,NIC-1660003510001-2021-40091,2021-09-16 15:25:00,PASTAZA - PASTAZA,ADQUISICIÓN DEL MEDICAMENTO LIDOCAÍNA SIN EPINEFRINA 2 % LÍQUIDO PARENTERAL PARA LA ATENCIÓN FARMACOLÓGICA DE PACIENTES EN EL HOSPITAL GENERAL PUYO -,En Curso,2021-09-20 08:05:00,HOSPITAL GENERAL PUYO,BOLIVAR FEICAN,"Funcionario Encargado: ING. ANDREA BONILLA
Email: compraspublicashgp@gmail.com"
8,NIC-0760000690001-2021-40041,2021-09-16 15:25:00,EL ORO - HUAQUILLAS,ADQUISICION DE KITS DE ASEO PARA PROYECTO CENTRO DE DESARROLLO INFANTIL,En Curso,2021-09-17 15:27:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,10 DE AGOSTO Y TENIENTE CORDOVEZ,"Funcionario Encargado: LCDA. MARICELA OCHOA LIMA
Email: r.viteri@huaquillas.gob.ec"
9,NIC-2060016070001-2021-40001,2021-09-16 15:21:00,GALAPAGOS - SANTA CRUZ,"Hosting y dominio por 1 año, soporte técnico ,actualización del sitio web por 1 año.",En Curso,2021-09-20 15:21:00,CONSEJO CANTONAL DE PROTECCION INTEGRAL DE DERECHOS DE NIÑEZ ADOLESCENCIA Y GRUPOS DE ATENCION PRIORITARIA DE SANTA CRUZ,Av.Charles Darwin y pasaje Los Colonos,"Funcionario Encargado: Fernando Cortez
Email: consejoproteccionsantacruz@gmail.com"
