,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768034790001-2021-40355,2021-09-15 14:08:00,PICHINCHA - QUITO,ADQUISICIÓN DE MEROPENEM,En Curso,2021-09-17 13:30:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. Gran Colombia N14-66 y Sodiro,"Funcionario Encargado: DIEGO MORENO
Email: diego.moreno@hgoia.gob.ec"
1,NIC-1460000100001-2021-40153,2021-09-15 14:06:00,MORONA SANTIAGO - MORONA,ADQUISICION DEL SERVICIO DE MANTENIMIENTO CORRECTIVO DEL MOTOR FUERA DE BORDA MERCURY,Finalizada,2021-09-16 14:07:00,GAD DE LA PROVINCIA DE MORONA SANTIAGO,AV. DE LA CIUDAD Y LUIS ANDRAMUÑO,"Funcionario Encargado: ALEX MARCELO RIVADENEIRA MOLINA.
Email: compraspublicasgadpmsf@gmail.com"
2,NIC-1768035840001-2021-40060,2021-09-15 14:05:00,PICHINCHA - QUITO,CLORURO DE SODIO 0.9% X 2 ML LIQUIDO PARENTERAL,En Curso,2021-09-17 14:05:00,DIRECCION DISTRITAL 17D03,AV. LA PRENSA N44-08 Y EDMUNDO CARVAJAL,"Funcionario Encargado: LILIANA MARIBEL BENALCAZAR CHUGA
Email: lilianamaribel@hotmail.com"
3,NIC-2160071070001-2021-40012,2021-09-15 14:05:00,SUCUMBIOS - LAGO AGRIO,INSUMOS AGROECOLOGICOS PARA REHABILITACION DE PLATACIONES,En Curso,2021-09-17 17:00:00,"UNIDAD ADSCRITA DE DESARROLLO PRODUCTIVO AGROPECUARIO DE INDUSTRIALIZACION, COMERCIALIZACION Y EMPRESARIAL CORPOSUCUMBIOS",Av. 20 de junio y Carhi,"Funcionario Encargado: PROYECTO FIEDS
Email: corposucumbios@sucumbios.gob.ec"
4,NIC-0160062700001-2021-40032,2021-09-15 14:05:00,AZUAY - CUENCA,"IC-L-MIEC-123-2021 ADQUISICIÓN DE TEST DE HEMOSTASIA, PCR, V.D.R.L",Finalizada,2021-09-16 14:06:00,CENTRO DE SALUD C MATERNO INFANTIL Y EMERGENCIAS CUENCA,Calle Viracochabamba y Av. Paseo de los Cañaris,"Funcionario Encargado: ANA CAMPOVERDE REYES
Email: ana.campoverde@iess.gob.ec"
5,NIC-1768034790001-2021-40354,2021-09-15 14:03:00,PICHINCHA - QUITO,ADQUISICIÓN DE MAGALDRATO + SIMETICONA,En Curso,2021-09-17 13:30:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. Gran Colombia N14-66 y Sodiro,"Funcionario Encargado: DIEGO MORENO
Email: diego.moreno@hgoia.gob.ec"
6,NIC-1360051890001-2021-40131,2021-09-15 14:02:00,MANABI - MANTA,ADQUISICIÓN URGENTE DEL DISPOSITIVO PREFILTROS PARA MÁQUINAS DE HEMODIÁLISIS / HEMODIAFILTRACIÓN PARA LA UNIDAD DE DIÁLISIS DEL HOSPITAL GENERAL MANTA,Finalizada,2021-09-16 14:06:00,HOSPITAL GENERAL MANTA,VIA MONTECRISTI KILOMETRO 4 1/2 A LADO DEL SECAP,"Funcionario Encargado: MERCEDES MERO MURILLO
Email: hgmantadaem@iess.gob.ec"
7,NIC-0560024050001-2021-40016,2021-09-15 14:00:00,COTOPAXI - LATACUNGA,CONTRATAR LOS SERVICIOS DE IMPRESIÓN DE MATERIAL COMUNICACIONAL CON LA NUEVA IMAGEN INSTITUCIONAL PARA LA DIRECCIÓN DISTRITAL LATACUNGA,En Curso,2021-09-17 14:00:00,DIRECCION DISTRITAL 05D01 LATACUNGA MIES,SANCHEZ DE ORELLANA 5751 Y LUIS FERNANDO RUIZ,"Funcionario Encargado: Ing. Cesar Padilla
Email: cesar.padilla@inclusion.gob.ec"
8,NIC-0560000540001-2021-40029,2021-09-15 14:00:00,COTOPAXI - PUJILI,ADQUISICIÓN DE MATERIALES PARA LA RED INTERNA LAN DEL GAD MUNICIPAL INTERCULTURAL DEL CANTÓN PUJILI,En Curso,2021-09-20 10:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL INTERCULTURAL DEL CANTON PUJILI,GARCIA MORENO 5-00 Y JOSE JOAQUINDE OLMEDO,"Funcionario Encargado: JONNY SANTIAGO ESTRELLA RUBIO
Email: jestrella@pujili.gob.ec"
9,NIC-1160051310001-2021-40021,2021-09-15 14:00:00,LOJA - LOJA,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO DE LOS EQUIPOS DE ESTRICACIÓN VEHÍCULAR DEL CUERPO DE BOMBEROS DE LOJA.,Finalizada,2021-09-16 15:00:00,CUERPO DE BOMBEROS DE LOJA,Av. universitaria y 10 de Agosto - Esq.,"Funcionario Encargado: PABLO JOSÉ CARRIÓN VIVANCO
Email: pjcarrion@loja.gob.ec"
