,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1460000610001-2021-40187,2021-09-14 15:40:00,MORONA SANTIAGO - SANTIAGO,ADQUISICION DE EQUIPOS INFORMATICOS VARIOS,Finalizada,2021-09-16 15:41:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTIAGO,DOMINGO COMÍN Y CUENCA,"Funcionario Encargado: LCDO. ROLANDO SACA
Email: sacarolando@yahoo.es"
1,NIC-1865014540001-2021-40040,2021-09-14 15:40:00,TUNGURAHUA - AMBATO,Adquisicion de chalecos deportivos de GAD Santa Rosa de la Provincia Tungurahua Canton Ambato Parroquia Santa Rosa,Finalizada,2021-09-16 15:40:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SANTA ROSA,Montalvo y Gonzales Suarez,"Funcionario Encargado: Irma yansaguano
Email: asistentedeconvenio@gmail.com"
2,NIC-1460019200001-2021-40024,2021-09-14 15:40:00,MORONA SANTIAGO - SUCUA,Servicio de logística para la realización del evento,Finalizada,2021-09-15 16:28:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SANTA MARIANITA DE JESUS,Km. 5 vía Sucua -Macas,"Funcionario Encargado: Jenny Cabrera
Email: jpsantamarianita@hotmail.com"
3,NIC-1060000690001-2021-40044,2021-09-14 15:40:00,IMBABURA - PIMAMPIRO,ADQUISICION DE MATERIAL DIDACTICO Y FUNGIBLE DEL PROYECTO CENTROS GERONTOLOGICOS DE ATENCION DIURNA DEL CANTON PIMAMPIRO 2021,Finalizada,2021-09-15 16:00:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE SAN PEDRO DE PIMAMPIRO,FLORES 2-032 E IMBABURA,"Funcionario Encargado: LUIS CRESPO D.
Email: lcrespo@pimampiro.gob.ec gadpimampiro@gmail.com"
4,NIC-1060032540001-2021-40009,2021-09-14 15:40:00,IMBABURA - IBARRA,CONTRATACIÓN DE PÓLIZA DE SEGURO PARA EL PARQUE AUTOMOTOR DE LA COORDINACIÓN ZONAL 1 – EDUCACIÓN,Finalizada,2021-09-16 15:30:00,COORDINACION ZONAL 1 - EDUCACION,LIBORIO MADERA 4-60 Y SUCRE IBARRA,"Funcionario Encargado: Dra. Verónica Marroquín
Email: veronica.marroquin@educacion.gob.ec"
5,NIC-1560500750001-2021-40085,2021-09-14 15:40:00,NAPO - QUIJOS,ADQUISICION DE DISPOSITIVOS DE USO MEDICO Y DE LABORATORIO PARA LOS LABORATORIOS CLÍNICOS QUE PERTENECEN AL DISTRITO 15D02 EL CHACO-QUIJOS SALUD,Finalizada,2021-09-16 15:40:00,DIRECCION DISTRITAL 15D02 - EL CHACO - QUIJOS - SALUD,Calle 12 de Febrero y Batallón Chimborazo,"Funcionario Encargado: Carlos Andrés Romero Pérez
Email: carlos.romero@heb.gob.ec"
6,NIC-0160016000001-2021-40024,2021-09-14 15:40:00,AZUAY - CUENCA,Adquisición de souvenir para la presentación del Libro,Finalizada,2021-09-15 15:47:00,Casa de la Cultura Nùcleo del Azuay,Presidente Córdova y Luis Cordero,"Funcionario Encargado: CPA. Ana Belén Paucay Solano
Email: belth104@hotmail.com"
7,NIC-0360000580001-2021-40153,2021-09-14 15:40:00,CAÑAR - CAÑAR,ADQUISICION DE REPUESTO GENUINO PARA MAQUINARIA MINICARGADORA BOBCAT #10,Finalizada,2021-09-15 15:42:00,GOBIERNO AUTONOMO DESCENTRALIZADO INTERCULTURAL DEL CANTON CAÑAR,CALLE 5 DE JUNIO 1-25 Y ELOY ALFARO,"Funcionario Encargado: ROLANDO HUGO VERDUGO
Email: rolando.hugo@canar.gob.ec"
8,NIC-1260049900001-2021-40040,2021-09-14 15:39:00,LOS RIOS - VALENCIA,MANTENIMIENTO DE VEHICULO-REPUESTOS R1-R2,Finalizada,2021-09-15 16:39:00,EMPRESA PUBLICA CUERPO DE BOMBEROS DEL CANTÓN VALENCIA,CALLE 2 DE AGOSTO Y AV. 13 DE DICIEMBRE,"Funcionario Encargado: Ing. Maricela Navarro Guerrero
Email: bomberos_valencia@hotmail.com"
9,NIC-0760004840001-2021-40039,2021-09-14 15:38:00,EL ORO - PIÑAS,ADQUISICIÓN DE LLANTAS PARA LAS AMBULANCIAS MERCEDES BENZ ALFA 08 - PLACA OED0068 Y ALFA 09 - PLACA OED0069 DE LA DIRECCIÓN DISTRITAL 07D04 BALSAS – M,Finalizada,2021-09-17 09:27:00,DIRECCION DISTRITAL 07D04-BALSAS-MARCABELI-PIÑAS-SALUD,AV. ANGEL SALVADOR OCHOA - BARRIO SAN JOSE,"Funcionario Encargado: ING. MAYRA XIMENA HERRERA PROCEL
Email: mayra.herrera@07d04.mspz7.gob.ec"
