,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1060023710001-2021-40013,2021-09-16 09:33:00,IMBABURA - COTACACHI,Recarga y Mantenimiento de extintores de los 5 Centros Infantiles,En Curso,2021-09-20 09:33:00,GOBIERNO AUTONOMO DESCENTRALIZADO RURAL DE GARCIA MORENO,IMBABURA-COTACACHI-INTAG-GARCIA MORENO,"Funcionario Encargado: PATRICIO IMBA 0988478352
Email: gobiernoparroquial_garciamoreno@hotmail.com"
1,NIC-0860023370001-2021-40007,2021-09-16 09:30:00,ESMERALDAS - ESMERALDAS,CONTRATACION DEL SERVICIO DE PUBLICACION DE EXTRACTO JUDICIAL EN PRENSA ESCRITA,Finalizada,2021-09-17 09:50:00,Consejo Nacional Electoral Delegacion Provincial de Esmeraldas,CALLE MANUELA CAÑIZARES Y AV ELOY ALFARO,"Funcionario Encargado: DR. JOSE BERNAL GARCIA
Email: josebernal@cne.gob.ec"
2,NIC-1660000680001-2021-40104,2021-09-16 09:30:00,PASTAZA - SANTA CLARA,PRENDAS DE PROTECCION,En Curso,2021-09-17 10:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTA CLARA,AV. LLANGANTES Y REDENTORISTAS,"Funcionario Encargado: ROBINSON ADEMAR CASTILLO BARROZO
Email: gadsantaclarainfima2021@gmail.com"
3,NIC-0960006180001-2021-40043,2021-09-16 09:30:00,GUAYAS - NOBOL,SERVICIOS DE MANTENIMIENTO DE LA VOLQUETA SINOTRUCK PERTENECIENTE AL GAD MUNICIPAL DEL CANTON NOBOL,En Curso,2021-09-17 16:00:00,Gobierno Autónomo del Cantón Nobol,Av. Rio Amazonas y Angel Maria Villegas,"Funcionario Encargado: Kenia Mantuano Barzola
Email: compraspublicas@nobol.gob.ec"
4,NIC-1160059130001-2021-40013,2021-09-16 09:30:00,LOJA - LOJA,COMPRA DE REPUESTOS Y MANO DE OBRA PARA LAS IMPRSORAS XEROX B605 DE LAS INSTITUCIONES EDUCATIVAS Y ÁREAS ADMINISTRATIVAS DEL DISTRITO 11D01 LOJA-EDUCA,En Curso,2021-09-22 17:00:00,Dirección Distrital 11D01-Loja-Educación,Sector la Pradera calle Alisos s/n y Cedraos,"Funcionario Encargado: Rober Alonso Carrión Chamba
Email: rober.carrion@educacion.gob.ec"
5,NIC-0360000310001-2021-40175,2021-09-16 09:30:00,CAÑAR - BIBLIAN,Mantenimiento de las 14431 horas del bobcat,Finalizada,2021-09-17 09:35:00,Municipalidad del Cantón Biblián,Mariscal Sucre 3-03 y Daniel Muñoz,"Funcionario Encargado: Tlgo. Victor Manuel Ortiz Gavilanez
Email: vortiz@gadbiblian.gob.ec"
6,NIC-0760000690001-2021-40040,2021-09-16 09:29:00,EL ORO - HUAQUILLAS,ADQUISICION DE KITS DE ASEO PARA PROYECTO CENTRO DE DESARROLLO INFANTIL,Finalizada,2021-09-17 09:31:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,10 DE AGOSTO Y TENIENTE CORDOVEZ,"Funcionario Encargado: LCDA. MARICELA OCHOA LIMA
Email: r.viteri@huaquillas.gob.ec"
7,NIC-0960002350001-2021-40004,2021-09-16 09:28:00,GUAYAS - GUAYAQUIL,Servicios de digitalizacion y escaneo de 47 libros de aportaciones en formato especial 45x26 cm,En Curso,2021-09-17 14:28:00,ECAPAG,Av Victor Hugo Sicuret y Miguel H. Alcivar,"Funcionario Encargado: Nancy Lluvi Espinoza
Email: nlluvi@ecapag.gob.ec"
8,NIC-1768113230001-2021-40157,2021-09-16 09:27:00,PICHINCHA - QUITO,ADQUISICIÓN DEL MEDICAMENTO REPROGRAMADO CIPROFLOXACINA SÓLIDO ORAL 500MG PARA EL C.C.Q.A.H.D COTOCOLLAO.,En Curso,2021-09-20 09:24:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,Av. De la Prensa No. 55-118 y Pulida,"Funcionario Encargado: DIEGO ORDOÑEZ OLMEDO
Email: diego.ordonez@iess.gob.ec"
9,NIC-1760003330001-2021-40890,2021-09-16 09:26:00,PICHINCHA - PUERTO QUITO,ADQUISICIÓN DE REPUESTOS PARA LA MOTONIVELADORA NEW HOLLAND RG140.B AÑO 2014,Finalizada,2021-09-17 09:37:00,GOBIERNO PROVINCIAL DE PICHINCHA,"BODEGA DE MECÁNICA PUERTO QUITO, UBICADA EN EL BY PASS QUITO - LA CONCORDIA","Funcionario Encargado: TLGO. JORGE LUIS RONQUILLO CABEZAS
Email: jronquillo@pichincha.gob.ec"
