,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1060021930001-2021-40016,2021-09-13 16:52:00,IMBABURA - SAN MIGUEL DE URCUQUI,IMPRESIÓN E INSTALACIÓN DE LOGOTIPOS INSTITUCIONALES PARA LAS,Finalizada,2021-09-15 11:47:00,GOBIERNO PARROQUIAL DE CAHUASQUI,EUGENIO ESPEJO Y GARCIA MORENO,"Funcionario Encargado: ING. LUSENY TIRIRA
Email: gadparroquialruralcahuasqui@hotmail.com"
1,NIC-0260000410001-2021-40096,2021-09-13 16:51:00,BOLIVAR - CHILLANES,CONTRATACIÓN DEL SERVICIO DE PUBLICACIÓN PRENSA ESCRITA EN UN DIARIO LOCAL Y/O PROVINCIAL,Finalizada,2021-09-16 08:00:00,Gobierno Autónomo Descentralizado Municipal del Cantón Chillanes,GUAYAS 352 Y ENRIQUE VILLAGOMEZ,"Funcionario Encargado: DR. RICHARD MANZANO F
Email: compraspublicas2021@chillanes.gob.ec"
2,NIC-1660016410001-2021-40096,2021-09-13 16:50:00,PASTAZA - PASTAZA,ADQUISICION DE REPUESTOS Y ACCESORIOS CAMIIONETA CHEVROLET DMAX AÑO 2013,Finalizada,2021-09-14 17:00:00,PATRONATO PROVINCIAL DE SERVICIO SOCIAL DE PASTAZA,LUCINDO ORTEGA S/N Y ANGEL MANZANO,"Funcionario Encargado: JORGE SALAS
Email: compraspublicas@patronatopastaza.gob.ec"
3,NIC-0460027410001-2021-40088,2021-09-13 16:50:00,CARCHI - MONTUFAR,MANTENIMIENTO Y RECARGA DE EXTINTORES,Finalizada,2021-09-14 17:00:00,UNIDAD DE ATENCION AMBULATORIA DEL IESS SAN GABRIEL,CALLE RUMICHACA Y AV. ATAHUALPA,"Funcionario Encargado: LIC. AMANDA HURTADO
Email: amandih@hotmail.es"
4,NIC-0260000410001-2021-40094,2021-09-13 16:50:00,BOLIVAR - CHILLANES,CONTRATACIÓN DEL SERVICIO DE PUBLICACIÓN PRENSA ESCRITA EN UN DIARIO DE MAYOR ACEPTACIÓN Y CIRCULACIÓN A NIVEL NACIONAL,Finalizada,2021-09-16 08:01:00,Gobierno Autónomo Descentralizado Municipal del Cantón Chillanes,GUAYAS 352 Y ENRIQUE VILLAGOMEZ,"Funcionario Encargado: DR. RICHARD MANZANO F
Email: compraspublicas2021@chillanes.gob.ec"
5,NIC-1460000610001-2021-40180,2021-09-13 16:49:00,MORONA SANTIAGO - SANTIAGO,ADQUISICION DE PAQUETE ARMADO PARA RECOLECTOR UD TRUCKS,Finalizada,2021-09-15 16:49:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTIAGO,DOMINGO COMÍN Y CUENCA,"Funcionario Encargado: LCDO. ROLANDO SACA
Email: sacarolando@yahoo.es"
6,NIC-0560001270001-2021-40115,2021-09-13 16:48:00,COTOPAXI - LATACUNGA,Adquisición de materiales para el proyecto de investigación,Finalizada,2021-09-15 15:35:00,UNIVERSIDAD TECNICA DE COTOPAXI,AV. SIMON RODRIGUEZ,"Funcionario Encargado: CARLOS VALENCIA GUALACATA
Email: carlos.valencia@utc.edu.ec"
7,NIC-1768122060001-2021-40019,2021-09-13 16:47:00,PICHINCHA - MEJIA,"CONTRATACIÓN DEL APROVISIONAMIENTO DE COMBUSTIBLE GASOLINA SÚPER, EXTRA Y DIÉSEL PREMIUM PARA LOS VEHÍCULOS Y MOTOCICLETAS DISTRITO RUMI-MEJÍA MEJÍA",Finalizada,2021-09-14 16:49:00,COMANDO PROVINCIAL DE POLICIA PICHINCHA NRO1,PANAMERICANA SUR KM. 36,"Funcionario Encargado: MIRIAN ALEXANDRA QUINGA VELOZ
Email: pichincha.mejia.p4@policia.gob.ec"
8,NIC-1768122060001-2021-40017,2021-09-13 16:45:00,PICHINCHA - MEJIA,"CONTRATACIÓN DEL APROVISIONAMIENTO DE COMBUSTIBLE GASOLINA SÚPER, EXTRA Y DIÉSEL PREMIUM PARA LOS VEHÍCULOS Y MOTOCICLETAS DISTRITO RUMI-MEJÍA MEJÍA",Finalizada,2021-09-14 16:48:00,COMANDO PROVINCIAL DE POLICIA PICHINCHA NRO1,PANAMERICANA SUR KM. 36,"Funcionario Encargado: MIRIAN ALEXANDRA QUINGA VELOZ
Email: pichincha.mejia.p4@policia.gob.ec"
9,NIC-1160032600001-2021-40007,2021-09-13 16:45:00,LOJA - PALTAS,CONTRATACIÓN DE RASTREO SATELITAL PARA TRACTOR AGRICOLA NEW HOLLAND TT490 DEL GAD CASANGA,Finalizada,2021-09-15 11:13:00,Junta Parroquial Casanga,Casanga y 22 de Febrero,"Funcionario Encargado: Ing Paola Balcazar
Email: katherinebc20c@gmail.com"
