,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768132450001-2021-40075,2021-09-15 11:25:00,PICHINCHA - RUMIÑAHUI,ADQUISICIÓN DE TIRILLAS DE GLICEMIA PARA EL HOSPITAL DEL DÍA SANGOLQUI,En Curso,2021-09-17 11:25:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA SANGOLQUI,Atahualpa Y Florida,"Funcionario Encargado: Mgs. Martha Basantez
Email: proformashds@iess.gob.ec"
1,NIC-1160026980001-2021-40005,2021-09-15 11:23:00,LOJA - PUYANGO,POLIZA DE MOTOCICLETA,En Curso,2021-09-17 11:23:00,JUNTA PARROQUIAL EL LIMO,18 DE NOVIEMBRE MARIANA DE JESÚS,"Funcionario Encargado: JORGE EDUARDO GALÁN GUAMAN
Email: lalogalan_55@yahoo.com"
2,NIC-0760001070001-2021-40037,2021-09-15 11:22:00,EL ORO - SANTA ROSA,ADQUISICION DE MATERIAL DE OFICINA QUE SERA UTILIZADO EN LA IMPRESORA ZEBRA DE PROPIEDAD DEL GAD. MUNICIPAL DE SANTA ROSA.,En Curso,2021-09-17 11:10:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTA ROSA,"JOSE MARIA OLLAGUE Y GUAYAS, EDIFICIO MUNICIPAL","Funcionario Encargado: ING. MARGARITA PEREIRA HONORES
Email: cotizaciones_sr@hotmail.com"
3,NIC-1391719868001-2021-40072,2021-09-15 11:20:00,MANABI - PORTOVIEJO,Contratación de servicios de reparación de las bombas que suministran agua a los baños de la general norte y camerinos del Estadio Reales Tamarindos,En Curso,2021-09-17 11:11:00,Federacion Deportiva de Manabi,Complejo Deportivo California Av. Olimpica y Av. Bolivariana,"Funcionario Encargado: Lcda. Steffania Karina Alban Carcelen
Email: gestoradeproformas21@gmail.com"
4,NIC-1460017420001-2021-40004,2021-09-15 11:20:00,MORONA SANTIAGO - SAN JUAN BOSCO,SERVICIOS DE MANTENIMIENTO Y LIMPIEZA DE ESPACIOS PUBLICOS DEL GAD PARROQUIAL DE SAN JACINTO DE WAKAMBEIS,Finalizada,2021-09-16 12:30:00,GOBIERNO PARROQUIAL DE SAN JACINTO DE WAKAMBEIS,"Miguel Ruiz y Chumbique, Secretaria del GAD Parroquial","Funcionario Encargado: Orfa Sumba, Secretaria Tesorera
Email: gadwakambeis2019@gmail.com"
5,NIC-1260000300001-2021-40026,2021-09-15 11:16:00,LOS RIOS - BABA,MANTENIMIENTO DE LOS EQUIPOS DE CLIMATIZACION DEL GAD MUNICIPAL DEL CANTON BABA,Finalizada,2021-09-16 15:00:00,Gobierno Municipal del Canton Baba,AV GUAYAQUIL CALLE 9 DE OCTUBRE,"Funcionario Encargado: Lcdo. Willians Delgado
Email: proformasbaba@gmail.com"
6,NIC-1768151080001-2021-40011,2021-09-15 11:15:00,PICHINCHA - QUITO,Adquisición de combustible gasolina extra y diesel para el parque automotor de la Agencia Pichincha de la UNIDH y la DNCF,En Curso,2021-09-17 11:15:00,MINISTERIO DE GOBIERNO UNIDAD DE INVESTIGACIONES DE DELITOS ENERGETICOS E HIDROCARBURIFEROS,"BARRIO PINAR ALTO, CALLE D N47-157 Y TERCERA TRANVERSAL","Funcionario Encargado: SGOS. BELGICA TRUJILLO
Email: p4unidh@yahoo.com"
7,NIC-1660016330001-2021-40045,2021-09-15 11:15:00,PASTAZA - PASTAZA,CONTRATACIÓN PÓLIZA DE SEGURO DE MUERTE O INCAPACIDAD TOTAL Y PERMANENTE PARA EL PERSONAL BAJO RÉGIMEN CODIGO DE TRABAJO.,En Curso,2021-09-17 12:00:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PASTAZA,"DIRECCIÓN: 10 DE AGOSTO, ENTRE BOLÍVAR Y ATAHUALPA - PUYO.","Funcionario Encargado: Mgs. Sebastián Jácome
Email: compraspublicas.emapast@gmail.com"
8,NIC-0960005960001-2021-40043,2021-09-15 11:15:00,GUAYAS - LOMAS DE SARGENTILLO,ADQUISICIÓN DE BANDERAS,Finalizada,2021-09-16 12:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LOMAS DE SARGENTILLO,AV.El Telegrafo y Alberto Sarmiento/GAD MUNICIPAL,"Funcionario Encargado: Ab.Moises Maldonado Lalama
Email: secretariageneral@lomasdesargentillo.gob.ec"
9,NIC-1768132450001-2021-40076,2021-09-15 11:15:00,PICHINCHA - RUMIÑAHUI,ADQUISICIÓN DE JERINGAS PARA INSULINA PARA PACIENTES CRÓNICOS METABÓLICOS PARA EL HOSPITAL DEL DÍA SANGOLQUÍ,En Curso,2021-09-17 11:15:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA SANGOLQUI,Atahualpa Y Florida,"Funcionario Encargado: Mgs. Martha Basantez
Email: proformashds@iess.gob.ec"
