,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0360014610001-2021-40042,2021-09-13 09:48:00,CAÑAR - CAÑAR,YODO POVIDONA LÍQUIDO CUTÁNEO 10 %,Finalizada,2021-09-14 10:48:00,CENTRO DE SALUD B - CAÑAR,"Calle Caspicorral y Rumicocha, frente al estadio 26 de enero","Funcionario Encargado: Aux. Gladis Gualpa Cantos
Email: gladis.gualpa@iess.gob.ec"
1,NIC-1865014620001-2021-40020,2021-09-13 09:48:00,TUNGURAHUA - SAN PEDRO DE PELILEO,ADQUISICION DE MATERIAL FUNGIBLE,Finalizada,2021-09-15 09:48:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL ROSARIO RUMICHACA,AV 22 DE ABRIL Y CHILE,"Funcionario Encargado: BYRON CUNALATA
Email: gadrosario2019@hotmail.com"
2,NIC-1768046450001-2021-40840,2021-09-13 09:47:00,PICHINCHA - QUITO,"06-1589Guantes de látex talla grande, examinación.",Finalizada,2021-09-14 12:47:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,18 DE SEPTIEMBRE Y AYACUCHO,"Funcionario Encargado: MONICA BENALCAZAR
Email: monica.benalcazar@iess.gob.ec"
3,NIC-1460069810001-2021-40025,2021-09-13 09:45:00,MORONA SANTIAGO - GUALAQUIZA,"Adquisición de servicios de imprenta, elaboración de formularios y sellos para el Cuerpo de Bomberos de Gualaquiza",Finalizada,2021-09-14 13:30:00,cuerpo de bomberos de gualaquiza,Amazanas s/n y 12 de febrero,"Funcionario Encargado: Bro. Morocho Pacheco Holger Daniel
Email: d-morocho19@hotmail.com"
4,NIC-0960001890001-2021-40064,2021-09-13 09:45:00,GUAYAS - DURAN,RECONSTRUCCION DE LA CANCHA DE INDOOR FUTBOL DE LA COOPERATIVA SAN ENRIQUE,Finalizada,2021-09-14 09:46:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON DURAN,COOPERATIVA SAN ENRIQUE,"Funcionario Encargado: ECON. BIANCA CRISTINA BAUX VELEZ
Email: bbaux@duran.gob.ec"
5,NIC-0760000930001-2021-40095,2021-09-13 09:45:00,EL ORO - PORTOVELO,"combustible para la maquinaria pesada, volquetas y vehiculos livianos del GADMP",Finalizada,2021-09-14 15:24:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PORTOVELO,Calle Gonzalo Diaz y avda el artesano diagonal a la iglesia del consuelo,"Funcionario Encargado: Ing. Javier Yulan Leon
Email: compraspublicasportovelo@outlook.es"
6,NIC-0460021050001-2021-40005,2021-09-13 09:45:00,CARCHI - TULCAN,SERVICIO DE ALMUERZOS PARA ASISTENTES A MINGAS COMUNITARIAS EN LA PARROQUIA,Finalizada,2021-09-15 09:29:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE URBINA,"PARROQUIA DE URBINA, CALLE 11 DE JUNIO Y PICHINCHA","Funcionario Encargado: DIANA IBARRA
Email: info@urbina.gob.ec"
7,NIC-2260006230001-2021-40048,2021-09-13 09:45:00,ORELLANA - LORETO,MANTENIMIENTO DE IMPRESORA RICOH MP C4503,Finalizada,2021-09-14 10:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL PUERTO MURIALDO,"Cabecera Parroquial Puerto Murialdo, oficinas del GAD Parroquial","Funcionario Encargado: Patricio Neptali Balladares Moncada
Email: nicmurialdo@hotmail.com"
8,NIC-1768155660001-2021-40007,2021-09-13 09:45:00,PICHINCHA - PEDRO MONCAYO,ADQUISICION DE VIBROAPISONADOR COMPACTADOR MECANICO,Finalizada,2021-09-15 17:45:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE ALCANTARILLADO Y SANEAMIENTO BASICO DE PEDRO MONCAYO,CALLE JUAN MONTALVO Y AV. COCHASQUI,"Funcionario Encargado: ING. MARIANA RIVERA
Email: talentohumano@emasapm.gob.ec"
9,NIC-1768046450001-2021-40839,2021-09-13 09:43:00,PICHINCHA - QUITO,06-1504Gorro quirúrgico mujer,Finalizada,2021-09-14 12:43:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,18 DE SEPTIEMBRE Y AYACUCHO,"Funcionario Encargado: MONICA BENALCAZAR
Email: monica.benalcazar@iess.gob.ec"
