,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1460003710001-2021-40042,2021-09-14 14:29:00,MORONA SANTIAGO - SUCUA,Adquisición de Material Didáctico para el Equipamiento de la Sala de Educación Prenatal del Hospital Básico Sucúa de la Dirección Distrital 14D03 - Lo,En Curso,2021-09-17 17:00:00,DIRECCION DISTRITAL 14D03 - LOGROÑO - SUCUA - SALUD,Edmundo Carvajal 10001 y Alcides Vintimilla,"Funcionario Encargado: Byron Alvino Coello Garzon
Email: bcoellogarzon@gmail.com"
1,NIC-0260013150001-2021-40017,2021-09-14 14:27:00,BOLIVAR - CHILLANES,RENOVACION DE POLIZAS,Finalizada,2021-09-16 17:27:00,Junta Parroquial Rural de San Jose del Tambo,HOMERO VILLAGOMEZ Y LUIS ALBERTO ESTRELLA,"Funcionario Encargado: SOLEDAD MONTERO EGAS
Email: jpsjtambo@yahoo.es"
2,NIC-1460000370001-2021-40072,2021-09-14 14:25:00,MORONA SANTIAGO - GUALAQUIZA,ADQUISICIÓN DE BATERÍAS PARA UPS,Finalizada,2021-09-15 15:30:00,GAD MUNICIPAL DE GUALAQUIZA,"24 de Mayo 8-60 y Cuenca, Bodega del Gad Municipal, plazo de entrega 5 días calendario","Funcionario Encargado: Parte Contratación Pública: Lcda. Norma Morocho, Analista de Compras Públicas 1 Parte técnica bienes requeridos: Ing.Luis López, Analista de Tecnología de Información y Comunicación 1.La proforma puede ser entregada de manera física en el departamento de Compras Públicas o enviar al correo indicado
Email: norma.morocho@gadgualaquiza.gob.ec"
3,NIC-1960139890001-2021-40170,2021-09-14 14:25:00,ZAMORA CHINCHIPE - PAQUISHA,IMPLEMENTOS FARMACOS PARA IMPLEMENTAR LOS BOTIQUINES DEL AREA DE SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL 1,Finalizada,2021-09-16 13:45:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PAQUISHA,24 de mayo y Pio Jaramillo Alvarado,"Funcionario Encargado: Marina Cumbicus
Email: marycumbicus30@gmail.com /munipaquisha@gmail.com"
4,NIC-1260001110001-2021-40038,2021-09-14 14:24:00,LOS RIOS - BABAHOYO,CONTRATACION DEL SERVICIO DE LICENCIA CONTABLE Y TRIBUTARIA PARA LA UNIDAD DE CONTABILIDAD DE LA DIRECCION FINANCIERA DE LA UTB,Finalizada,2021-09-15 14:28:00,UNIVERSIDAD TECNICA DE BABAHOYO,AVENIDA UNIVERSITARIA 2 1/2 KM VIA MONTALVO A LADO DEL COLEGIO EUGENIO ESPEJO,"Funcionario Encargado: KARINA DEL ROCIO RODRIGUEZ GAIBOR
Email: krodriguezg@utb.edu.ec"
5,NIC-0360018950001-2021-40015,2021-09-14 14:23:00,CAÑAR - LA TRONCAL,Adquisición de repuestos y accesorios para maquinaria,Finalizada,2021-09-16 14:23:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL MANUEL J.CALLE,PRIMERA SUR Y BARRIO ORO VERDE,"Funcionario Encargado: LUPE ELIZABETH CALLE VALLEJO
Email: gadmanueljcalle@gmail.com"
6,NIC-1760013480001-2021-40056,2021-09-14 14:23:00,GUAYAS - GUAYAQUIL,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y SOPORTE TÉCNICO DE LAS BASES DE DATOS ORACLE DEL SERVICIO NACIONAL DE ADUANA DEL ECUADOR,Finalizada,2021-09-15 14:24:00,SERVICIO NACIONAL DE ADUANA DEL ECUADOR,"Av. Malecón Simón Bolívar entre 9 de octubre y P. Icaza, Edif. La Previsora, Piso 12","Funcionario Encargado: ALINA YEPEZ MAZZINI- TECNICO EN ADQUISICIONES
Email: ayepezm@aduana.gob.ec"
7,NIC-0960001110001-2021-40071,2021-09-14 14:20:00,GUAYAS - PEDRO CARBO,BLOCKS PARA DESPACHOS DE COMBUSTIBLE NUMERADOS,Finalizada,2021-09-16 09:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PEDRO CARBO,AV. 9 DE OCTUBRE 303 Y DAULE - DIRECCION ADMINISTRATIVA,"Funcionario Encargado: ALFREDO PEÑAHERRERA ORTIZ
Email: infimacuantia@pedrocarbo.gob.ec"
8,NIC-1960147800001-2021-40015,2021-09-14 14:20:00,ZAMORA CHINCHIPE - ZAMORA,MEDICINA,Finalizada,2021-09-16 14:03:00,DIRECCION DISTRITAL 19D01 ZAMORA-YACUAMBI-SALUD,24 de Mayo y Av. Alonso de Mercadillo,"Funcionario Encargado: BQF. Dayana Ochoa
Email: dvochoa@gmail.com / zamorasalud@gmail.com"
9,NIC-1360053400001-2021-40004,2021-09-14 14:15:00,MANABI - SUCRE,ADQUISICIÓN DE PAPEL TROQUELADO 1 PARTE POR 6 CON LOGO,Finalizada,2021-09-15 14:20:00,CENTRO DE SALUD C-MATERNO INFANTIL Y EMERGENCIA-BAHIA DE CARAQUEZ,LEONIDAS PLAZA CALLES JUAN CHAVEZ MEZA Y EFRAIN CENTENO JUNTO A LA LIGA CANTONAL SUCRE IESS BAHÍA DE CARÁQUEZ,"Funcionario Encargado: MARIA ROLDAN
Email: maria.roldan@iess.gob.ec"
