,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768152720001-2021-40052,2021-09-15 15:55:00,PICHINCHA - QUITO,SERVICIO DE CAPACITACIÓN NORMA NTE ISO/IEC 13528:2015 Y 17043:2010,En Curso,2021-09-17 15:55:00,Facultad de Ingenieria Quimica,"RITTER S/N Y BOLIVIA, CAMPUS UNIVERSIDAD CENTRAL DEL ECUADOR","Funcionario Encargado: ING. FERNANDA TOASA
Email: ftoasa@uce.edu.ec"
1,NIC-1460019200001-2021-40031,2021-09-15 15:55:00,MORONA SANTIAGO - SUCUA,Adquisición de Insumos de limpieza para uso en el GADPSMJ,Finalizada,2021-09-16 16:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SANTA MARIANITA DE JESUS,Km. 5 vía Sucua -Macas,"Funcionario Encargado: Jenny Cabrera
Email: jpsantamarianita@hotmail.com"
2,NIC-1760003330001-2021-40868,2021-09-15 15:54:00,PICHINCHA - QUITO,Adquisición de repuestos para la motoniveladora Jhon Deere N 10-353,En Curso,2021-09-17 15:55:00,GOBIERNO PROVINCIAL DE PICHINCHA,De las Dalias N62-90 y Chuquisaca,"Funcionario Encargado: Ing. Santiago López
Email: wslopez@pichincha.gob.ec"
3,NIC-1768159060001-2021-40018,2021-09-15 15:52:00,PICHINCHA - MEJIA,"ADQUISICIÓN DE MEDICAMENTOS DEL GRUPO TERAPÉUTICO ""M"" MUSCULO-ESQUELETICOS MEDIANTE ÍNFIMA CUANTÍA AÑO 2021",Finalizada,2021-09-16 16:10:00,CENTRO DE SALUD A-MACHACHI,CALLE 11 DE NOVIEMBRE Y PASAJE JOSE MEJIA,"Funcionario Encargado: GEOVANNA SUNTAXI
Email: geovanna.suntaxi@iess.gob.ec"
4,NIC-1768159060001-2021-40017,2021-09-15 15:50:00,PICHINCHA - MEJIA,"ADQUISICIÓN DE MEDICAMENTOS DEL GRUPO TERAPÉUTICO ""H"" HORMONALES SISTEMICO MEDIANTE ÍNFIMA CUANTÍA AÑO 2021",Finalizada,2021-09-16 16:00:00,CENTRO DE SALUD A-MACHACHI,CALLE 11 DE NOVIEMBRE Y PASAJE JOSE MEJIA,"Funcionario Encargado: GEOVANNA SUNTAXI
Email: geovanna.suntaxi@iess.gob.ec"
5,NIC-1360020740001-2021-40031,2021-09-15 15:50:00,MANABI - JAMA,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS PARA EL TANQUERO HINO BLANCO,Finalizada,2021-09-16 17:38:00,Ilustre Municipalidad del Cantón Jama,AV. 20 DE MARZO,"Funcionario Encargado: ROSALIA CHICA RAMIREZ
Email: marito_2212@hotmail.com"
6,NIC-2160061350001-2021-40131,2021-09-15 15:50:00,SUCUMBIOS - SHUSHUFINDI,SERVICIO DE MANTENIMIENTO PREVENTIVO DE SECADORA DE ROPA Y LAVADORA DE ROPA,Finalizada,2021-09-16 15:55:00,CENTRO DE RESPONSABILIDAD SOCIAL Y SOLIDARIA MUNICIPAL JORGE CAJAS GARZÓN DEL CANTÓN SHUSHUFINDI,AV. UNIDAD NACIONAL Y COLOMBIA - MEGAMERCADO MUNICIPAL,"Funcionario Encargado: WILMER ARMIJO
Email: warmijo@crssmshushufindi.gob.ec"
7,NIC-0761039840001-2021-40032,2021-09-15 15:50:00,EL ORO - HUAQUILLAS,ADQUISICIÓN DE BATERÍAS PARA RADIOS PORTÁTILES,Finalizada,2021-09-16 16:50:00,Cuerpo de Bomberos de Huaquillas,Av. la República E/ Santa Rosa y 19 de Octubre,"Funcionario Encargado: SBTE. CARLOS MEDINA MOSQUERA
Email: logistica@cbh.gob.ec"
8,NIC-1768159060001-2021-40016,2021-09-15 15:50:00,PICHINCHA - MEJIA,"ADQUISICIÓN DE MEDICAMENTOS DEL GRUPO TERAPÉUTICO ""G"" SISTEMA GENITO-URINARIO MEDIANTE ÍNFIMA CUANTÍA AÑO 2021",Finalizada,2021-09-16 16:00:00,CENTRO DE SALUD A-MACHACHI,CALLE 11 DE NOVIEMBRE Y PASAJE JOSE MEJIA,"Funcionario Encargado: GEOVANNA SUNTAXI
Email: geovanna.suntaxi@iess.gob.ec"
9,NIC-1360064440001-2021-40048,2021-09-15 15:50:00,MANABI - MONTECRISTI,ADQUISICIÓN DE CILINDROS PARA EL SUMINISTRO DE GASES ESPECIALES PARA LOS EQUIPOS DE ABSORCIÓN ATÓMICA Y CROMATOGRAFÍA DE GASES,En Curso,2021-09-17 16:00:00,"EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO, MANEJO PLUVIAL Y DEPURACION DE RESIDUOS LIQUIDOS DEL CANTON MANTA",": Laboratorio Central de Control de Calidad de Agua en Campamento Colorado, Km. 6 vía Manta – Montecristi, Frente a Gasolinera Petrocomercial Rojas.","Funcionario Encargado: Dr. John Farfan
Email: proformas@epam.gob.ec johnfarfan@epam.gob.ec"
