,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1460000530001-2021-40223,2021-09-13 12:21:00,MORONA SANTIAGO - PALORA,REPUESTOS SUZUKI GRAN VITARA SZ MODELO2002,Finalizada,2021-09-14 12:22:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALORA,IBARRA Y MORONA SANTIAGO,"Funcionario Encargado: TECNICO DE COMPRAS PUBLICAS
Email: proveeduriapalora@palora.gob.ec"
1,NIC-1560508490001-2021-40045,2021-09-13 12:20:00,NAPO - QUIJOS,MANTENIMIENTO PERIODICO DEL VEHICULO ENTREGADO COMODATO POR EL GAD PROVINCIAL DE NAPO AL GAD PARROQUIAL DE BORJA,Finalizada,2021-09-14 13:14:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN FRANCISCO DE BORJA,AV. CARLOS ACOSTA Y 21 DE NOVIEMBRE,"Funcionario Encargado: ANDRES GARCIA
Email: jpsfborja@yahoo.es"
2,NIC-1060020530001-2021-40034,2021-09-13 12:20:00,IMBABURA - ANTONIO ANTE,"Adquisición de pinturas acrílicas, proyecto Discapacidad",Finalizada,2021-09-15 13:06:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN FRANCISCO DE NATABUELA,Miguel Ángel de la Fuente y Velasco Ibarra,"Funcionario Encargado: Ana Lucía Lascano
Email: adquisicionesmies2021@gmail.com"
3,NIC-1060020530001-2021-40033,2021-09-13 12:20:00,IMBABURA - ANTONIO ANTE,Adquisición de cajas en MDF para beneficiarios del proyecto de Discapacidad,Finalizada,2021-09-15 12:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN FRANCISCO DE NATABUELA,Miguel Ángel de la Fuente y Velasco Ibarra,"Funcionario Encargado: Ana Lucía Lascano
Email: adquisicionesmies2021@gmail.com"
4,NIC-1360003220001-2021-40024,2021-09-13 12:20:00,MANABI - OLMEDO,polizas,Finalizada,2021-09-14 12:50:00,Municipio de Olmedo,CALLE ULPIANO PAEZ,"Funcionario Encargado: LUIS INTRIAGO RODRIGUEZ
Email: luisao_in@hotmail.es"
5,NIC-0190408485001-2021-40057,2021-09-13 12:20:00,AZUAY - CUENCA,Contratación del Servicio de Renta de Seguridad Perimetral para la red de datos de la Fundación Municipal de la Mujer y el Niño de Cuenca.,Finalizada,2021-09-15 12:30:00,FUNDACION MUNICIPAL DE LA MUJER Y EL NIÑO DE CUENCA,"Calle del Camal S/N, via a Patamarca Bodega del Hospital.","Funcionario Encargado: Ing. Juan Carlos Landeta
Email: comprasfmmnc@gmail.com"
6,NIC-0968598640001-2021-40011,2021-09-13 12:20:00,GUAYAS - SALITRE,SERVICIO DE INTERNET PARA CDI EMBLEMATICOS OLMEDO RENDON FRANDO Y JUAN FRANCO GUERRA DE LA DIRECCION DISTRITAL 09D20 SALITRE MIES,Finalizada,2021-09-14 12:21:00,DIRECCION DISTRITAL 09D20 SALITRE MIES,CALLE PADRE AGUIRRE Y GARCIA MORENO,"Funcionario Encargado: ECON. RONNY VELIZ QUINTO
Email: ronny.veliz@inclusion.gob.ec"
7,NIC-0160027390001-2021-40080,2021-09-13 12:20:00,AZUAY - CUENCA,PUERTAS Y VENTANAS PARA AGUA RICA Y TAQUICULEBRA,Finalizada,2021-09-14 12:31:00,JUNTA PARROQUIAL DE MOLLETURO,MOLLETURO CENTRO - FRENTE A LA CANCHA DE FUTBOL,"Funcionario Encargado: NILA MUEVECELA
Email: juntamolleturo@gmail.com"
8,NIC-1768160580001-2021-40002,2021-09-13 12:19:00,PICHINCHA - QUITO,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE AIRES ACONDICIO9NADOS DEL DATACENTER Y OFICINAS DEL REGISTRO MERCANTIL DEL CANTON QUITO,Finalizada,2021-09-14 12:20:00,REGISTRO MERCANTIL DEL CANTON QUITO,AV. M. ANTONIO JOSE DE SUCRE N54-103,"Funcionario Encargado: DAVID VILLACIS
Email: david_rvg@hotmail.com"
9,NIC-1060021770001-2021-40122,2021-09-13 12:17:00,IMBABURA - COTACACHI,Abonos Orgánicos,Finalizada,2021-09-14 18:14:00,JUNTA PARROUIAL 6 DE JULIO DE CUELLAJE,Alejandro Ayala y Seis de Julio,"Funcionario Encargado: Richard Graham
Email: gadcuellaje6@gmail.com"
