,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1560002480001-2021-40132,2021-09-16 09:41:00,ORELLANA - FRANCISCO DE ORELLANA,"ADQUISICIÓN DE EQUIPOS INFORMÁTICOS PARA LA COORDINACIÓN GENERAL DE PARTICIPACIÓN CIUDADANA PARA LA COORDINACIÓN DE OBRAS PÚBLICAS, SECRETARIA GENERAL",En Curso,2021-09-20 09:09:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE ORELLANA,AV.9 DE OCTUBRE DAYUMA Y CESAR ANDI,"Funcionario Encargado: EDISON AGUINDA
Email: eaguinda@gporellana.gob.ec"
1,NIC-1760003330001-2021-40893,2021-09-16 09:40:00,PICHINCHA - PUERTO QUITO,CONTRATACIÓN DEL SERVICIO DEN TALLER PARTICULAR PARA EL TRAXCAVATOR KOMATSU D75S-5 AÑO 1994,Finalizada,2021-09-17 10:00:00,GOBIERNO PROVINCIAL DE PICHINCHA,INSTALACIONES DEL TALLER ADJUDICADO CON LA ORDEN DE SERVICIO,"Funcionario Encargado: TLGO. JORGE LUIS RONQUILLO CABEZAS
Email: jronquillo@pichincha.gob.ec"
2,NIC-0360000310001-2021-40177,2021-09-16 09:40:00,CAÑAR - BIBLIAN,Mantenimiento de los 370000 km volquete UMA-082,Finalizada,2021-09-17 09:45:00,Municipalidad del Cantón Biblián,Mariscal Sucre 3-03 y Daniel Muñoz,"Funcionario Encargado: Tlgo. Victor Manuel Ortiz Gavilanez
Email: vortiz@gadbiblian.gob.ec"
3,NIC-1768033550001-2021-40124,2021-09-16 09:40:00,PICHINCHA - QUITO,Adquisición de Dicloxacilina Sólido oral polvo 250 mg/5 mL J01CF01 para abastecer el Hospital Provincial General Pablo Arturo Suarez,En Curso,2021-09-20 09:40:00,HOSPITAL PROVINCIAL GENERAL PABLO ARTURO SUAREZ,Angel ludeña Oe52-61 y Machala,"Funcionario Encargado: CRISTHIAN ROJAS
Email: cristhian.rojas@hpas.gob.ec"
4,NIC-1960139890001-2021-40175,2021-09-16 09:39:00,ZAMORA CHINCHIPE - PAQUISHA,ADQUISICION DE MATERIAL DE ASEO PARA UTILIZACION EN LAS INSTALACIONES DEL GADMP,Finalizada,2021-09-17 09:48:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PAQUISHA,24 de mayo y Pio Jaramillo Alvarado,"Funcionario Encargado: Marina Cumbicus
Email: marycumbicus30@gmail.com /munipaquisha@gmail.com"
5,NIC-0160006390001-2021-40336,2021-09-16 09:39:00,AZUAY - CUENCA,MEDICAMENTOS,En Curso,2021-09-21 08:39:00,HOSPITAL VICENTE CORRAL MOSCOSO,AVE LOS ARUPOS Y AVE 12 DE ABRIL,"Funcionario Encargado: ALBA CECILIA VILLOTA G
Email: proveeduriahvcm@gmail.com"
6,NIC-1760010700001-2021-40134,2021-09-16 09:38:00,PICHINCHA - PUERTO QUITO,SERVICIO DE COLOCACION DE GEOMEMBRANA EN COMPLEJO AMBIENTAL,En Curso,2021-09-20 09:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PUERTO QUITO,AV.18 DE MAYO 434 Y PVM,"Funcionario Encargado: LADY GARCIA
Email: lady_garcia@puertoquito.gob.ec"
7,NIC-1760003330001-2021-40892,2021-09-16 09:36:00,PICHINCHA - PEDRO MONCAYO,"Adquisición de repuestos para el Bus Maxibus Volks, No. 04-554",Finalizada,2021-09-17 09:38:00,GOBIERNO PROVINCIAL DE PICHINCHA,"Bodega Zona 6, ubicado en el Barrio Santa Marianita campamento Ex Andrade Gutiérrez tras del Centro de Salud ""Tipo C""","Funcionario Encargado: Pilca Lanchimba Segundo Enrique
Email: spilca@pichincha.gob.ec"
8,NIC-1160060220001-2021-40006,2021-09-16 09:35:00,LOJA - SARAGURO,Unidad de Fusión completa ricoh mpc 3002,En Curso,2021-09-20 09:35:00,CONSEJO CANTONAL INTEGRAL DE PROTECCION DE DERECHOS DEL CANTON SARAGURO,El Oro y Azuay,"Funcionario Encargado: Erica Guillén
Email: consejopd@hotmail.com"
9,NIC-0160006390001-2021-40335,2021-09-16 09:35:00,AZUAY - CUENCA,MEDICAMENTOS,En Curso,2021-09-21 08:35:00,HOSPITAL VICENTE CORRAL MOSCOSO,AVE LOS ARUPOS Y AVE 12 DE ABRIL,"Funcionario Encargado: ALBA CECILIA VILLOTA G
Email: proveeduriahvcm@gmail.com"
