,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1091708988001-2021-40071,2021-09-16 10:32:00,IMBABURA - IBARRA,ADQUISICIÓN DE IMPLEMENTOS DEPORTIVOS PARA USO DE LOS DEPORTISTAS DE LA DISCIPLINA DE ATLETISMO.,En Curso,2021-09-20 10:20:00,FEDERACION DEPORTIVA DE IMBABURA,Julio Zaldumbide y Carlos Elías Almeida,"Funcionario Encargado: Ing. Andrea Ipial Gómez
Email: aipial@fdi.com.ec leosandrea@hotmail.com"
1,NIC-0968606760001-2021-40016,2021-09-16 10:31:00,GUAYAS - GUAYAQUIL,"ADQUISICION DE MEDALLAS E INSIGNIAS PARA LA UNIDAD EDUCATIVA DE FUERAS ARMADAS LICEO NAVAL DE GUAYAQUIL ""COMANDANTE RAFAEL ANDRADE""",En Curso,2021-09-17 10:45:00,UNIDAD EDUCATIVA DE FUERZAS ARMADAS LICEO NAVAL GUAYAQUIL COMANDANTE RAFAEL ANDRADE LALAMA,AVE. PEDRO MENENDEZ GILBERT - BASE NAVAL NORTE,"Funcionario Encargado: SGOP-IM GARCÍA
Email: gmorillo@armada.mil.ec"
2,NIC-1360053400001-2021-40007,2021-09-16 10:30:00,MANABI - SUCRE,ADQUISICIÓN DE COMBUSTIBLE DIESEL PARA LAS AMBULANCIAS DEL CSC BAHÍA,En Curso,2021-09-17 10:31:00,CENTRO DE SALUD C-MATERNO INFANTIL Y EMERGENCIA-BAHIA DE CARAQUEZ,LEONIDAS PLAZA CALLES JUAN CHAVEZ MEZA Y EFRAIN CENTENO JUNTO A LA LIGA CANTONAL SUCRE IESS BAHÍA DE CARÁQUEZ,"Funcionario Encargado: MARIA ROLDAN
Email: maria.roldan@iess.gob.ec"
3,NIC-1768134230001-2021-40009,2021-09-16 10:30:00,PICHINCHA - QUITO,Adquisición de Toners y Drums para los equipos de impresión marca Xerox modelo Versalink y Plotter Hp Desingjet Z6810 de la UAFE,En Curso,2021-09-17 11:30:00,UNIDAD DE ANÁLISIS FINANCIERO Y ECONÓMICO UAFE,AV. PORTUGAL E9-138 Y AV. REPÚBLICA DE EL SALVADOR,"Funcionario Encargado: YAKKY ALEXANDER ALCÍVAR ALCÍVAR
Email: yakky.alcivar@uafe.gob.ec"
4,NIC-1691702576001-2021-40006,2021-09-16 10:30:00,PASTAZA - PASTAZA,MOVILIZACION CAMPEONATO NACIONAL POST40 MASC.2021,En Curso,2021-09-17 10:36:00,FEDELIBAP,KM 1 1/2 VIA PUYO MACAS AV.ALBERTO ZAMBRANO,"Funcionario Encargado: Lcda. Paulina Tirira
Email: financiero.fedelibap@gmail.com"
5,NIC-1768033550001-2021-40127,2021-09-16 10:30:00,PICHINCHA - QUITO,Claritromicina 250mg/mL solido oral polvo - Caja x frasco para reconstituir a 100 mL con dosificador,En Curso,2021-09-17 14:00:00,HOSPITAL PROVINCIAL GENERAL PABLO ARTURO SUAREZ,Ángel Ludeña Oe5-261 y Av. Machala,"Funcionario Encargado: JOSÉ LUIS ORTEGA ORTIZ
Email: jose.ortega@hpas.gob.ec"
6,NIC-1768182470001-2021-40039,2021-09-16 10:30:00,PICHINCHA - CAYAMBE,?ADQUISICIÓN DE 2 COMPUTADORES PORTÁTILES PARA EL PROYECTO DESARROLLO INFANTIL DE LA UNIDAD EJECUTORA PARA LA PROTECCIÓN DE DERECHOS GADIP MC,En Curso,2021-09-20 10:00:00,UNIDAD EJECUTORA PARA LA PROTECCION DE DERECHOS,JUAN MONTALVO Y ALIANZA,"Funcionario Encargado: CRISTIAN LEON
Email: infimas.uepde@gadipmc.gob.ec"
7,NIC-0460035510001-2021-40036,2021-09-16 10:30:00,CARCHI - TULCAN,ADQUISICIÓN DE BIENES DE AMPLIFICACIÓN Y SONIDO A SER UTILIZADOS EN EL DESARROLLO DE LAS FERIAS CON ENFOQUE AGROECOLÓGICO,En Curso,2021-09-21 18:30:00,PATRONATO DE AMPARO SOCIAL DEL GAD MUNICIPAL DE TULCAN,AV. VEINTIMILLA Y AV DE LA SALUD,"Funcionario Encargado: DARLA ALTAMIRANO
Email: darla.altamirano@gmail.com"
8,NIC-0968599020001-2021-40237,2021-09-16 10:30:00,ESMERALDAS - ESMERALDAS,CARACTERIZACIÓN DE ACEITE DIELÉCTRICO PARA DETERMIMACIÓN DE PCB MEDIANTE ANÁLISIS DE CROMATOGRAFÍA DE GASES,En Curso,2021-09-20 14:00:00,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,CALLE EUGENIO ESPEJO Y RIO CAYACAS REFERENCIA SANTAS VAINAS CNEL ESMERALDAS UNIDAD AMBIENTAL,"Funcionario Encargado: SCARLETH VANESSA CANGA MINA
Email: scarleth.canga@cnel.gob.ec"
9,NIC-0160050450001-2021-40175,2021-09-16 10:30:00,AZUAY - CUENCA,adquisición de bienes para mantenimiento maquinaria y vehículos pesados,En Curso,2021-09-17 15:25:00,Empresa Pública de Áridos y Asfaltos del Azuay,AV MAX UHLE Y EDUARDO CEVALLOS,"Funcionario Encargado: Antonio Rosales
Email: jrosales@asfaltarep.gob.ec"
