,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1960000110001-2021-40047,2021-09-10 16:11:00,ZAMORA CHINCHIPE - ZAMORA,"ADQUISICIÓN DE UN DISCO FORMATTER Y UN UPS, QUE SE REQUERIRÉ PARA EL ARREGLO DEL PLOTTER HP DESIGNJET T1300",Finalizada,2021-09-13 15:59:00,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE ZAMORA CHINCHIPE,JORGE MOSQUERA Y FCO DE ORELLANA,"Funcionario Encargado: BOLIVAR ENRIQUE SEMINARIO CANGO
Email: infimasgadpzchbolivarseminario@gmail.com"
1,NIC-1768046450001-2021-40800,2021-09-10 16:10:00,PICHINCHA - QUITO,"06-0010 Aerocámara, adulto aluminio",Finalizada,2021-09-13 16:12:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,AV. 18 DE SEPTIEMBRE Y AYACUCHO,"Funcionario Encargado: Belen Arias
Email: maria.arias@iess.gob.ec"
2,NIC-0160000190001-2021-40552,2021-09-10 16:10:00,AZUAY - CUENCA,servicios varios,Finalizada,2021-09-13 16:11:00,Gobierno Provincial del Azuay,Av. Max Uhle frente a la Empresa Eléctrica,"Funcionario Encargado: Diego Valencia A.
Email: dvalencia@azuay.gob.ec"
3,NIC-1768181150001-2021-40185,2021-09-10 16:10:00,PICHINCHA - QUITO,2DO PEDIDO ADQUISICIÓN DE REACTIVOS PARA DIAGNÓSTICO DE ENFERMEDADES GENÉTICAS MEDIANTE EL USO DE SONDAS FISH HIBRIDACIÓN FLUORESCENTE IN SITU,Finalizada,2021-09-13 16:00:00,HOSPITAL GENERAL DOCENTE DE CALDERON,DERBY Y GIOVANNY CALLES,"Funcionario Encargado: MSC. GENESIS GARCIA
Email: proformas.calderon@gmail.com"
4,NIC-0160000430001-2021-40045,2021-09-10 16:10:00,AZUAY - GUALACEO,CONTRATACIÓN DE SERVICIOS VETERINARIOS PARA LA EJECUCIÓN DEL PROYECTO DE ESTERILIZACIÓN CANINA,Finalizada,2021-09-13 16:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUALACEO,GRAN COLOMBIA Y TRES DE NOVIEMBRE,"Funcionario Encargado: Ing. Angelita Ortega
Email: angelita.ortega@gualaceo.gob.ec"
5,NIC-2160070420001-2021-40010,2021-09-10 16:10:00,SUCUMBIOS - SHUSHUFINDI,"CONTRATACIÓN DE PÓLIZA DE SEGURO DE FIDELIDAD TIPO BLANKET Y BIENES INCEDIO, ROBO Y ASALTO Y EQUIPO ELECTRÓNICO EL CONSEJO CANTONAL DE PROTECCIÓN",Finalizada,2021-09-13 17:00:00,CONSEJO CANTONAL DE PROTECION DE DERECHOS DE LOS CIUDADANOS DEL CANTON SHUSHUFINDI,AV. UNIDAD MACIONAL Y COLOMBIA,"Funcionario Encargado: Amanada Perez
Email: aperez@shushufindi.gob.ec"
6,NIC-1768046450001-2021-40799,2021-09-10 16:09:00,PICHINCHA - QUITO,06-0009 Aerocámara pediátrica aluminio,Finalizada,2021-09-13 16:10:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,AV. 18 DE SEPTIEMBRE Y AYACUCHO,"Funcionario Encargado: Belen Arias
Email: maria.arias@iess.gob.ec"
7,NIC-0968606680001-2021-40219,2021-09-10 16:07:00,GUAYAS - GUAYAQUIL,ADQUISICION DE REPUESTOS: RESISTENCIAS TUBULARES PARA CALDERIN DE EQUIPO ESTERILIZADOR DGM DE 600 LITROS DEL HOSPITAL GENERAL GUASMO SUR,Finalizada,2021-09-13 14:55:00,HOSPITAL GENERAL GUASMO SUR,AV CACIQUE TOMALA Y CALLEJON ELOY ALFARO,"Funcionario Encargado: KATHERINE SANCHEZ
Email: compraspublicashggsks@gmail.com"
8,NIC-1768112770001-2021-40051,2021-09-10 16:06:00,PICHINCHA - PEDRO MONCAYO,ADQUISICION DE 16 ALMUERZOS PARA LOS ESTUDIANTES VINCULANTES DE LA UNIVERSISDAD CENTRAL DEL ECUADOR,Finalizada,2021-09-13 16:06:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LA ESPERANZA,Francisca de las Llagas y Simon Bolivar,"Funcionario Encargado: Ing. Meliza Cacuango
Email: juntaparroquiallaesperanza@hotmail.com"
9,NIC-0968599020001-2021-40208,2021-09-10 16:05:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DE EQUIPOS MÉDICOS,Finalizada,2021-09-15 15:00:00,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,CDLA.LA GARZOTA SECTOR 3 MZ 47,"Funcionario Encargado: FATIMA LOOR GELO
Email: fatima.loor@cnel.gob.ec"
