,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0360000580001-2021-40157,2021-09-14 16:12:00,CAÑAR - CAÑAR,MANTENIMIENTO VIAL COMUNIDAD CEBADAS,Finalizada,2021-09-15 16:25:00,GOBIERNO AUTONOMO DESCENTRALIZADO INTERCULTURAL DEL CANTON CAÑAR,5 DE JUNIO,"Funcionario Encargado: TECNICO DE CONTRATACION PUBLICA
Email: alberto.guaraca@canar.gob.ec"
1,NIC-0160017400001-2021-40496,2021-09-14 16:11:00,AZUAY - CUENCA,SERVICIO DE INSTALACION Y PROVISION DE INTERCOMUNICADORES PARA VENTANILLA,Finalizada,2021-09-16 12:30:00,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,CALLE JOSE CARRASCO ARTEAGA,"Funcionario Encargado: ING. CLAUDIA DAVILA
Email: claudia.davila@iess.gob.ec"
2,NIC-1460007540001-2021-40004,2021-09-14 16:10:00,MORONA SANTIAGO - MORONA,Calibración y mantenimiento de equipos alcotest de la Jefatura Provincial de Transito de Morona Santiago,Finalizada,2021-09-15 16:11:00,COMANDO PROVINCIAL POLICIA NACIONAL MORONA SANTIAGO # 17,Av. 29 de Mayo y Victor Jaramillo,"Funcionario Encargado: TNTE. AGUSTIN LARA
Email: proformasszms14@gmail.com"
3,NIC-1660011020001-2021-40037,2021-09-14 16:10:00,PASTAZA - PASTAZA,ALQUILER DE MAQUINARIA EXCAVADORA PARA EL MANTENIMIENTO DEL ALCANTARILLADO Y ADECENTAMIENTO DE ESPACIOS PUBLICOS DE L ACABECERA PARROQUIAL,Finalizada,2021-09-15 16:13:00,Junta Parroquial de Fatima,KM 7 1/2 VIA PUYO - TENA,"Funcionario Encargado: ING. JAIRO FLOR CARRILLO
Email: gpfatima@yahoo.com"
4,NIC-0968530920001-2021-40008,2021-09-14 16:09:00,GUAYAS - GUAYAQUIL,RECARGA DE EXTINTORES,Finalizada,2021-09-16 15:09:00,CONSEJO NACIONAL ELECTORAL DELEGACION PROVINCIAL DEL GUAYAS,AVENIDA DEMOCRACIA Y ROBERTO GILBERT S/N DELEGACIÓN PROVINCIAL ELECTORAL DEL GUAYAS,"Funcionario Encargado: ING. XIMENA SUAREZ SANCHEZ
Email: ximenasuarez@cne.gob.ec"
5,NIC-1560001590001-2021-40032,2021-09-14 16:09:00,ORELLANA - LA JOYA DE LOS SACHAS,"CONTRATACIÓN DEL SERVICIO PARA LA ORGANIZACIÓN, PRODUCCIÓN DIFUSIÓN Y PUESTA EN ESCENA",Finalizada,2021-09-15 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LA JOYA DE LOS SACHAS,AV. FUNDADORES Y JAIME ROLDOS,"Funcionario Encargado: EDITH LILIANA AMANTA VIVEROS
Email: recepcionofertasgadmcjs@gmail.com"
6,NIC-0968592010001-2021-40139,2021-09-14 16:08:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DE ETIQUETAS ZEBRA GT800 DE POLIPROPILENO MEDIANTE EL PROCEDIMIENTO DE INFIMA CUANTIA,Finalizada,2021-09-15 16:10:00,EMPRESA PUBLICA DE SERVICIOS ESPOL - TECH E.P.,"km 30.5 vía Perimetral, ESPOL, Campus Gustavo Galindo, edificio financiero primero piso. Horario:8:30 a 16:00 pm","Funcionario Encargado: Yesenia Saltos
Email: comprastechep@espol.edu.ec"
7,NIC-1960139890001-2021-40172,2021-09-14 16:08:00,ZAMORA CHINCHIPE - PAQUISHA,CONTRATACION DEL SERVICIO DE ARREGLO Y MANTENIMIENTO PARA LA RETROEXCAVADORA KOMATZU WB 140-2,Finalizada,2021-09-15 16:16:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PAQUISHA,24 de mayo y Pio Jaramillo Alvarado,"Funcionario Encargado: Marina Cumbicus
Email: marycumbicus30@gmail.com /munipaquisha@gmail.com"
8,NIC-1660012850001-2021-40025,2021-09-14 16:07:00,PASTAZA - ARAJUNO,"MANTENIMIENTO DE UNA BATERÍA SANITARIA EN LA COMUNIDAD DE CHUYA YAKU DE LA PARROQUIA DE CURARAY, CANTÓN ARAJUNO, PROVINCIA DE PASTAZA CPC 547900411",Finalizada,2021-09-15 17:00:00,Junta Parroquial de Curaray,9 DE OCTUBRE Y BELISARIO CARRILLO,"Funcionario Encargado: ALEJANDRO ANDRADE
Email: aandrade7660@gmail.com - jpcuraray@yahoo.com"
9,NIC-1460013430001-2021-40003,2021-09-14 16:07:00,MORONA SANTIAGO - HUAMBOYA,Contrato para la Adquisicion De Materiales De Ferreteria – Instalacion De Medidores,Finalizada,2021-09-15 18:07:00,JUNTA PARROQUIAL DE CHIGUAZA,"S/n, frente la escuela","Funcionario Encargado: Patricio Rojas Bautista
Email: gadparroquialruralchiguaza@gmail.com"
