,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0860044290001-2021-40012,2021-09-14 14:00:00,ESMERALDAS - ESMERALDAS,CONTRATACION DE SERVICIO DE MANTENIMIENTO CORRECTIVO Y PREVENTIVO DE LOS EQUIPOS DE ODONTOLOGÍA DE UNAMYDESC ADSCRITA AL GADPE,Finalizada,2021-09-16 14:00:00,UNIDAD DE ASISTENCIA MEDICA DESARROLLO SOCIAL Y CULTURAL ADSCRITO AL GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE ESMERALDAS,CALLE 10 DE AGOSTO Y SIMÓN BOLÍVAR,"Funcionario Encargado: ING. LOURDES GARCÍA BONE
Email: lgarcia@gadpe.gob.ec / lourdesgb78@hotmail.com"
1,NIC-0160034410001-2021-40049,2021-09-14 14:00:00,AZUAY - PAUTE,SERVICIO DE MANTENIMIENTO DE RETROEXCAVADORA,Finalizada,2021-09-15 14:11:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL TOMEBAMBA,CENTRO PARROQUIAL DE TOMEBAMBA,"Funcionario Encargado: ESTHELA RIERA
Email: gadparroquialdetomebamba@hotmail.com"
2,NIC-1360011160001-2021-40018,2021-09-14 14:00:00,MANABI - PORTOVIEJO,ADQUISICIÓN DE ELECTRODOMESTICOS Y MENAJE DE COCINA PARA LAS COMPAÑIAS DEL CUERPO DE BOMBEROS PORTOVIEJO,Finalizada,2021-09-16 14:00:00,CUERPO DE BOMBEROS PORTOVIEJO,"Ciudadela San Antonio, avenida el bombero sector Tomás Larrea","Funcionario Encargado: Karen Patricia Mera Macías
Email: Karen.Mera@bomberosportoviejo.gob.ec"
3,NIC-1060034240001-2021-40021,2021-09-14 14:00:00,IMBABURA - ANTONIO ANTE,Adquisición de materiales y accesorios para la reparación de fugas y nuevas acometidas,Finalizada,2021-09-16 12:00:00,EMPRESA PUBLICA DE AGUA POTABLE Y ALCANTARILLADO DE ANTONIO ANTE EPAA - EP,Bolívar y González Suárez,"Funcionario Encargado: Lic. Renato Andrade
Email: andrader@epaa.gob.ec"
4,NIC-1960137410001-2021-40019,2021-09-14 14:00:00,ZAMORA CHINCHIPE - EL PANGUI,"SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE EQUIPOS INFORMÁTICOS, PERIFERICOS Y REDES",Finalizada,2021-09-15 14:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TUNDAYME,AV. DEL EJERCITO SN Y 13 DE JUNIO,"Funcionario Encargado: MAGDALENA CABRERA
Email: magyecabrera@gmail.com"
5,NIC-0760000930001-2021-40098,2021-09-14 14:00:00,EL ORO - PORTOVELO,materiales de ferreteria,Finalizada,2021-09-17 09:36:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PORTOVELO,Calle Gonzalo Diaz y avda el artesano diagonal a la iglesia del consuelo,"Funcionario Encargado: Ing. Javier Yulan Leon
Email: compraspublicasportovelo@outlook.es"
6,NIC-0968578450001-2021-40028,2021-09-14 13:59:00,GUAYAS - DAULE,SERVICIO DE GESTIÓN EXTERNA DE DESECHOS HOSPITALARIOS PELIGROSOS Y ESPECIALES PARA EL CENTRO DE ESPECIALIDADES DAULE,Finalizada,2021-09-15 15:59:00,CENTRO DE ESPECIALIDADES DAULE,CDLA. ROSAMIRA MZ 225 SOLAR 1,"Funcionario Encargado: DANIEL VARGAS OROZCO
Email: daniel.vargas@iess.gob.ec"
7,NIC-1768128420001-2021-40026,2021-09-14 13:59:00,PICHINCHA - PEDRO MONCAYO,Mantenimiento preventivo de la motocicleta Unidad F2,Finalizada,2021-09-16 13:59:00,CUERPO DE BOMBEROS DE PEDRO MONCAYO,Panamericana Norte Nro 02-05-005 y Calle Quito,"Funcionario Encargado: Ab. Sandra Díaz
Email: smargothdiaz@hotmail.com"
8,NIC-1560500670001-2021-40107,2021-09-14 13:58:00,NAPO - TENA,MEDICAMENTOS MUSCULO ESQUELETICO,Finalizada,2021-09-16 13:50:00,HOSPITAL JOSE MARIA VELASCO IBARRA DE TENA,Av. 15 de noviembre y eloy alfaro,"Funcionario Encargado: Lucia Erazo
Email: lucyep84@hotmail.com"
9,NIC-1360051890001-2021-40121,2021-09-14 13:58:00,MANABI - MANTA,Adquisición del Medicamento Tigeciclina sólido parenteral 50mg para el Hospital General Manta.,Finalizada,2021-09-16 13:51:00,HOSPITAL GENERAL MANTA,VIA MONTECRISTI KILOMETRO 4 1/2 A LADO DEL SECAP,"Funcionario Encargado: MERCEDES MERO MURILLO
Email: hgmantadaem@iess.gob.ec"
