,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768034790001-2021-40426,2021-09-16 12:05:00,PICHINCHA - QUITO,BRAZALETE DE IDENTIFICACIÓN PACIENTE,En Curso,2021-09-20 12:00:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. Gran Colombia N14-66 y sodiro,"Funcionario Encargado: Ing. Edgar López V.
Email: edgar.lopez@hgoia.gob.ec"
1,NIC-1768007040001-2021-40094,2021-09-16 12:04:00,GALAPAGOS - SANTA CRUZ,ADQUISICIÓN DE REPUESTOS Y ACCESORIOSDE LA MAQUINARIA PESADA Y EQUIPO CAMINERO DEL GMT GALÁPAGOS,En Curso,2021-09-20 12:05:00,CUERPO DE INGENIEROS DEL EJERCITO,sector archipiélago de galapagos isla Santa cruz sector Bellavista,"Funcionario Encargado: Luis GUAMAN
Email: gmtgalapagos@gmail.com"
2,NIC-1690002147001-2021-40004,2021-09-16 12:04:00,PASTAZA - PASTAZA,CONTRATACIÓN DE POLIZA DE FIDELIDAD TIPO BLANKET,En Curso,2021-09-20 14:06:00,"EMPRESA PUBLICA DE COMERCIALIZACION E INDUSTRIALIZACIONTRANSPORTE MULTIMODAL Y TURISMO DEL GOBIERNO AUTONOMDESCENTRALIZADO PROVINCIAL DE PASTAZA, PASTAZA PROGRESA E.P.",FRANCISCO DE ORELLANA 739 Y 27 DE FEBRERO,"Funcionario Encargado: DIANA PRISCILA CAJAMARCA PADILLA
Email: pastaza.progresa@pastaza.gob.ec"
3,NIC-1768034790001-2021-40425,2021-09-16 12:03:00,PICHINCHA - QUITO,ADQUISICIÓN DE MASCARILLAS QUIRÚRGICAS TAMAÑO ESTANDAR,En Curso,2021-09-20 12:00:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA 14-66 Y SODIRO,"Funcionario Encargado: DIEGO MORENO
Email: diego.moreno@hgoia.gob.ec"
4,NIC-1768034790001-2021-40424,2021-09-16 12:02:00,PICHINCHA - QUITO,"ADQUISICIÒN DE DETERGENTE ENZIMATICO, TIPO 5 DETERGENTE ENZIMATICO DESINFECTANTE EN POLVO",En Curso,2021-09-20 12:02:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
5,NIC-1768034790001-2021-40427,2021-09-16 12:02:00,PICHINCHA - QUITO,TOALLAS HÚMEDAS,En Curso,2021-09-20 12:00:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. gran colombia N 14-66 Y Sodiro,"Funcionario Encargado: Lcda. Maria Eugenia Vela
Email: maria.vela@hgoia.gob.ec"
6,NIC-1460015560001-2021-40033,2021-09-16 12:02:00,MORONA SANTIAGO - SANTIAGO,TRASPORTE INSTITUCIONAL,En Curso,2021-09-17 12:04:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA PATUCA,11 DE MAYO Y 12 DE FEBRERO ESQ.,"Funcionario Encargado: MARCELA GUAMAN
Email: juntapatuca@gmail.com"
7,NIC-1768033550001-2021-40131,2021-09-16 12:01:00,PICHINCHA - QUITO,Adquisición de Ácido fusídico 2% semisólido cutáneo D06AX01 para abastecer al Hospital Provincial General Pablo Arturo Suárez.,En Curso,2021-09-20 11:28:00,HOSPITAL PROVINCIAL GENERAL PABLO ARTURO SUAREZ,ÁNGEL LUDEÑA Y MACHALA,"Funcionario Encargado: LCDA. DANIELA EGAS
Email: daniela.egas@hpas.gob.ec"
8,NIC-1360000390001-2021-40065,2021-09-16 12:00:00,MANABI - BOLIVAR,ADQUISICIÓN DE HERRAMIENTAS PARA EL GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL CANTÓN BOLÍVAR,En Curso,2021-09-17 12:01:00,Municipio de Bolívar,CALLE CHILE Y CALLEJÓN MARIA VICTORIA AVELLÁN,"Funcionario Encargado: Lic. Silvio Larrea Morerira
Email: silviolarrea09@gmail.com"
9,NIC-0560007550001-2021-40015,2021-09-16 12:00:00,COTOPAXI - LATACUNGA,"CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO DE PUERTAS, VENTANAS DE ALUMINIO Y CAMBIO DE VIDRIOS EN LAS INSTALACIONES DE LAS UNIDADES OPERATIVAS",En Curso,2021-09-20 23:59:00,DIRECCION DISTRITAL 05D01-LATACUNGA-SALUD,UNIDADES OPERATIVAS DEL DISTRITO LATACUNGA-SEGUN TERMINOS DE REFERNCIA,"Funcionario Encargado: ING. DARWIN JIMENEZ
Email: compraspublicas.05d01@gmail.com"
