,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768108310001-2021-40071,2021-09-16 14:42:00,PICHINCHA - QUITO,MANTENIMIENTO DEL EQUIPO MOTOGUADEÑA,En Curso,2021-09-20 14:42:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE POMASQUI,CALLE BOLIVAR E2-15 Y 24 DE MAYO,"Funcionario Encargado: AB. JAQUELINE CASTRO
Email: tesoreria@pomasqui.gob.ec"
1,NIC-0160006710001-2021-40052,2021-09-16 14:41:00,AZUAY - GUALACEO,"MATERIALES DE CONSTRUCCIÓN PARA EL DISTRITO 01D04 CHORDELEG - GUALACEO - SALUD HOSPITAL MORENO VÁZQUEZ, UNIDADES OPERATIVAS, OFICINA TECNICA Y C",En Curso,2021-09-20 14:45:00,DIRECCION DISTRITAL 01D04 - CHORDELEG - GUALACEO - SALUD,MARISCAL SUCRE Y CALLE DE LOS INCAS,"Funcionario Encargado: ING. FABIAN ORDOÑEZ
Email: fab_06est@hotmail.com"
2,NIC-0992236574001-2021-40055,2021-09-16 14:40:00,GUAYAS - GUAYAQUIL,Adquisición de Diesel,En Curso,2021-09-21 09:41:00,Fundacion Terminal Terrestre de Guayaquil,Av.Benjamin Rosales y Av. de las Americas,"Funcionario Encargado: Andrea Gonzalez
Email: andrea.gonzalez@ttg.ec"
3,NIC-1768035090001-2021-40042,2021-09-16 14:40:00,PICHINCHA - QUITO,"""ADQUISICIÓN DE MEDICAMENTOS ATENOLOL SÓLIDO ORAL 50MG POR INFIMA CUANTÍA PARA EL HOSPITAL ESPECIALIZADO JULIO ENDARA""",En Curso,2021-09-20 07:32:00,HOSPITAL PSIQUIATRICO JULIO ENDARA,AUT. GENERAL RUMIÑAHUI Y AV. MANUELA CAÑIZARES PUENTE 7,"Funcionario Encargado: ING. MARCIA REMACHE
Email: marcia.remache@hpje.gob.ec"
4,NIC-0160017400001-2021-40522,2021-09-16 14:39:00,AZUAY - CUENCA,CATETER PARA ASPIRACION DE SECRECIONES CON SISTEMA CERRADO 16FR,En Curso,2021-09-21 12:30:00,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,CALLE JOSE CARRASCO ARTEAGA Y POPAYAN HOSPITAL JOSE CARRASCO ARTEAGA,"Funcionario Encargado: LIC. EULALIA LAZO SEMINARIO
Email: eulalia.lazo@iess.gob.ec"
5,NIC-2260015490001-2021-40049,2021-09-16 14:38:00,ORELLANA - AGUARICO,ADQUISICION DE MEDICAMENTOS ANTIBIOTICOS,En Curso,2021-09-20 14:38:00,DIRECCION DISTRITAL 22D03 - AGUARICO - SALUD,CALLE FRANCISCO DE ORELLANA Y JULIO SAN MIGUEL A 10 HORAS DE A CIUDAD DEL COCA VIA FLUVIAL,"Funcionario Encargado: Bqf. Alex Jiménez
Email: alexleo14jh@yahoo.com"
6,NIC-1160000160001-2021-40034,2021-09-16 14:37:00,LOJA - LOJA,"ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN, CONFORME AL DETALLE DE LA SOLICITUD DE COMPRA N 230 2021",En Curso,2021-09-17 16:00:00,GOBIERNO PROVINCIAL DE LOJA,AV. SALVADOR BUSTAMANTE CELI JUNTO AL COMPLEJO FERIAL SIMON BOLIVAR,"Funcionario Encargado: Ing. Rolando Elizalde Maurad
Email: ofertasic@prefecturaloja.gob.ec"
7,NIC-1768108310001-2021-40069,2021-09-16 14:37:00,PICHINCHA - QUITO,ADQUISICION DE MALETAS PARA LAPTO,En Curso,2021-09-20 14:37:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE POMASQUI,CALLE BOLIVAR E2-15 Y 24 DE MAYO,"Funcionario Encargado: AB. JAQUELINE CASTRO
Email: tesoreria@pomasqui.gob.ec"
8,NIC-1768113230001-2021-40165,2021-09-16 14:37:00,PICHINCHA - QUITO,ADQUISICIÓN DEL MEDICAMENTO REPROGRAMADO MAGALDRATO CON SIMETICONA HIDRÓXIDO DE AL Y MG LÍQUIDO ORAL PARA EL C.C. Q. A.H.D. COTOCOLLAO.,En Curso,2021-09-17 14:38:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,Av. De la Prensa No. 55-118 y Pulida,"Funcionario Encargado: DIEGO ORDOÑEZ OLMEDO
Email: diego.ordonez@iess.gob.ec"
9,NIC-0160006710001-2021-40051,2021-09-16 14:35:00,AZUAY - GUALACEO,"ADQUISICION DE MATERIALES ELECTRICOS PARA EL DISTRITO 01D04 CHORDELEG-GUALACEO - SALUD HOSPITAL MORENO VÁZQUEZ, UNIDADES OPERATIVAS, OFICINA TECNICA",En Curso,2021-09-20 14:36:00,DIRECCION DISTRITAL 01D04 - CHORDELEG - GUALACEO - SALUD,MARISCAL SUCRE Y CALLE DE LOS INCAS,"Funcionario Encargado: ING. FABIAN ORDOÑEZ
Email: fab_06est@hotmail.com"
