,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0960000730001-2021-40037,2021-09-16 15:00:00,GUAYAS - MILAGRO,"CONTRATACION DEL SERVICIO DE IMPRESION DE BACKING Y LONAS PUBLICITARIAS DE LAS DIFERENTES ACTIVIDADES, OBRAS Y PROYECTOS DE EJECUTA DEL GAD MUNICIPAL.",En Curso,2021-09-17 16:16:00,MUNICIPIO DE MILAGRO,JUAN MONTALVO Y BOLIVAR ESQUINA,"Funcionario Encargado: MSC. PABLO RAMIREZ ARISTIZABAL, DIRECTOR DE COMUNICACION SOCIAL.
Email: proformasgadmilagro@gmail.com"
1,NIC-0660828300001-2021-40112,2021-09-16 15:00:00,CHIMBORAZO - RIOBAMBA,ADQUISICIÓN DE CATETERES VESICALES VARIAS MEDIDAS PARA EL HOSPITAL GENERAL RIOBAMBA,En Curso,2021-09-17 15:01:00,HOSPITAL GENERAL RIOBAMBA,CHILE,"Funcionario Encargado: DIANA MISHEL SALAZAR ALTAMIRANO
Email: diana.salazaral@iess.gob.ec"
2,NIC-1768022190001-2021-40146,2021-09-16 14:59:00,PICHINCHA - QUITO,"FLUDARABINA 50 MG SOLIDO PARENTERAL, Doc. requerida:Reg. Sanitario, BPM, BPADT, Per. de Funcionamiento, Fijación de precios y Cert.distri",En Curso,2021-09-20 13:10:00,ISSFA,Calle Jorge Drom N37-125 y José Villalengua.,"Funcionario Encargado: Angelica Romero
Email: aromero@issfa.mil.ec"
3,NIC-1768113230001-2021-40171,2021-09-16 14:58:00,PICHINCHA - QUITO,ADQUISICIÓN DEL MEDICAMENTO REPROGRAMADO PARACETAMOL LIQUIDO PARENTERAL 10MG/ML FRASCO X 100ML PARA EL C.C.Q.A.H.D. COTOCOLLAO,En Curso,2021-09-17 14:59:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,Av. De la Prensa No. 55-118 y Pulida,"Funcionario Encargado: DIEGO ORDOÑEZ OLMEDO
Email: diego.ordonez@iess.gob.ec"
4,NIC-1865039290001-2021-40008,2021-09-16 14:57:00,TUNGURAHUA - AMBATO,INSUMOS MÉDICOS,En Curso,2021-09-22 14:38:00,PATRONATO PROVINCIAL DE TUNGURAHUA,PARAGUAY S/N Y LAS AMERICAS,"Funcionario Encargado: ING. JUAN MANUEL ARMENDARIZ
Email: juan.armendariz@tungurahua.gob.ec"
5,NIC-0160022080001-2021-40077,2021-09-16 14:55:00,AZUAY - CUENCA,"ADQUISICIÓN DE BATERÍAS PARA VEHÍCULOS LIVIANOS, VEHÍCULOS PESADOS Y EQUIPO CAMINERO.",En Curso,2021-09-17 15:30:00,DIRECCION DISTRITAL 01D01C01- CUENCA - CAÑARIBAMBA - AZUAY - MTOP,HUAYNA CÁPAC 1-184 Y PÍSAR CÁPAC,"Funcionario Encargado: SR. RAMOS AVILÉS FAUSTO
Email: ljimenezj@mtop.gob.ec"
6,NIC-1768113230001-2021-40170,2021-09-16 14:54:00,PICHINCHA - QUITO,ADQUISICIÓN DEL MEDICAMENTO REPROGRAMADO LOSARTAN SOLIDO ORAL 50MG PARA EL C.C.Q.A.H.D. COTOCOLLAO.,En Curso,2021-09-17 14:55:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,Av. De la Prensa No. 55-118 y Pulida,"Funcionario Encargado: DIEGO ORDOÑEZ OLMEDO
Email: diego.ordonez@iess.gob.ec"
7,NIC-1560000510001-2021-40170,2021-09-16 14:53:00,SUCUMBIOS - LAGO AGRIO,MANO DE OBRA PARA LA VOLQUETA MERCEDES BENZ 1720 K36,En Curso,2021-09-17 14:57:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO,Calle 12 de Febrero y Cofanes,"Funcionario Encargado: Hilda Villalta Conde
Email: hildavillalta107@gmail.com"
8,NIC-0160056570001-2021-40015,2021-09-16 14:52:00,AZUAY - GUALACEO,ADQUISICION DE MATERIAL DIDACTICO,En Curso,2021-09-17 17:17:00,DIRECCION DISTRITAL 01D04 - CHORDELEG - GUALACEO - MIES,CACIQUE CHAPARRO ENTRE PINTAG Y DUCHICELA,"Funcionario Encargado: ANGELA LITUMA
Email: angela.lituma@inclusion.gob.ec"
9,NIC-1768113230001-2021-40169,2021-09-16 14:52:00,PICHINCHA - QUITO,ADQUISICIÓN DEL MEDICAMENTO REPROGRAMADO LORATADINA SOLIDO ORAL 10MG PARA EL C.C.Q.A.H.D. COTOCOLLAO,En Curso,2021-09-17 14:53:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,Av. De la Prensa No. 55-118 y Pulida,"Funcionario Encargado: DIEGO ORDOÑEZ OLMEDO
Email: diego.ordonez@iess.gob.ec"
