,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1360025460001-2021-40004,2021-09-13 16:41:00,MANABI - PORTOVIEJO,MATERIALES DE IMPRESION,Finalizada,2021-09-14 16:45:00,Junta Parroquial Pueblo Nuevo,CALLE SAN ROQUE Y 21 DE OCTUBRE ESQUINA,"Funcionario Encargado: ING. GINA SOLIMAR GARCIA BASURTO
Email: secretaria-tesorera-gadprpn@outlook.es"
1,NIC-1865000750001-2021-40122,2021-09-13 16:40:00,TUNGURAHUA - AMBATO,ADQUISICIÓN DE REACTIVOS PARA LABORATORIO,Finalizada,2021-09-15 10:30:00,HOSPITAL DOCENTE DE AMBATO,AV. PASTEUR 41-44 Y UNIDAD NACIONAL,"Funcionario Encargado: EUGENIA MONTESDEOCA
Email: cotizacionelectronicahgda@gmail.com"
2,NIC-1768053820001-2021-40011,2021-09-13 16:40:00,PICHINCHA - QUITO,CONTRATACION DEL SERVICIO DE MANTENIMIENTO PREVENTIVO PARA EL ASCENSOR DEL SCPN,En Curso,2021-09-17 10:30:00,POLICIA NACIONAL SERVICIO DE CESANTIA,9 de Octubre N29-24 y Av. Eloy Alfaro,"Funcionario Encargado: Ing. Katerine Noemí Paucar Flores
Email: kpaucarf@cesantiapn.com.ec"
3,NIC-1865014700001-2021-40027,2021-09-13 16:39:00,TUNGURAHUA - AMBATO,Adquision de toner para uso de administrativo para mejor funcionamiento del GAD,Finalizada,2021-09-15 16:38:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE HUACHI GRANDE,AV. ATAHUALPA Y CALLE MONTANA,"Funcionario Encargado: JANETH MARICELA TOAPANTA AMAQUEÑO
Email: gphuachigrande@hotmail.com"
4,NIC-0968503870001-2021-40100,2021-09-13 16:38:00,GUAYAS - GUAYAQUIL,ADQUISICION DE DIESEL INDUSTRIAL 2 PARA LOS CALDEROS DEL HOSPITAL DE ESPECIALIDADES GUAYAQUIL ?DR. ABEL GILBERT PONTÓN?,Finalizada,2021-09-15 16:21:00,Hospital Guayaquil Abel Gilbert Ponton,AV. 29 Y GALAPAGOS,"Funcionario Encargado: FREDDY MARCELO TOASA TAPIA
Email: freddy.toasa@hospitalguayaquil.gob.ec"
5,NIC-2160059880001-2021-40037,2021-09-13 16:38:00,SUCUMBIOS - LAGO AGRIO,COMPRA DE MATERIAL DE ASEO PARA UNIDAD CCRA,Finalizada,2021-09-15 16:38:00,DIRECCION DISTRITAL 21D02 - LAGO AGRIO - MIES,CALLE CIRCUNVALACION Y MONSEÑOR GONZALO LOPEZ MARAÑON,"Funcionario Encargado: ING. KATERINE VALDEZ GIL
Email: valdez.katerine@inclusion.gob.ec"
6,NIC-0260015520001-2021-40024,2021-09-13 16:38:00,BOLIVAR - GUARANDA,MANTENIMIENTOS VOLQUETE MARCA UD TRUCKS NISSAN PK 212 PLACA BMA1011,Finalizada,2021-09-15 16:38:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN LUIS DE PAMBIL,PADRE ANGEL LEON Y 26 DE AGOSTO,"Funcionario Encargado: EDISON GARCIA
Email: gadpsanluisdepambil@gmail.com"
7,NIC-1768003560001-2021-40046,2021-09-13 16:36:00,LOJA - LOJA,?SERVICIO DE RECARGA DE EXTINTORES PARA EL HOSPITAL BÁSICO 7 BI LOJA?,Finalizada,2021-09-14 16:38:00,HOSPITAL BASICO 7BI LOJA,HOSPITAL BÁSICO 7BI,"Funcionario Encargado: SUBS. DE SND. HENRY RODRIGO MEDRANO ESPINOZA
Email: hb7lojaproformasic@gmail.com"
8,NIC-0968560160001-2021-40107,2021-09-13 16:35:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DEL MEDICAMENTO VINBLASTINA LIQUIDO PARENTERAL 1MG/ML FRASCO X 10ML,Finalizada,2021-09-14 16:40:00,HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO,AV. 25 DE JULIO VIA AL PUERTO MARITIMO,"Funcionario Encargado: JEFE DE LA UNIDAD DE CONTRATACION PUBLICA
Email: cotizacion.medicamen@iess.gob.ec"
9,NIC-1768115520001-2021-40075,2021-09-13 16:35:00,PICHINCHA - QUITO,Combustible gasolina extra,Finalizada,2021-09-14 16:40:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CHECA,S1B OE1-71 Y ELADIO SANCHEZ FRENTE PARQUE CENTRAL,"Funcionario Encargado: PAMELA FARINANGO
Email: secretaria@checa.gob.ec"
