,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1960138810001-2021-40010,2021-09-14 12:15:00,ZAMORA CHINCHIPE - ZAMORA,REPUESTOS PARA MANTENIMIENTO DEL VEHICULO TOYOTA DEL GAD SABANILLA,Finalizada,2021-09-15 15:15:00,GAD PARROQUIAL RURAL DE SABANILLA CANTON ZAMORA,"VIA PRINCIPAL A ZAMORA, BARRIO EL TAMBO","Funcionario Encargado: Lic. Martha Ruiz
Email: gadsabanillazamorach@yahoo.com"
1,NIC-0160034410001-2021-40046,2021-09-14 12:15:00,AZUAY - PAUTE,COMPRA DE COMBUSTIBLE PARA RETROEXCAVADORA,Finalizada,2021-09-15 12:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL TOMEBAMBA,CENTRO PARROQUIAL DE TOMEBAMBA,"Funcionario Encargado: ESTHELA RIERA
Email: gadparroquialdetomebamba@hotmail.com"
2,NIC-1768041140001-2021-40056,2021-09-14 12:14:00,PICHINCHA - QUITO,MANTENIMIENTO CORRECTIVO DE LA PUERTA DE ACCESO VEHICULAR DEL EDIFICIO DE LA ADMINISTRACIÓN CENTRAL SECAP,En Curso,2021-09-21 12:15:00,SECAP ADMINISTRACION CENTRAL,Jose Arizaga e 3 -24 Londres Edificio del SECAP,"Funcionario Encargado: LUCAS GERARDO MENDEZ MENDEZ
Email: l.mendez@secap.gob.ec"
3,NIC-1060020530001-2021-40037,2021-09-14 12:12:00,IMBABURA - ANTONIO ANTE,PAGINA WEB INSTITUCIONAL,Finalizada,2021-09-16 12:12:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN FRANCISCO DE NATABUELA,"Calle Miguel Angel de la Fuente y Velasco Ibarra, frente al parque central","Funcionario Encargado: Carmen Amelia Cabascango
Email: juntaparroquialnatabuela@gmail.com"
4,NIC-1360009180001-2021-40037,2021-09-14 12:11:00,MANABI - SUCRE,"ADQUISICIÓN DE JERINGA 3ML23 X 1"",PARA LAS UNIDADES OPERATIVAS DE LA DIRECCIÓN DISTRITAL 13D11 PEDERNALES JAMA SUCRE SAN VICENTE SALUD",Finalizada,2021-09-16 12:11:00,DIRECCION DISTRITAL 13D11 - SAN VICENTE - SUCRE - SALUD,CALLE CECILIO INTRIAGO Y MARAÑON DIAGONAL AL CENTRO DE SALUD BAHIA DE CARAQUEZ,"Funcionario Encargado: JOHANNA ANDREA CUERO ROSADO
Email: joha-2388@hotmail.com"
5,NIC-0160000190001-2021-40559,2021-09-14 12:11:00,AZUAY - CUENCA,repuestos varios,Finalizada,2021-09-15 12:12:00,Gobierno Provincial del Azuay,Av. Max Uhle frente a la Empresa Eléctrica,"Funcionario Encargado: Diego Valencia A.
Email: dvalencia@azuay.gob.ec"
6,NIC-1160000320001-2021-40024,2021-09-14 12:11:00,LOJA - CALVAS,ADQUISICIÓN DE COMPRESORES PARA LA CÁMARA FRÍA DEL CENTRO COMERCIAL DE LA CIUDAD DE CARIAMANGA,En Curso,2021-09-17 11:24:00,MUNICIPIO DE CALVAS,Av. Loja entre Sucre y Daniel Ojeda segundo piso Edificio Municipal,"Funcionario Encargado: Marco Vinicio Santin Pinzón
Email: marquitosantin12@hotmail.com"
7,NIC-0160006390001-2021-40325,2021-09-14 12:10:00,AZUAY - CUENCA,FORMULA ENTERAL,En Curso,2021-09-17 11:54:00,HOSPITAL VICENTE CORRAL MOSCOSO,AVE LOS ARUPOS Y AVE 12 DE ABRIL,"Funcionario Encargado: ALBA CECILIA VILLOTA G
Email: proveeduriahvcm@gmail.com"
8,NIC-2260004290001-2021-40042,2021-09-14 12:10:00,ORELLANA - LA JOYA DE LOS SACHAS,ADQUISICION DE ACCESORIOS PARA COMPUTADORAS DE MESA,Finalizada,2021-09-15 12:15:00,JUNTA PARROQUIAL UNION MILAGREÑA,ENTREDA NORTE UNO VIA POMPEYA A 12.5 KM,"Funcionario Encargado: IBOR ARANGUREN
Email: gadprum@yahoo.com"
9,NIC-1060032030001-2021-40108,2021-09-14 12:10:00,IMBABURA - SAN MIGUEL DE URCUQUI,RENOVACIÓN DEL SERVICIO DE HOSTING Y CORREO INSTITUCIONAL PARA LA EMPRESA PÚBLICA DEL COMPLEJO TURÍSTICO DE CHACHIMBIRO,Finalizada,2021-09-16 15:00:00,EMPRESA PUBLICA DEL COMPLEJO TURISTICO DE CHACHIMBIRO,"Final de la vía a Chachimbiro, 100650, y/o coordinar entrega en comunidades","Funcionario Encargado: Ing. Maritza Rojas
Email: compraspublicas@chachimbiroep.gob.ec"
