,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-2160000480001-2021-40097,2021-09-14 12:08:00,SUCUMBIOS - CASCALES,ADQUISICION DE SOLENOIDES,Finalizada,2021-09-15 12:10:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CASCALES,AV. Quito entre Azuay y Bolívar.,"Funcionario Encargado: Nelson Ramiro Rodríguez Armijo.
Email: proveedorcascales@gmail.com"
1,NIC-1560602240001-2021-40013,2021-09-14 12:08:00,NAPO - ARCHIDONA,Adquisición de vestuario y prendas de protección para educadoras y niños/as de los CDIS San Pablo 1 y San José,Finalizada,2021-09-15 12:15:00,JUNTA PARROQUIAL SAN PABLO DE USHPAYACU,Vía Hollín s/n y vía Principal,"Funcionario Encargado: Ing. Andreina Chongo
Email: evelyntra89@hotmail.com"
2,NIC-0160027390001-2021-40084,2021-09-14 12:04:00,AZUAY - CUENCA,MANTENIMIENTO DE RETROEXCAVADORA DEL GAD P-M,Finalizada,2021-09-16 13:04:00,JUNTA PARROQUIAL DE MOLLETURO,GADP MOLLETURO CENTRO - FRENTE A LA CANCHA DE FUTBOL,"Funcionario Encargado: NILA MUEVECELA
Email: juntamolleturo@gmail.com"
3,NIC-1060021770001-2021-40130,2021-09-14 12:04:00,IMBABURA - COTACACHI,compra de carpas,Finalizada,2021-09-16 12:01:00,JUNTA PARROUIAL 6 DE JULIO DE CUELLAJE,Alejandro Ayala y Seis de Julio,"Funcionario Encargado: Ramiro Ayala
Email: gadcuellaje6@gmail.com"
4,NIC-0760027700001-2021-40010,2021-09-14 12:03:00,EL ORO - ZARUMA,"Compra de pintura, diluyente y brochas, para adecentamiento de la parroquia Huertas",Finalizada,2021-09-16 12:03:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE HUERTAS,CALLE DR. CAMILO PONCE ENRIQUEZ,"Funcionario Encargado: NORA MARINA ROMERO MATAMOROS
Email: juntaparroquialhuertas@yahoo.com"
5,NIC-1768009090001-2021-40019,2021-09-14 12:02:00,PICHINCHA - QUITO,"ADQUISICIÓN DE MEDICINA PARA EL CENTRO DE SALUD TIPO ""B"" AGRUCOMGE",Finalizada,2021-09-15 12:06:00,AGRUPAMIENTO DE COMUNICACIONES Y GUERRA ELECTRONICA,AVDA LOS PINOS Y MANUEL CABEZA DE VACA E7-105,"Funcionario Encargado: JORGE ALBERTO GUILLEN PAREDES
Email: cpagrucomge@gmail.com"
6,NIC-0360033400001-2021-40041,2021-09-14 12:01:00,CAÑAR - AZOGUES,ADQUISICIÓN DE REPUESTOS Y CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO DE LA CAMIONETA CHEVROLET DMAX USA 1211,Finalizada,2021-09-15 12:05:00,CENTRO DE GESTIÓN Y DESARROLLO SOCIAL DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO DE LA PROVINCIA DEL CAÑAR,Aurelio Jaramillo y Luis Cordero,"Funcionario Encargado: Maria Lorena Villavicencio Salinas
Email: ma.lorenasalinas@hotmail.com"
7,NIC-1060021770001-2021-40129,2021-09-14 12:01:00,IMBABURA - COTACACHI,compra de carpas,Finalizada,2021-09-16 11:57:00,JUNTA PARROUIAL 6 DE JULIO DE CUELLAJE,Alejandro Ayala y Seis de Julio,"Funcionario Encargado: Ramiro Ayala
Email: gadcuellaje6@gmail.com"
8,NIC-0968595540001-2021-40070,2021-09-14 12:01:00,GUAYAS - GUAYAQUIL,SERVICIO PARA MANTENIMIENTO CORRECTIVO DEL ULTRA PURIFICADOR DE AGUA DEL CRN DE INFLUENZA BAJO EL MARCO DEL PROYECTO ?FORTALECIMIENTO,Finalizada,2021-09-15 16:30:00,INSTITUTO NACIONAL DE INVESTIGACIÓN EN SALUD PUBLICA -INSPI- DR. LEOPOLDO IZQUIETA PÉREZ,"Sede Juan Tanca Marengo, Av. Juan Tanca Marengo Km. 1.5 y Av. de las Américas","Funcionario Encargado: Ing. Katiuska Barberán Aguilar
Email: abarberan@inspi.gob.ec"
9,NIC-2360006130001-2021-40045,2021-09-14 12:01:00,SANTO DOMINGO DE LOS TSACHILAS - SANTO DOMINGO,ADQUISICIÓN DETERMINACIONES PARA PRUEBAS INFECCIOSAS EN EL SERVICIO DE LABORATORIO CLÍNICO DEL HOSPITAL GENERAL IESS SANTO DOMINGO,En Curso,2021-09-17 11:01:00,HOSPITAL GENERAL IESS SANTO DOMINGO,"AV RIO LELIA SN Y LA LORENA JUNTO A URBANIZACION VISTA HERMOSA, HOSPITAL GENERAL IESS SANTO DOMINGO","Funcionario Encargado: Ing. Pedro Luis Mendoza Zambrano
Email: compras.hospital.iess.stodgo@gmail.com"
