,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768189800001-2021-40081,2021-09-15 12:32:00,PICHINCHA - QUITO,?Adquisición de línea arterio venosa de hemodiafiltración para el servicio de Nefrología del Hospital General del Sur de Quito?,Finalizada,2021-09-16 12:35:00,Hospital General del Sur de Quito,MORASPUNGO S/N Y PINLLOPATA,"Funcionario Encargado: ANDREA GORDILLO
Email: proformashgsq@iess.gob.ec"
1,NIC-0260013230001-2021-40027,2021-09-15 12:32:00,BOLIVAR - SAN MIGUEL,REPUESTOS PARA UNA VOLQUETA NISSAN,En Curso,2021-09-17 12:32:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BILOVAN,AV. CAMINO REAL,"Funcionario Encargado: KARINA SANGACHA MOYANO
Email: karyalexas@hotmail.com"
2,NIC-0660820080001-2021-40023,2021-09-15 12:30:00,CHIMBORAZO - GUANO,"ADQUISICION DE INSUMOS VETERINARIOS, PAJUELAS, NITRÓGENO E INSUMOS AGRÍCOLAS SEMILLA DE PAPA, FERTILIZANTES Y PESTICIDAS PARA LA PARROQUIA SAN ISIDRO",En Curso,2021-09-22 11:58:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN ISIDRO DE PATULU,27 DE ENERO Y CHIMBORAZO,"Funcionario Encargado: LIC. PATRICIA VACA
Email: gadparroquialsanisidro@hotmail.com"
3,NIC-0360017470001-2021-40016,2021-09-15 12:30:00,CAÑAR - BIBLIAN,PROYECTO DE SEÑALIZACION EN LAS COMUNIDADES DE SAGEO,Finalizada,2021-09-16 14:30:00,JUNTA PARROQUIAL DE SAN FRANCISCO DE SAGEO,CENTRO PARROQUIAL,"Funcionario Encargado: PATRICIO NAVAS
Email: gadparroquialsageo@outlook.es"
4,NIC-1890001439001-2021-40115,2021-09-15 12:30:00,TUNGURAHUA - AMBATO,SERVICIO DE TRASLADO DE MOBILIARIO POR REMODELACIÓN,En Curso,2021-09-17 18:00:00,EMPRESA ELECTRICA AMBATO REGIONAL CENTRO NORTE S.A.,EDIFICIO MATRIZ AMBATO CALLE 12 DE NOVIEMBRE Y ESPEJO,"Funcionario Encargado: ING. DIANA SANCHEZ
Email: dsanchez@eeasa.com.ec, diana-sanchez19@hotmail.com"
5,NIC-0260000410001-2021-40099,2021-09-15 12:30:00,BOLIVAR - CHILLANES,ADQUISICIÓN DE REPUESTOS PARA LA EXCAVADOR A 320DL MARCA CATERPILLAR,En Curso,2021-09-17 12:30:00,Gobierno Autónomo Descentralizado Municipal del Cantón Chillanes,GUAYAS 352 Y ENRIQUE VILLAGOMEZ,"Funcionario Encargado: DR. RICHARD MANZANO F
Email: compraspublicas2021@chillanes.gob.ec"
6,NIC-0960001620001-2021-40022,2021-09-15 12:30:00,GUAYAS - GENERAL ANTONIO ELIZALDE,Adquisición de un acondicionador de aire para el área de despacho y un acondicionador de aire para el archivo del GADM General Antonio Elizalde Bucay,Finalizada,2021-09-16 13:40:00,MUNICIPIO DE GRAL ANTONIO ELIZALDE,Calle Malecón Enrique Valdez entre calle Córdova y Sargento Eduardo Seis,"Funcionario Encargado: Ing. Pablo González Citelly
Email: pablo.gonzalez@municipiobucay.gob.ec"
7,NIC-1865042910001-2021-40014,2021-09-15 12:30:00,TUNGURAHUA - AMBATO,Plataforma para la aplicación de test psicométricos y pruebas técnicas para concursos de Méritos y Oposiciones,Finalizada,2021-09-16 12:33:00,EMPRESA PUBLICA DE LA UNIVERSIDAD TECNICA DE AMBATO UTA EP,Av. Víctor Hugo y Río Coca,"Funcionario Encargado: Eco, Gabriela Herrera
Email: administrativoutaep@uta.edu.ec"
8,NIC-1060021770001-2021-40134,2021-09-15 12:29:00,IMBABURA - COTACACHI,compra de envases para comida,En Curso,2021-09-17 12:26:00,JUNTA PARROUIAL 6 DE JULIO DE CUELLAJE,Principal-Alejandro Ayala y 6 de Julio,"Funcionario Encargado: Carla Hidalgo
Email: gadcuellaje6@gmail.com"
9,NIC-2260003210001-2021-40007,2021-09-15 12:27:00,ORELLANA - FRANCISCO DE ORELLANA,CONTRATACION DE LOS SERVICIOS DE UNA IMPRENTA PARA LA ADQUISICIONDE SUMINISTROS PARA LA SUB ZONA ORELLANA No22.,En Curso,2021-09-17 11:27:00,comandodepoliciadeorellana,KM 3 1/2 VIA LAGO AGRIO EN LA Y DEL CONTROL,"Funcionario Encargado: KEVIN MEDARDO JACOME NAVAS
Email: diegofer4@icloud.com"
