,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768152800001-2021-40448,2021-09-17 17:00:00,EL ORO - EL GUABO,TGM PROVISIÓN DE ADQUISICIÓN DE UNA PANTALLA DIGITAL CON SU SOFTWARE PARA SER UTILIZADA COMO CARTELERA DIGITAL EN LA CENTRAL TERMOGAS MACHALA,En Curso,2021-09-22 16:00:00,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,KM 1.5 VÍA A BAJO ALTO EL GUABO PROVINCIA DE EL ORO,"Funcionario Encargado: Israel Matute
Email: israel.matute@celec.gob.ec"
1,NIC-1768097950001-2021-40073,2021-09-17 17:00:00,PICHINCHA - QUITO,SERVICIO DE TRANSPORTE PARA CUMPLIMIENTO DE ACTIVIDADES,En Curso,2021-09-21 17:00:00,CUERPO DE BOMBEROS DEL DISTRITO METROPOLITANO DE QUITO,Veintimilla E5-66 y Reina Victoria La Mariscal remitirse a TDR,"Funcionario Encargado: Abg. Brayan García
Email: bmgarcia@bomberosquito.gob.ec"
2,NIC-0860005120001-2021-40011,2021-09-17 17:00:00,ESMERALDAS - ESMERALDAS,ADQUISICIÓN DE PELÍCULAS RADIOLÓGICAS PARA EQUIPO DE LAS PALMAS Y RIOVERDE DE LA DIRECCIÓN DISTRITAL 08D01 ESMERALDAS- RIOVERDE SALUD,En Curso,2021-09-20 17:00:00,DIRECCION DISTRITAL 08D01 - ESMERALDAS - RIOVERDE-SALUD,"AV COLON ENTRE ECUADOR Y VENEZUELA, FRENTE CRUZ ROJA","Funcionario Encargado: Q.F. VERONICA REA
Email: veritoreavarela@gmail.com"
3,NIC-0260018620001-2021-40005,2021-09-17 17:00:00,BOLIVAR - SAN MIGUEL,SERVICIO DE MANTENIMIENTO PREVENTIVO DE EQUIPOS ODONTOLOGICOS DEL CENTRO DE SALUD B SAN MIGUEL DE BOLIVAR,En Curso,2021-09-22 17:00:00,CENTRO DE SALUD B - SAN MIGUEL DE BOLIVAR,CALLE BATALLA CAMINO REAL SIN NUMERO - BARRIO SANTO CRISTO,"Funcionario Encargado: DRA. DOLORES POVEDA CAMACHO
Email: wladimir.pazmino@iess.gob.ec"
4,NIC-1360003300001-2021-40018,2021-09-17 17:00:00,MANABI - PUERTO LOPEZ,Contratación del servicio de dotación de pasajes aéreos nacionales e internacionales para los servidores públicos del GADM del cantón Puerto López,En Curso,2021-09-22 17:00:00,Gobierno Municipal del Cantón Puerto López,Av. Machalilla sector norte diagonal a la Terminal Terrestre,"Funcionario Encargado: Ing. Mónica Aguayo Segura
Email: m_aguayo@puertolopez.gob.ec"
5,NIC-1560513730001-2021-40048,2021-09-17 17:00:00,NAPO - TENA,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO CORRECTIVO PARA LOS VEHÍCULOS DE LA COORDINACIÓN ZONAL 2-SALUD,En Curso,2021-09-20 17:00:00,COORDINACION ZONAL 2-SALUD,VICTOR CARBONE Y AGUSTIN CALAPUCHA,"Funcionario Encargado: Ing. Eduardo Javier Barros León
Email: entregas.proformas@gmail.com"
6,NIC-1760003680001-2021-40100,2021-09-17 17:00:00,PICHINCHA - CAYAMBE,"Adquisición de repuestos y accesorios para la VOLQUETA HINO GH PMA-1125, propiedad del GADIPMC.",En Curso,2021-09-21 13:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO INTERCULTURAL Y PLURINACIONAL DEL MUNICIPIO DE CAYAMBE,Calle Terán SO-54 y Sucre,"Funcionario Encargado: Tania Chicaiza
Email: tania.chicaiza@gadipmc.gob.ec"
7,NIC-1960107500001-2021-40072,2021-09-17 17:00:00,ZAMORA CHINCHIPE - PALANDA,"adhesivos laminados, empresos full color logo institucional para vehiculos y maquinaria",En Curso,2021-09-20 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA,CALLE 12 DE FEBRERO Y AV. DEL MAESTRO,"Funcionario Encargado: KARINA ROMERO
Email: Karina.ceci.bel@gmail.com"
8,NIC-0968598640001-2021-40015,2021-09-17 17:00:00,GUAYAS - SALITRE,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE QUIPOS DE AIRE ACONDICIONADO DE LA DIRECCION DISTRITAL 09D20 SALITRE MIES,En Curso,2021-09-20 15:00:00,DIRECCION DISTRITAL 09D20 SALITRE MIES,CALLE PADRE AGUIRRE Y GARCIA MORENO,"Funcionario Encargado: ECON. RONNY VELIZ QUINTO
Email: ronny.veliz@inclusion.gob.ec"
9,NIC-1960000380001-2021-40073,2021-09-17 17:00:00,ZAMORA CHINCHIPE - ZAMORA,Adquisición de materiales de aseo personal para los 3 CDIs?,En Curso,2021-09-20 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZAMORA,Diego de Vaca y 24 de Mayo,"Funcionario Encargado: Villalta Mijas Segundo Eduardo
Email: eduardo.villalta@zamora.gob.ec"
