,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768146750001-2021-40012,2021-09-15 12:46:00,NAPO - TENA,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A LOS EQUIPOS DE AIRE ACONDICIONADOS DEL PARQUE TENA,Finalizada,2021-09-16 17:30:00,SECRETARÍA TÉCNICA DE GESTIÓN INMOBILIARIA DEL SECTOR PÚBLICO,Entre las Avenidas: Mayuna y las Palmas,"Funcionario Encargado: Stefany Dayana Páez Jaramillo
Email: compras.publicas@inmobiliar.gob.ec"
1,NIC-1260001700001-2021-40022,2021-09-15 12:45:00,LOS RIOS - PALENQUE,FESTIVAL GASTRONÓMICO EN EL CANTÓN PALENQUE,En Curso,2021-09-17 12:35:00,Municipio del Canton Palenque,COTTO FLORES SN Y BOLIVAR,"Funcionario Encargado: LUIS MERINO LUZARDO
Email: compraspublicas@palenque.gob.ec"
2,NIC-2160071070001-2021-40008,2021-09-15 12:41:00,SUCUMBIOS - LAGO AGRIO,EQUIPOS GPS,En Curso,2021-09-17 17:02:00,"UNIDAD ADSCRITA DE DESARROLLO PRODUCTIVO AGROPECUARIO DE INDUSTRIALIZACION, COMERCIALIZACION Y EMPRESARIAL CORPOSUCUMBIOS",Av. 20 de junio y Carchi,"Funcionario Encargado: PROYECTO FIEDS
Email: corposucumbios@susucumbios.gob.ec"
3,NIC-0160001240001-2021-40185,2021-09-15 12:41:00,AZUAY - CUENCA,Techo para carpas de 3.2mts X 2.2mts,En Curso,2021-09-20 12:42:00,UNIVERSIDAD DE CUENCA,Ave. 12 de abril y Agustín Cueva,"Funcionario Encargado: María José Urgilés Merchán
Email: vinculacion.sociedad@ucuenca.edu.ec"
4,NIC-1660013310001-2021-40009,2021-09-15 12:41:00,PASTAZA - SANTA CLARA,POLIZA DE SEGURO DE VEHÍCULO DE LA INSTITUCIÓN,Finalizada,2021-09-16 12:43:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JOSÉ,Vía Puyo-Tena km 25,"Funcionario Encargado: Carlos Prado
Email: gadsanjose@gmail.com"
5,NIC-1768033550001-2021-40112,2021-09-15 12:41:00,PICHINCHA - QUITO,"SERVICIO DE REVISIÓN Y DIAGNÓSTICO MECÁNICO AUTOMOTRIZ, ELÉCTRICO Y ELECTRÓNICO INTEGRAL PREVENTIVO Y CORRECTIVO PARA LA FLOTA VEHICULAR DEL HPAS",En Curso,2021-09-17 12:31:00,HOSPITAL PROVINCIAL GENERAL PABLO ARTURO SUAREZ,Angel Ludeña Oe52-61 y Machala,"Funcionario Encargado: Evelyn Caranqui
Email: evelyn.caranqui@hpas.gob.ec"
6,NIC-1865000750001-2021-40124,2021-09-15 12:40:00,TUNGURAHUA - AMBATO,ADQUISICIÓN DE SONDAS FRECUENCIA CARDIACA FETAL,En Curso,2021-09-17 12:30:00,HOSPITAL DOCENTE DE AMBATO,AV. PASTEUR 41-44 Y UNIDAD NACIONAL,"Funcionario Encargado: EUGENIA MONTESDEOCA
Email: cotizacionelectronicahgda@gmail.com"
7,NIC-1790053881001-2021-40042,2021-09-15 12:40:00,PICHINCHA - QUITO,CURSO DE CAPACITACIÓN EN COHECHO Y CONCUSIÓN.,En Curso,2021-09-20 10:00:00,EMPRESA ELÉCTRICA QUITO S.A. E.E.Q.,Av. 10 de Agosto y Bartolomé de las Casas,"Funcionario Encargado: María José Rueda
Email: mjrueda@eeq.com.ec"
8,NIC-0968563260001-2021-40021,2021-09-15 12:40:00,GUAYAS - NARANJAL,SACO DE CEMENTO DE 50 KG,Finalizada,2021-09-16 12:45:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SANTA ROSA DE FLANDES,CALLE 13 DE DICIEMBRE,"Funcionario Encargado: Ing. Karla Vásquez P.
Email: jpsantarosanaranjal@gmail.com"
9,NIC-0968504680001-2021-40047,2021-09-15 12:40:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DE DISPOSITIVOS MÉDICOS PARA LAS ACTIVIDADES DEL CENTRO QUIRURGICO DEL HOSPITAL DE INFECTOLOGIA DR. JOSÉ DANIEL RODRIGUEZ MARIDUEÑA,En Curso,2021-09-17 12:40:00,HOSPITAL DE INFECTOLOGIA,AV. JULIÁN CORONEL # 900 Y JOSÉ MASCOTE,"Funcionario Encargado: MARIA ELISA BLUM ALVARADO
Email: compraspublicas.infectologia@gmail.com"
