,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768009840001-2021-40012,2021-09-14 11:56:00,GALAPAGOS - SAN CRISTOBAL,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS MARINOS PARA LAS EMBARCACIONES DE LOS REPARTOS NAVALES DE LA REGIÓN INSULAR,Finalizada,2021-09-16 13:00:00,BASE NAVAL SAN CRISTOBAL,"AV ARMADA NACIONAL, SEGUNDA ZONA NAVAL, BASE NAVAL SAN CRISTOBAL","Funcionario Encargado: TNNV-SU FRANCISCO CHAVEZ FREIRE
Email: fchavezf@armada.mil.ec"
1,NIC-1768154690001-2021-40089,2021-09-14 11:52:00,PICHINCHA - QUITO,Conservación y preservación de los documentos del archivo central.,Finalizada,2021-09-16 11:52:00,Empresa Publica Metropolitana de Movilidad y Obras Publicas,"Bodega de suministros y materiales. 9 de Octubre N26-56, entre Santa María y Marieta de Veintemilla","Funcionario Encargado: ING. MAYRA PATRICIA SALGUERO GUTIERREZ
Email: patricia.salguero@epmmop.gob.ec"
2,NIC-0260000250001-2021-40181,2021-09-14 11:51:00,BOLIVAR - GUARANDA,Elaboración de tickeras,Finalizada,2021-09-15 11:53:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL CANTÓN GUARANDA,convención de 1884 y garcía moreno,"Funcionario Encargado: Abg. Zumi Vallejo
Email: abelvallejo16@yahoo.es"
3,NIC-1060025170001-2021-40039,2021-09-14 11:50:00,IMBABURA - OTAVALO,"ADQUISICIÓN DE MEDICAMENTO AMIODARONA, SÓLIDO ORAL, 200MG, PARA EL CENTRO DE ESPECIALIDADES OTAVALO",Finalizada,2021-09-15 12:41:00,CENTRO DE ESPECIALIDADES OTAVALO,ROCA 81 Y ABDON CALDERÓN,"Funcionario Encargado: VIVIANA AGUIRRE
Email: viviana.aguirrea@iess.gob.ec"
4,NIC-0460000210001-2021-40014,2021-09-14 11:50:00,CARCHI - TULCAN,ADQUISICION DE EQUIPOS Y PAQUETES INFORMÁTICOS INFRAESTRUCTURA PARA LAS OFICINAS DE COMPRAS PÚBLICAS Y SINDICATURA DEL GADMT,En Curso,2021-09-17 13:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE TULCÁN,OLMEDO Y 10 DE AGOSTO,"Funcionario Encargado: Ing. Harol Tarupi
Email: infimacuantia@gmtulcan.gob.ec"
5,NIC-0160000190001-2021-40558,2021-09-14 11:49:00,AZUAY - CUENCA,repuestos varios,Finalizada,2021-09-15 11:50:00,Gobierno Provincial del Azuay,Av. Max Uhle frente a la Empresa Eléctrica,"Funcionario Encargado: Diego Valencia A.
Email: dvalencia@azuay.gob.ec"
6,NIC-1060039980001-2021-40073,2021-09-14 11:46:00,ESMERALDAS - ESMERALDAS,"MANTENIMIENTO DE MOBILIARIO SILLAS, SILLONES Y SOFÁS DEL CENTRO OPERATIVO LOCAL ECU 911 ESMERALDAS",En Curso,2021-09-17 10:46:00,COORDINACION ZONAL - 1 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,AV. DEL PACIFICO Y GRAN COLOMBIA,"Funcionario Encargado: ALEJANDRA BASTIDAS
Email: alejandra.bastidas@ecu911.gob.ec"
7,NIC-0160034410001-2021-40044,2021-09-14 11:45:00,AZUAY - PAUTE,ALIMENTOS Y DULCES PARA NIÑOS,Finalizada,2021-09-15 12:32:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL TOMEBAMBA,CENTRO PARROQUIAL DE TOMEBAMBA,"Funcionario Encargado: ESTHELA RIERA
Email: gadparroquialdetomebamba@hotmail.com"
8,NIC-0160025420001-2021-40057,2021-09-14 11:45:00,AZUAY - CUENCA,"Contratación de un Seguro de vida y accidentes para el personal de cuadrilla, Convenio con Elecaustro Nro. 2021-0039",Finalizada,2021-09-15 12:45:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BAÑOS,"Av. Ricardo Durán, frente a la iglesia de Baños","Funcionario Encargado: Maribel Zhagui
Email: mary-ars@hotmail.com"
9,NIC-2390031885001-2021-40004,2021-09-14 11:45:00,SANTO DOMINGO DE LOS TSACHILAS - SANTO DOMINGO,"REFRIGERIOS SOSTENIDOS PARA TALLER DE SENSIBILIZACION, PREVENCION Y CAPACITACION PARA FAMILIAS Y COMUNIDAD",Finalizada,2021-09-15 11:50:00,FUNDACIO VIVIAN LUZURIAGA VASQUEZ FUNVILUZ,AV. TSACHILA Y RIO BABA,"Funcionario Encargado: FAUSTO LUZURIAGA
Email: fundacionvivianluzuriagav@gmail.com"
