,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0968554510001-2021-40016,2021-09-15 11:42:00,GUAYAS - NARANJAL,PÓLIZA DE FIDELIDAD PARA EL PERSONAL DE GAD PARROQUIAL TAURA,Finalizada,2021-09-16 13:42:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TAURA,AV. 27 DE MAYO S/N NICOLAS LAPENTTI,"Funcionario Encargado: WILMER TIANA DUCHI
Email: gadparroquiataura2@outlook.com"
1,NIC-1768115520001-2021-40080,2021-09-15 11:41:00,PICHINCHA - QUITO,Tuberia para captacion de agua de riego,Finalizada,2021-09-16 12:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CHECA,BARRIO AGLLA,"Funcionario Encargado: PAMELA FARINANGO
Email: secretaria@checa.gob.ec"
2,NIC-1960137330001-2021-40047,2021-09-15 11:41:00,ZAMORA CHINCHIPE - ZAMORA,MANO DE OBRA PARA EL MANTENIMIENTO DE LA CARGADORA CASE 621-E REG 14-104,Finalizada,2021-09-16 11:42:00,DIRECCION DISTRITAL 19D01-YACUAMBI-ZAMORA-ZAMORA CHINCHIPE-MTOP,KM 3 VIA A LOJA,"Funcionario Encargado: EDGAR RODRIGO REMACHE
Email: eremache@mtop.gob.ec"
3,NIC-0968599020001-2021-40227,2021-09-15 11:40:00,GUAYAS - GUAYAQUIL,"""CORP SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA LOS SERVIDORES GUARDIUM DE CNEL EP",En Curso,2021-09-20 11:20:00,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,"km 6,5 via la costa edificio Grace","Funcionario Encargado: RUBEN JARAMILLO VELOZ
Email: ruben.jaramillo@cnel.gob.ec"
4,NIC-1760003330001-2021-40855,2021-09-15 11:40:00,PICHINCHA - PEDRO MONCAYO,Adquisición de repuestos para la Volqueta Chevrolet No. 07-715,Finalizada,2021-09-16 15:30:00,GOBIERNO PROVINCIAL DE PICHINCHA,"Bodega Zona 6, Tabacundo Barrio santa Marianita Campamento ex Andrade Gutierrez tras del Centro de Salud ""Tipo C""","Funcionario Encargado: Pilca Lanchimba Segundo Enrique
Email: spilca@pichincha.gob.ec"
5,NIC-0660000360001-2021-40089,2021-09-15 11:40:00,CHIMBORAZO - RIOBAMBA,SERVICIO DE MANO DE OBRA PARA LA INSTALACIÓN DE LUMINARIAS LED DE ALUMBRADO PÚBLICO Y REFLECTORES LED EN POSTES Y EN PISO PARA EL ALUMBRADO TOTAL,Finalizada,2021-09-16 11:45:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON RIOBAMBA,"Entrega de proformas físicas 5 de Junio y Veloz, Compras Públicas, entrega del servicio Parque Guayaquil – Av. Carlos Zambrano entre Av. Daniel León Borja y Av. Unidad Nacional","Funcionario Encargado: Ing. José Luis Gómez Guadalupe
Email: velasquezm@gadmriobamba.gob.ec"
6,NIC-0968575510001-2021-40015,2021-09-15 11:40:00,SANTA ELENA - LA LIBERTAD,COMPRA DE SUMINISTROS DE FERRETERIA Y OTROS PARA ACTIVIDADES VARIAS DEL GAD PARROQUIAL SAN JOSE DE ANCON,Finalizada,2021-09-16 11:45:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JOSE DE ANCON,Avda. Principal frente a las oficinas de Pacifpetrol,"Funcionario Encargado: Brigitte Sarmiento Ricardo
Email: juntaparroquialsanjoseancon@hotmail.com"
7,NIC-0491503114001-2021-40020,2021-09-15 11:40:00,CARCHI - TULCAN,Repuesto vehículo Hyundai H1,Finalizada,2021-09-16 11:45:00,FEDERACIÓN DEPORTIVA DEL CARCHI,Av. Rafael Arellano y Olímpica,"Funcionario Encargado: Fernanda Castro
Email: ferchacastro@hotmail.es fedecarchi@yahoo.es"
8,NIC-0960001890001-2021-40069,2021-09-15 11:40:00,GUAYAS - DURAN,"MANTENIMIENTOS DE OBRAS DE ARTE, TREN DEL CANTÓN DURÁN",Finalizada,2021-09-16 11:41:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON DURAN,"SECTOR, PEDRO MENENDEZ","Funcionario Encargado: ECON. BIANCA BAUX
Email: bbaux@duran.gob.ec"
9,NIC-1960130400001-2021-40047,2021-09-15 11:37:00,ZAMORA CHINCHIPE - ZAMORA,NC. ADQUISICIÓNDE MEDICAMENTOS INYECTABLES Y CLORHEXIDINA REPROGRAMACIÓN PARA EL ABASTECIMIENTO DEL HOSPITAL GENERAL JULIUS DOEPFNER,En Curso,2021-09-17 10:37:00,HOSPITAL GENERAL JULIUS DOEPFNER,Sevilla de Oro y Francisco de Orellana,"Funcionario Encargado: Bqf. Monica Guarnizo Reascos
Email: proformasinfimashgjd@gmail.com"
