,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768034790001-2021-40272,2021-09-15 08:00:00,PICHINCHA - QUITO,REPARACION DE MONITOR DE COMPUTADORA,Finalizada,2021-09-17 09:00:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N 1466 Y SODIRO,"Funcionario Encargado: Lcda. Maria Eugenia Vela
Email: maria.vela@hgoia.gob.ec"
1,NIC-1860000210001-2021-40164,2021-09-15 08:00:00,TUNGURAHUA - AMBATO,ADQUISICIÓN DE RADAR LECTOR DE RF DE LARGO ALCANCE,Finalizada,2021-09-16 08:01:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPALIDAD DE AMBATO,AV. ATAHUALPA Y RIO CUTUCHI,"Funcionario Encargado: MARGOTH LOPEZ R.
Email: malopez@ambato.gob.ec"
2,NIC-1768034790001-2021-40273,2021-09-15 08:00:00,PICHINCHA - QUITO,AQUISICIÒN DE EMPAQUE PARA PUERTA DEL AUTOCLAVE TUTTNAUER DEL AREA DE BANCO DE LECHE,Finalizada,2021-09-17 09:00:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
3,NIC-0660825470001-2021-40002,2021-09-15 08:00:00,CHIMBORAZO - ALAUSI,ADQUISICION DE REPUESTOS Y ACCESORIOS PARA MAQUINA RETROEXCAVADORA CAT 416E,Finalizada,2021-09-17 09:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURRAL DE SIBAMBE,SIBAMBE - Av. Pedro Vicente Maldonado y Guayaquil,"Funcionario Encargado: Silvia Mariño Parco
Email: silvmar987@hotmail.es"
4,NIC-1768182120001-2021-40366,2021-09-15 08:00:00,PICHINCHA - QUITO,NC. ADQUISICION DE DESMACHADOR DE INSTRUMENTAL GALON PARA EL HOSPITAL GINECO OBSTETRICO PEDIATRICO DE NUEVA AURORA LUZ ELENA ARISMENDI,Finalizada,2021-09-16 08:08:00,HOSPITAL GÍNECO OBSTÉTRICO PEDIÁTRICO DE NUEVA AURORA LUZ ELENA ARISMENDI,AV. QUITUMBE ÑAN Y QUILLA ÑAN,"Funcionario Encargado: ING. GABRIELA QUISHPE
Email: gabriela.quishpe@hgona.gob.ec gabylu871013@gmail.c"
5,NIC-1360064440001-2021-40047,2021-09-15 08:00:00,MANABI - MANTA,SERVICIO DE FUMIGACIÓN Y CONTROL DE PLAGAS EN LAS INSTALACIONES DEL ÁREA ADMINISTRATIVA DE LA EP AGUAS DE MANTA,En Curso,2021-09-17 17:00:00,"EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO, MANEJO PLUVIAL Y DEPURACION DE RESIDUOS LIQUIDOS DEL CANTON MANTA",calle 4 Edificio Administrativo,"Funcionario Encargado: Arq. Carla Viteri Espinoza
Email: proformas@epam.gob.ec carlaviteri@epam.gob.ec"
6,NIC-1060000180001-2021-40229,2021-09-15 07:59:00,IMBABURA - IBARRA,Repuestos para la volqueta Nissan CPC14,Finalizada,2021-09-16 08:00:00,GOBIERNO PROVINCIAL DE IMBABURA,MEJIA Y PEDRO RODRIGUEZ,"Funcionario Encargado: RAMIRO ANDRADE
Email: infimasgpi@imbabura.gob.ec"
7,NIC-1060000180001-2021-40228,2021-09-15 07:55:00,IMBABURA - IBARRA,Repuestos para la volqueta International año 1992,Finalizada,2021-09-16 07:56:00,GOBIERNO PROVINCIAL DE IMBABURA,MEJIA Y PEDRO RODRIGUEZ,"Funcionario Encargado: RAMIRO ANDRADE
Email: infimasgpi@imbabura.gob.ec"
8,NIC-1060000180001-2021-40227,2021-09-15 07:52:00,IMBABURA - IBARRA,Repuestos para el SUV Toyota Fortunner,Finalizada,2021-09-16 07:53:00,GOBIERNO PROVINCIAL DE IMBABURA,MEJIA Y PEDRO RODRIGUEZ,"Funcionario Encargado: RAMIRO ANDRADE
Email: infimasgpi@imbabura.gob.ec"
9,NIC-1768003480001-2021-40104,2021-09-15 07:41:00,LOJA - LOJA,ADQUISICION DE INSTRUMENTAL MEDICO QUIRURGICO PARA EL CONSILTORIO GENERAL DEL GCM18,Finalizada,2021-09-16 08:29:00,BRIGADA DE INFANTERIA N 7 LOJA,Av. Cuxibamba y Francisco Montero,"Funcionario Encargado: Subt. CB Sanabria Lucio Jonathan
Email: jsanabrialucio16@gmail.com"
