,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1360053400001-2021-40011,2021-09-16 12:40:00,MANABI - SUCRE,ADQUISICIÓN DE MEDICAMENTOS ANTIINFECCIOSOS 2 PARA EL II SEMESTRE,En Curso,2021-09-17 12:41:00,CENTRO DE SALUD C-MATERNO INFANTIL Y EMERGENCIA-BAHIA DE CARAQUEZ,LEONIDAS PLAZA CALLES JUAN CHAVEZ MEZA Y EFRAIN CENTENO JUNTO A LA LIGA CANTONAL SUCRE IESS BAHÍA DE CARÁQUEZ - EL PLAZO DE ENTREGA SERÁ DE 3 DÍAS CONTADOS DESDE LA SUSCRIPCIÓN DE LA ORDEN,"Funcionario Encargado: MARIA ROLDAN
Email: maria.roldan@iess.gob.ec"
1,NIC-1768034790001-2021-40460,2021-09-16 12:39:00,PICHINCHA - QUITO,"PAÑAL DE RECIÉN NACIDO, HASTA 5.5 KG",En Curso,2021-09-20 12:00:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. gran colombia N 14-66 Y Sodiro,"Funcionario Encargado: Lcda. Maria Eugenia Vela
Email: maria.vela@hgoia.gob.ec"
2,NIC-1160025230001-2021-40003,2021-09-16 12:39:00,LOJA - PALTAS,ADQUISICION DE TUBERIA EN PARA MANTENIMIENTO VIAL.,En Curso,2021-09-20 12:22:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA CANGONAMA,CALLE 10 DE AGOSTO Y 29 DE MAYO,"Funcionario Encargado: GERARDO JACINTO TROYA CASTILLO
Email: juntacangonama@yahoo.com"
3,NIC-1360020740001-2021-40036,2021-09-16 12:38:00,MANABI - JAMA,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS PARA EL VEHICULO HYUNDAI TERRACAN,En Curso,2021-09-17 13:39:00,Ilustre Municipalidad del Cantón Jama,AV. 20 DE MARZO,"Funcionario Encargado: ROSALIA CHICA RAMIREZ
Email: marito_2212@hotmail.com"
4,NIC-1768034790001-2021-40456,2021-09-16 12:38:00,PICHINCHA - QUITO,ADQUISICIÓN DE GUNATES QUIRÚRGICOS N 7.5,En Curso,2021-09-20 12:00:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA 14-66 Y SODIRO,"Funcionario Encargado: DIEGO MORENO
Email: diego.moreno@hgoia.gob.ec"
5,NIC-0760026650001-2021-40003,2021-09-16 12:38:00,EL ORO - ZARUMA,"Materiales didácticos, no encontrados en el Catalogo electronico",En Curso,2021-09-17 12:39:00,Junta Parroquial de Sinsao,Calle 10 de noviembre frente al Parque Central,"Funcionario Encargado: Wilson Jimenez Romero
Email: gadparroquialsinsao@gmail.com"
6,NIC-0360010620001-2021-40084,2021-09-16 12:37:00,CAÑAR - AZOGUES,PINTURA DE ESMALTE COLOR ROJO PARA TRABAJO TOPOGRAFICOS EN CARRETERAS DE LA RED VIAL ESTATAL,En Curso,2021-09-17 12:41:00,DIRECCION DISTRITAL 03D01-AZOGUES-BIBLIAN-DELEG-CAÑAR-MTOP,AUGUSTO SACOTO Y AURELIO AV. JARAMILLO,"Funcionario Encargado: VALERIA ABAD MORA
Email: mtopcanarinfima@hotmail.com y vabad@mtop.gob.ec"
7,NIC-1768034790001-2021-40454,2021-09-16 12:36:00,PICHINCHA - QUITO,"ADQUISICIÒN DE ESPARADRAPO MICROPOROSO 2,5 CM X 9.1 M ESPARADRAPO MICROPOROSO 5CM X 9,14 M",En Curso,2021-09-20 12:33:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
8,NIC-1768034790001-2021-40458,2021-09-16 12:36:00,PICHINCHA - QUITO,"MONOPERSULFATO DE POTASIO, POLVO,",En Curso,2021-09-20 12:00:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. gran colombia N 14-66 Y Sodiro,"Funcionario Encargado: Lcda. Maria Eugenia Vela
Email: maria.vela@hgoia.gob.ec"
9,NIC-1768034790001-2021-40453,2021-09-16 12:35:00,PICHINCHA - QUITO,BOLSA PARA NUTRICION PARENTAL,En Curso,2021-09-20 12:32:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. Gran Colombia N14-66 y sodiro,"Funcionario Encargado: Ing. Edgar López V.
Email: edgar.lopez@hgoia.gob.ec"
