,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1760003330001-2021-40852,2021-09-14 15:45:00,PICHINCHA - QUITO,Adquisición de repuestos para el rodillo Bomag BW211D-40 N 12-440,Finalizada,2021-09-15 16:36:00,GOBIERNO PROVINCIAL DE PICHINCHA,De las Dalias N62-90 y Chuquisaca,"Funcionario Encargado: Ing. Santiago López
Email: wslopez@pichincha.gob.ec"
1,NIC-2160017530001-2021-40012,2021-09-14 15:45:00,ORELLANA - LA JOYA DE LOS SACHAS,Adquisición de una computadora y UPS,En Curso,2021-09-17 12:30:00,CUERPO DE BOMBEROS DE JOYA DE LOS SACHAS,Av. Jaime Roldos E2-19 y Monseñor Alejandro Labaka,"Funcionario Encargado: Zaida Carrión
Email: zaidacarrions@hotmail.com"
2,NIC-1060016930001-2021-40007,2021-09-14 15:45:00,IMBABURA - COTACACHI,Mantenimiento de dos Centros de Desarrollo Infantil de la parroquia Quiroga,En Curso,2021-09-17 16:20:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE QUIROGA,CDI Jardín de Ensueño Calles Vacas Galindo y García Moreno CDI Nuevo Pensamiento Comunidad Cumbas Conde,"Funcionario Encargado: Angela Almeida
Email: juntaparroquialquiroga@yahoo.es"
3,NIC-0760001310001-2021-40027,2021-09-14 15:45:00,EL ORO - BALSAS,"PROYECTO PARA IMPULSAR LAS TRADICIONES Y EXPRESIONES CULTURALES, ARTÍSTICAS, RECREATIVAS, DEPORTIVAS, EDUCATIVAS Y TURÍSTICAS DEL CANTÓN BALSAS",Finalizada,2021-09-15 18:35:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE BALSAS PROVINCIA DE EL ORO,CALLE SUCRE Y 24 DE MAYO,"Funcionario Encargado: ING. LIZBETH AUDREY ROMERO LOAIZA
Email: compraspublicasgadmb@gmail.com"
4,NIC-0160017400001-2021-40493,2021-09-14 15:41:00,AZUAY - CUENCA,ADQUISICION DE PROPOFOL LIQUIDO PARENTERAL 20MG/ML,Finalizada,2021-09-16 11:00:00,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,CALLE JOSE CARRASCO ARTEAGA,"Funcionario Encargado: ING. CLAUDIA DAVILA
Email: claudia.davila@iess.gob.ec"
5,NIC-0760044200001-2021-40018,2021-09-14 15:41:00,EL ORO - MACHALA,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS,Finalizada,2021-09-15 16:00:00,EMPRESA PUBLICA VIAL DEL GOBIERNO PROVINCIAL AUTONOMO DE EL ORO - EMVIAL EP,KM 5 1/2 VÍA PASAJE - MACHALA - CAMPAMENTO BELLA INDIA,"Funcionario Encargado: VICTORIA NOBLECILLA CAMPOVERDE
Email: v_noblecilla@hotmail.com"
6,NIC-0991500006001-2021-40072,2021-09-14 15:41:00,GALAPAGOS - SAN CRISTOBAL,ADQUISICION DE ADHESIVO Y PISTOLA APLICATIVAS PARA COLOCAR PLACAS METALICAS A POSTES PERTENECIENTES A ELECGALAPAGOS S.A.,Finalizada,2021-09-15 16:31:00,EMPRESA ELECTRICA PROVINCIAL GALAPAGOS S.A.,AV. ESPAÑOLA Y JUAN JOSE FLORES,"Funcionario Encargado: ING. XAVIER FLORES CARDENAS
Email: jennifer.cepeda@elecgalapagos.com.ec"
7,NIC-1660160370001-2021-40054,2021-09-14 15:41:00,PASTAZA - PASTAZA,REPARACION Y MANTENIMIENTO EQUIPO DE COMPUTACION.,Finalizada,2021-09-16 15:34:00,Cuerpo de Bomberos de Pastaza,AV.ALBERTO ZAMBRANO KM 1.5 VIA MACAS,"Funcionario Encargado: MARIA ELENA FLORES SANCHEZ
Email: compraspublicasbomb@outlook.com"
8,NIC-1460019200001-2021-40024,2021-09-14 15:40:00,MORONA SANTIAGO - SUCUA,Servicio de logística para la realización del evento,Finalizada,2021-09-15 16:28:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SANTA MARIANITA DE JESUS,Km. 5 vía Sucua -Macas,"Funcionario Encargado: Jenny Cabrera
Email: jpsantamarianita@hotmail.com"
9,NIC-1060032540001-2021-40009,2021-09-14 15:40:00,IMBABURA - IBARRA,CONTRATACIÓN DE PÓLIZA DE SEGURO PARA EL PARQUE AUTOMOTOR DE LA COORDINACIÓN ZONAL 1 – EDUCACIÓN,Finalizada,2021-09-16 15:30:00,COORDINACION ZONAL 1 - EDUCACION,LIBORIO MADERA 4-60 Y SUCRE IBARRA,"Funcionario Encargado: Dra. Verónica Marroquín
Email: veronica.marroquin@educacion.gob.ec"
