,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1560000940001-2021-40055,2021-09-14 19:35:00,NAPO - QUIJOS,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS PARA LA PISCINA MUNICIPAL,Finalizada,2021-09-16 19:27:00,GOBIERNO MUNICIPAL DE QUIJOS,AV. DE LOS QUIJOS N 4 Y 17 ENERO,"Funcionario Encargado: ROBERTO CARLOS MONTOYA ROSALES
Email: infimasquijos@gmail.com"
1,NIC-2260007470001-2021-40031,2021-09-14 19:30:00,ORELLANA - FRANCISCO DE ORELLANA,CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO Y RECARGA DE EXTINTORES DE LOS CDI Y DE LAS OFICINAS DE LA DIRECCIÓN DISTRITAL 22D02 LORETO ORELLANA MIES,Finalizada,2021-09-16 17:00:00,DIRECCION DISTRITAL 22D02-LORETO-ORELLANA MIES,ENRIQUE CASTILLO Y QUITO,"Funcionario Encargado: SR. DARWIN YUMBO
Email: darwin.yumbo@inclusion.gob.ec"
2,NIC-1160023450001-2021-40022,2021-09-14 19:28:00,LOJA - LOJA,": Requerimiento para uso óptimo de del vivero dentro del proyecto: Generación de recursos genéticos y económicos, mediante la implementa",En Curso,2021-09-17 19:28:00,JUNTA PARROQUIAL DE JIMBILLA,Jimbilla Calle 28 de Noviembre,"Funcionario Encargado: Sra Carmita Jarro - Gobierno Autonomo Descentralizado Parroquial Rural de Jimbilla 1160023450001
Email: gadjimbilla@gmail.com"
3,NIC-0560026500001-2021-40012,2021-09-14 19:20:00,COTOPAXI - SALCEDO,Adquisición de repuestos y accesorios para el convenio del proyecto de Erradicación Progresiva del Trabajo Infantil,Finalizada,2021-09-15 19:30:00,PATRONATO MUNICIPAL DE AMPARO SOCIAL DE SAN MIGUEL DE SALCEDO,AV. VELASCO IBARRA S/N JUNTO AL HOSPITAL DE SALCEDO,"Funcionario Encargado: LORENA SANGUCHO
Email: adquisicionespsalcedo@gmail.com"
4,NIC-1560000940001-2021-40054,2021-09-14 19:10:00,NAPO - QUIJOS,"ADQUISICIÓN DE INSUMOS, BIENES MATERIALES DE CONSTRUCCIÓN, REPUESTOS ACCESORIOS PARA ADECUACIÓN DEL CENTRO GERONTOLÓGICO DEL GAD MUNICIPAL DE QUIJOS",Finalizada,2021-09-16 18:54:00,GOBIERNO MUNICIPAL DE QUIJOS,AV. DE LOS QUIJOS N 4 Y 17 ENERO,"Funcionario Encargado: ROBERTO CARLOS MONTOYA ROSALES
Email: infimasquijos@gmail.com"
5,NIC-1760005030001-2021-40022,2021-09-14 19:10:00,PICHINCHA - RUMIÑAHUI,"CONTRATACIÓN DEL SERVICIO DE LOGÍSTICA Y ORGANIZACIÓN DEL EVENTO PARA LA ELECCIÓN DEL COMITÉ REGIONAL 2 DE LA AME, EL 17 DE SEPTIEMBRE DE 2021",Finalizada,2021-09-15 19:11:00,ASOCIACION DE MUNICIPALIDADES ECUATORIANAS,"Av. De las Rosas N11-22, Urbanización Los Chillos, Sangolquí","Funcionario Encargado: Econ. Marco López Varela
Email: marco.lopez@ame.gob.ec"
6,NIC-1460021290001-2021-40105,2021-09-14 19:03:00,MORONA SANTIAGO - TIWINTZA,ADQUISICION DE UN BOTIQUIN DE PRIMEROS AUXILIOS PARA ADULTOS MAYORES,Finalizada,2021-09-16 18:03:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE TIWINTZA,Soldado Monge S/N y vía Méndez Morona,"Funcionario Encargado: Yesica Najamtai
Email: proveedortiwintza@gmail.com"
7,NIC-0968564820001-2021-40009,2021-09-14 19:00:00,GUAYAS - GUAYAQUIL,ADQUISICION DE ROLLOS DE PAPEL PARA ELECTROCARDIOGRAFO DEL CCQA HOSPITAL DEL DIA EFREN JURADO LOPEZ,Finalizada,2021-09-15 19:01:00,CENTRO CLÍNICO QUIRÚRGICO AMBULATORIO (HOSPITAL DEL DÍA) EFREN JURADO LOPEZ,AV. ELOY ALFARO ENTRE AV. ARGENTINA Y AV. SAN MARTIN,"Funcionario Encargado: MARIA JOSE LUNA PERALTA
Email: maria.lunap@iess.gob.ec"
8,NIC-1660011610001-2021-40015,2021-09-14 18:52:00,PASTAZA - PASTAZA,RECONFORMACION DE RASANTE Y AFIRMADO DE UNA VIA EN EL SECTOR DE PALATI PARROQUIA CANELOS,Finalizada,2021-09-15 18:55:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CANELOS,km 27 via puyo macas,"Funcionario Encargado: ING. CESAR AZOGUE
Email: azogue.cesar@yahoo.es"
9,NIC-0160001830001-2021-40024,2021-09-14 18:51:00,AZUAY - OÑA,"LETRAS EN BLOQUE AUTO ILUMINADAS, PARA EL GAD DE SAN FELIPE DE OÑA",Finalizada,2021-09-16 19:38:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SAN FELIPE DE OÑA,Calle Esteban Morales y 27 de Febrero,"Funcionario Encargado: Arq. Pablo Quizhpe
Email: sistemasycomprasona@gmail.com"
