,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768159060001-2021-40016,2021-09-15 15:50:00,PICHINCHA - MEJIA,"ADQUISICIÓN DE MEDICAMENTOS DEL GRUPO TERAPÉUTICO ""G"" SISTEMA GENITO-URINARIO MEDIANTE ÍNFIMA CUANTÍA AÑO 2021",Finalizada,2021-09-16 16:00:00,CENTRO DE SALUD A-MACHACHI,CALLE 11 DE NOVIEMBRE Y PASAJE JOSE MEJIA,"Funcionario Encargado: GEOVANNA SUNTAXI
Email: geovanna.suntaxi@iess.gob.ec"
1,NIC-0160024610001-2021-40028,2021-09-15 15:46:00,AZUAY - SIGSIG,"MANTENIMIENTO CORRECTIVO DE LA TORRE DE ILUMINACIÓN MARCA ALLMAND, MODELO NL8",Finalizada,2021-09-16 16:00:00,CUERPO DE BOMBEROS VOLUNTARIOS DEL SIGSIG,Calle 16 de abril 1-26 y Gonzales Suarez,"Funcionario Encargado: CPA. Maira Lucero Guaillazaca
Email: mlucero@bomberosdesigsig.gob.ec"
2,NIC-1768189800001-2021-40087,2021-09-15 15:45:00,PICHINCHA - QUITO,Adquisición de solución desinfectante y descalcificante de máquinas de hemodiálisis para el servicio de Nefrología del Hospital General del Sur de Qui,Finalizada,2021-09-16 16:30:00,Hospital General del Sur de Quito,PINLLOPATA S/N y MORASPUNGO,"Funcionario Encargado: Pablo Oña
Email: proformashgsq@iess.gob.ec"
3,NIC-2260002750001-2021-40009,2021-09-15 15:45:00,ORELLANA - LA JOYA DE LOS SACHAS,"SERVICIO DE ALQUILER DE VEHÍCULO TIPO CAMIONETA DOBLE CABINA 4X4 SIN CONDUCTOR INCLUIDO COMBUSTIBLE, PARA LAS DIFERENTES ACTIVIDADES QUE REALIZA EL GO",Finalizada,2021-09-16 16:35:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN SEBASTIAN DEL COCA,VIA COCA LAGO AGRIO KM 16 -Junto a la unidad de Policía,"Funcionario Encargado: Ruth Bravo
Email: proformas.gadprssc@gmail.com"
4,NIC-2160000480001-2021-40103,2021-09-15 15:44:00,SUCUMBIOS - CASCALES,"MANTENIMIENTO DE AIRE ACONDICIONADO, ALINEACION Y BALANCEO.",En Curso,2021-09-17 15:47:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CASCALES,AV. Quito entre Azuay y Bolívar.,"Funcionario Encargado: Nelson Ramiro Rodríguez Armijo.
Email: proveedorcascales@gmail.com"
5,NIC-0761039840001-2021-40031,2021-09-15 15:44:00,EL ORO - HUAQUILLAS,ADQUISICIÓN DE RADIOS PORTÁTILES,Finalizada,2021-09-16 16:44:00,Cuerpo de Bomberos de Huaquillas,Av. la República E/ Santa Rosa y 19 de Octubre,"Funcionario Encargado: SBTE. CARLOS MEDINA MOSQUERA
Email: logistica@cbh.gob.ec"
6,NIC-0968547300001-2021-40001,2021-09-15 15:40:00,GALAPAGOS - SANTA CRUZ,ADQUISICIÓN DE MATERIALES PARA LA ELABORACIÓN DE MANUALIDADES CON LOS ADULTOS MAYORES DE LA PARROQUIA DE SANTA ROSA,Finalizada,2021-09-16 16:40:00,Junta Parroquial Santa Rosa,23 de Noviembre y La Reserva,"Funcionario Encargado: July Ramon Soledispa
Email: gadprsantarosa.santacruz@hotmail.com"
7,NIC-1768046450001-2021-40880,2021-09-15 15:40:00,PICHINCHA - QUITO,Paracetamol Solido Oral 500mg,Finalizada,2021-09-16 15:41:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,AYACUCHO Y 18 DE SEPTIEMBRE,"Funcionario Encargado: JUAN ALEJANDRO MELO CORELLA
Email: juan.melo@iess.gob.ec"
8,NIC-1660012420001-2021-40032,2021-09-15 15:40:00,PASTAZA - MERA,Mantenimiento preventivo/correctivo de la fotocopiadora MP C3503 para corregir error SC544-02,Finalizada,2021-09-16 15:51:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL MADRE TIERRA,Av.22 de Agosto y 19 de Marzo,"Funcionario Encargado: Lorena Gamboa
Email: junta_madretierra@hotmail.com"
9,NIC-1260000810001-2021-40048,2021-09-15 15:40:00,LOS RIOS - VENTANAS,ADQUISICIÓN DE MATERIALES DIDACTICOS DEL PROYECTO DE PERSONAS ADULTAS MAYORES,Finalizada,2021-09-16 16:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON VENTANAS,CALLE 9 DE OCTUBRE Y 10 DE AGOSTO,"Funcionario Encargado: ING. MARIA ADELINA CHÁVEZ PACHECO
Email: maryu_80@hotmail.com"
