,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1260040520001-2021-40012,2021-09-13 11:59:00,LOS RIOS - QUEVEDO,ADQUISICIÓN DE MATERIALES ELÉCTRICOS PARA MANTENIMIENTOS PREVENTIVOS Y CORRECTIVOS DE SISTEMAS DE ILUMINACIÓN DE LA PLANTA CENTRAL DE LA EPMAPAQ,Finalizada,2021-09-14 12:00:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO CANTON QUEVEDO,"Av. Quito, Ciudadela Nuevo Quevedo, Diagonal al Club de Leones","Funcionario Encargado: JAVIER IDROVO
Email: compras_publicas@epmapaq.gob.ec"
1,NIC-1960130400001-2021-40046,2021-09-13 11:58:00,ZAMORA CHINCHIPE - ZAMORA,NC. ADQUISICIÓN DE DISPOSITIVOS MÉDICOS PARA PROCEDIMIENTOS QUIRÚRGICOS PARA CEL HOSPITAL GENERAL JULIUS DOEPFNER,Finalizada,2021-09-15 16:58:00,HOSPITAL GENERAL JULIUS DOEPFNER,Sevilla de Oro y Francisco de Orellana,"Funcionario Encargado: Bqf. Andrea Gonzalez
Email: proformasinfimashgjd@gmail.com"
2,NIC-0160006390001-2021-40317,2021-09-13 11:58:00,AZUAY - CUENCA,MEDICAMENTOS,Finalizada,2021-09-16 11:44:00,HOSPITAL VICENTE CORRAL MOSCOSO,AVE LOS ARUPOS Y AVE 12 DE ABRIL,"Funcionario Encargado: ALBA CECILIA VILLOTA G
Email: proveeduriahvcm@gmail.com"
3,NIC-1460001770001-2021-40045,2021-09-13 11:58:00,MORONA SANTIAGO - LOGROÑO,"SERVICIO DE ENLLANTEJE Y VULCANIZADO DE NEUMATICOS DEL GADMCL. proforma debe tener validez de oferta, garantia tecnica, tiemp entrega",Finalizada,2021-09-14 12:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LOGROÑO,AV SANTIAGO LAFEBRE Y 10 DE AGOSTO,"Funcionario Encargado: JORGE MONTAGUANO
Email: jenysita1989@hotmail.com"
4,NIC-1360042470001-2021-40012,2021-09-13 11:55:00,MANABI - PUERTO LOPEZ,"SERVICIO DE REPARACIÓN, MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA RETROEXCAVADORA 416-E PERTENECIENTE AL GAD PARROQUIAL PUERTO MACHALILLA.",Finalizada,2021-09-15 11:55:00,JUNTA PARROQUIAL PUERTO MACHALILLA,"BARRIO SIMON BOLIVAR, CALLE SOR TERESA FRENTE AL COMPLEJO DEPORTIVO CARLOS FEBRES CORDERO","Funcionario Encargado: FREDDY ILDEFONSO GOMEZ VALLEJO
Email: gadmachalilla@hotmail.com"
5,NIC-1360052190001-2021-40071,2021-09-13 11:55:00,MANABI - PORTOVIEJO,ADQUISICION DE DISPOSITIVOS MÉDICOS CATETER INTRAVENOSO 20 G CON ALETAS PARA EL HOSPITAL GENERAL PORTOVIEJO,Finalizada,2021-09-15 11:55:00,HOSPITAL GENERAL - PORTOVIEJO,"AVENIDA MANABÍ Y CALLE MANUEL PALOMEQUE, BODEGA DE INSUMOS MÉDICOS DEL HOSPITAL","Funcionario Encargado: Andrea Stephanie Basurto Torres
Email: comprashgportoviejo@iess.gob.ec"
6,NIC-1960000540001-2021-40054,2021-09-13 11:55:00,ZAMORA CHINCHIPE - YACUAMBI,Materiales para taller de dibujo y pintura,Finalizada,2021-09-14 12:56:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON YACUAMBI,MIGUEL DIAZ Y 24 DE MAYO,"Funcionario Encargado: Vinicio Paqui
Email: viniciopaqui@gmail.com"
7,NIC-1460000530001-2021-40222,2021-09-13 11:54:00,MORONA SANTIAGO - PALORA,REPUESTOS VOLQUETA HINO FF MODELO 1998,Finalizada,2021-09-14 11:55:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALORA,IBARRA Y MORONA SANTIAGO,"Funcionario Encargado: TECNICO DE COMPRAS PUBLICAS
Email: proveeduriapalora@palora.gob.ec"
8,NIC-1560000510001-2021-40154,2021-09-13 11:54:00,SUCUMBIOS - LAGO AGRIO,MANO DE OBRA PARA LA CAMIONETA CHEVROLET LUV C/DV6 4X4,Finalizada,2021-09-14 11:56:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO,Calle 12 de Febrero y Cofanes,"Funcionario Encargado: Hilda Villalta Conde
Email: hildavillalta107@gmail.com"
9,NIC-1060034590001-2021-40110,2021-09-13 11:53:00,IMBABURA - IBARRA,MATERIALES PARA SEÑALIZACIÓN DE FRENTES DE TRABAJO,Finalizada,2021-09-16 08:14:00,EMPRESA PÚBLICA DE VIALIDAD IMBAVIAL EP,Vicente Rocafuerte 1-43 y Maria Angelica Idrobo,"Funcionario Encargado: Jorge Muñoz
Email: imbavialjlm@outlook.com"
