,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0968504760001-2021-40036,2021-09-16 15:04:00,GUAYAS - DAULE,ADQUISICIÓN DE MEDICAMENTOS DEL GRUPO A TRACTO ALIMENTARIO Y METABOLICO,En Curso,2021-09-20 15:00:00,DIRECCION DISTRITAL 09D19 - DAULE - NOBOL - SANTA LUCIA - SALUD,GENERAL VERNAZA Y CALLE BOLIVAR,"Funcionario Encargado: Q.F. DANNY LUCAS PEÑAFIEL
Email: distrito09d19@gmail.com"
1,NIC-1560500670001-2021-40116,2021-09-16 15:03:00,NAPO - TENA,"ADQUISICIÓN DE DISPOSITIVOS MÉDICOS PARA LOS SERVICIOS DE CIRUGÍA, ANESTESIOLOGÍA Y DE USO GENERAL PARA EL HOSPITAL GENERAL JOSÉ MARÍA VELASCO IBARRA",En Curso,2021-09-17 15:15:00,HOSPITAL JOSE MARIA VELASCO IBARRA DE TENA,AV. 15 DE NOVIEMBRE Y ELOY ALFARO,"Funcionario Encargado: YISEÑA ELIZABET CABRERA BOSQUEZ
Email: hjmvicompras@gmail.com"
2,NIC-1560001160001-2021-40123,2021-09-16 15:02:00,SUCUMBIOS - SHUSHUFINDI,ADQUISICIÓN DE ARTEFACTOS DOMÉSTICOS,En Curso,2021-09-17 15:03:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SHUSHUFINDI,ORELLANA Y 11 DE JULIO,"Funcionario Encargado: ING. LIMBER MESTANZA
Email: lmestanza@shushufindi.gob.ec"
3,NIC-0460024740001-2021-40024,2021-09-16 15:02:00,CARCHI - TULCAN,ADQUISICIÓN DE CADENAS PARA EXCAVADORA KOMATSU PC200-08LC AÑO 2012,En Curso,2021-09-20 14:34:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE EL CHICAL,AV CARCHI Y AGAPITO ROMO FRENTE AL PARQUE LAZARO CHAMBA,"Funcionario Encargado: WILLIAM OMAR CHAMORRRO FIERRO
Email: gadchical@hotmail.com"
4,NIC-1768165110001-2021-40106,2021-09-16 15:01:00,PICHINCHA - QUITO,CONTRATACION DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y REEMPLAZO DE BATERÍAS DE LOS SISTEMAS CONTRA INCENDIOS Y ALARMA CONTRA ROBOS INSTALADOS EN LOS,En Curso,2021-09-21 15:08:00,COORDINACION ZONAL 9 SALUD,EDIFICIO DE LA COORDINACION ZONAL 9-SALUD JUAN LEON MERA N26-38 Y SANTA MARIA / PEDRO DE LAVARADO S/N Y ANGEL LUDEÑA BANCO DE VACUNAS,"Funcionario Encargado: ING. DANNY PROAÑO
Email: danny.proano@mspz9.gob.ec dfpb18091974@hotmail.com"
5,NIC-1768113230001-2021-40172,2021-09-16 15:01:00,PICHINCHA - QUITO,ADQUISICIÓN DEL MEDICAMENTO SEGUNDA REPROGRAMACIÓN UREA SEMISOLIDO CUTANEO 5 POR CIENTO MINIMO 90G PARA EL C.C.Q.A.H.D. COTOCOLLAO,En Curso,2021-09-17 15:02:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,Av. De la Prensa No. 55-118 y Pulida,"Funcionario Encargado: DIEGO ORDOÑEZ OLMEDO
Email: diego.ordonez@iess.gob.ec"
6,NIC-1768108310001-2021-40072,2021-09-16 15:01:00,PICHINCHA - QUITO,ADQUISICION DE INSUMOS DE LIMPIEZA PARA BIOSEGURIDAD,En Curso,2021-09-20 15:01:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE POMASQUI,CALLE BOLIVAR E2-15 Y 24 DE MAYO,"Funcionario Encargado: AB. JAQUELINE CASTRO
Email: tesoreria@pomasqui.gob.ec"
7,NIC-0660000790001-2021-40017,2021-09-16 15:00:00,CHIMBORAZO - GUAMOTE,ADQUISICIÓN DE LICENCIAS DE ANTIVIRUS PARA LOS EQUIPOS DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN GUAMOTE.,En Curso,2021-09-17 16:01:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUAMOTE,10 DE AGOSTO S/N Y ABELARDO MONTALVO,"Funcionario Encargado: Maritza Oñate
Email: maritza.anate@gadguamote.gob.ec"
8,NIC-1960000380001-2021-40062,2021-09-16 15:00:00,ZAMORA CHINCHIPE - ZAMORA,Adquisición de materiales de oficina para el proyecto Adulto Mayor Con Discapacidad,En Curso,2021-09-17 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZAMORA,Diego de Vaca y 24 de Mayo,"Funcionario Encargado: Villalta Mijas Segundo Eduardo
Email: eduardo.villalta@zamora.gob.ec"
9,NIC-0660828300001-2021-40112,2021-09-16 15:00:00,CHIMBORAZO - RIOBAMBA,ADQUISICIÓN DE CATETERES VESICALES VARIAS MEDIDAS PARA EL HOSPITAL GENERAL RIOBAMBA,En Curso,2021-09-17 15:01:00,HOSPITAL GENERAL RIOBAMBA,CHILE,"Funcionario Encargado: DIANA MISHEL SALAZAR ALTAMIRANO
Email: diana.salazaral@iess.gob.ec"
