,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1160029140001-2021-40005,2021-09-13 17:31:00,LOJA - LOJA,REPUESTO PARA RETROEXCAVADORA CUCHARÓN PARA EXCAVADORA MARCA CATERPILLAR MODELO 420 F DE 5 PUNTAS,Finalizada,2021-09-14 17:33:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE CHUQUIRIBAMBA,10 AGOSTO SN Y GARCIA MORENO,"Funcionario Encargado: DR. HECTOR GONZALO GUAYA PAUTA
Email: gobiernochuquiribamba@hotmail.com"
1,NIC-1160005470001-2021-40041,2021-09-13 17:30:00,LOJA - PALTAS,MEDICAMENTOS ACTA 137 FARMACOTERAPIA,Finalizada,2021-09-16 16:00:00,DIRECCION DISTRITAL 11D03 - PALTAS - CATAMAYO - CHAGUARPAMBA - OLMEDO - SALUD,AV. ELOY ALFARO Y SHIRICULAPO,"Funcionario Encargado: UNIDAD DE ADQUISICIONES
Email: adquisiciones11d03@gmail.com"
2,NIC-2160071150001-2021-40008,2021-09-13 17:30:00,SUCUMBIOS - LAGO AGRIO,PROTECTORES PARA LOS EQUIPOS DE REVISIÓN VEHICULAR PERTENECIENTES A LA MTS EP. CPC 27160,Finalizada,2021-09-14 17:31:00,MANCOMUNIDAD DE TRANSITO SUCUMBIOS EP,CALLE SANTA ROSA Y BELLA ESPERANZA. BARRIO SAN VALENTIN,"Funcionario Encargado: JAIME SÁNCHEZ
Email: j.sanchez@transitosucumbiosep.gob.ec"
3,NIC-1560600460001-2021-40020,2021-09-13 17:30:00,NAPO - QUIJOS,ADQUISICIÓN DE COMBUSTIBLE PARA LOS VEHÍCULOS DE LA DIRECCIÓN 15D01 DEL MINISTERIO DE AGRICULTURA Y GANADERÍA,Finalizada,2021-09-15 17:30:00,DIRECCIÓN DISTRITAL 15D01 - ARCHIDONA - CARLOS JULIO AROSEMENA TOLA - TENA - MAG,OFICINA TÉCNICA DE BAEZA,"Funcionario Encargado: Lcda. Isabel Jara
Email: rjara@mag.gob.ec"
4,NIC-1865001210001-2021-40025,2021-09-13 17:30:00,TUNGURAHUA - AMBATO,Guardianía,Finalizada,2021-09-14 17:31:00,DIRECCION DISTRITAL 18D02 - PARROQUIAS URBANAS: (CELIANO MONGE A PISHILATA) Y PARROQUIAS RURALES: (HUACHI GRANDE A TOTORAS) - SALUD,Cuenca y Lalama,"Funcionario Encargado: Carlos Espinosa Quiroga
Email: carlos175espinoza@yahoo.es"
5,NIC-0968599020001-2021-40215,2021-09-13 17:30:00,ESMERALDAS - SAN LORENZO,MANTENIMIENTO DE EDIFICACIÓN AGENCIA SAN LORENZO DE CNEL EP UN ESMERALDAS,Finalizada,2021-09-15 10:30:00,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,"Av. Camilo Ponce Enrique y José Garcés S/N, ciudad de San Lorenzo, cantón San Lorenzo, zona Norte de la provincia de Esmeraldas","Funcionario Encargado: Emilia España Avila
Email: emilia.espana@cnel.gob.ec"
6,NIC-0968599020001-2021-40216,2021-09-13 17:30:00,GUAYAS - GUAYAQUIL,"CAPACITACION ""MANTENIMIENTO DE PC, LAPTOPS, IMPRESORAS",En Curso,2021-09-17 17:01:00,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,"KM 6,5 VIA LA COSTA EDIFICIO GRACE","Funcionario Encargado: RUBEN JARAMILLO VELOZ
Email: ruben.jaramillo@cnel.gob.ec"
7,NIC-1768101300001-2021-40023,2021-09-13 17:30:00,ORELLANA - LA JOYA DE LOS SACHAS,SERVICIOS DE DIFUSIÓN Y PUBLICIDAD TELEVISIVA A PIE DE PÁGINA DE LA CONVOCATORIA Nro. 002-2021 AG CCE BC NO ASAMBLE PROVINCIAL ORDINARIA,Finalizada,2021-09-14 17:58:00,Casa de la Cultura Ecuatoriana,SACHA,"Funcionario Encargado: DANILO CASTILLO
Email: cdanilo25@hotmail.es"
8,NIC-1560600460001-2021-40019,2021-09-13 17:30:00,NAPO - TENA,ADQUISICIÓN DE COMBUSTIBLE PARA LOS VEHÍCULOS DE LA DIRECCIÓN 15D01 DEL MINISTERIO DE AGRICULTURA Y GANADERÍA,Finalizada,2021-09-15 17:30:00,DIRECCIÓN DISTRITAL 15D01 - ARCHIDONA - CARLOS JULIO AROSEMENA TOLA - TENA - MAG,AV. SIMÓN BOLIVAR Y AMAZONAS,"Funcionario Encargado: Lcda. Isabel Jara
Email: rjara@mag.gob.ec"
9,NIC-2160011760001-2021-40097,2021-09-13 17:29:00,SUCUMBIOS - CUYABENO,ADQUISICION DE OXIGENO Y ACITELENO PARA EL AREA DE SUELDA DEL GAD-MC,Finalizada,2021-09-14 17:30:00,GOBIERNO MUNICIPAL DE CUYABENO,"Tarapoa Barrio Las Colinas, Called Colinas 2 y 16 de abril","Funcionario Encargado: Ing. Edi Recuenco
Email: adquisicionesgadmc@gmail.com"
