,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768080630001-2021-40361,2021-09-15 17:40:00,PICHINCHA - MEJIA,Contrataciòn del servicio de abastacimiento de combustible Diesel para la Granja Pillaro,En Curso,2021-09-17 17:35:00,Iniap Estacion Experimental Santa Catalina,Panamericana Sur Km 1,"Funcionario Encargado: Tlga. Carla Ulloa
Email: carla.ulloa@iniap.gob.ec"
1,NIC-1060021770001-2021-40135,2021-09-15 17:40:00,IMBABURA - COTACACHI,Material fungible para el Centro de Desarrollo Infantil Gotitas de Miel de la parroquia 6 de Julio Cuellaje,En Curso,2021-09-17 17:44:00,JUNTA PARROUIAL 6 DE JULIO DE CUELLAJE,ALEJANDRO AYALA Y 6 DE JULIO,"Funcionario Encargado: Angel Flores
Email: gadcuellaje6@gmail.com"
2,NIC-1768035840001-2021-40072,2021-09-15 17:40:00,PICHINCHA - QUITO,"ADQUISICIÓN DE AGUJAS DE ACUPUNTURA, PARA LOS ESTABLECIMIENTOS DE SALUD DEL PRIMER Y SEGUNDO NIVEL DE ATENCIÓN ESPNA DE LA DIRECCIÓN DISTRITAL 17D03",En Curso,2021-09-20 17:18:00,DIRECCION DISTRITAL 17D03,AV. LA PRENSA N 44-08 Y EDMUNDO CARVAJAL,"Funcionario Encargado: Ma. Cristina Sánchez Torres
Email: cmarycris@msn.com / cristina.sanchez@17d03.mspz9.g"
3,NIC-1760003330001-2021-40879,2021-09-15 17:40:00,PICHINCHA - QUITO,"Servicio en taller especializado, para mantenimiento y calibración de ANALIZADOR DE GASES Y OPACIMETRO BRAINBEE N.- 92-001",Finalizada,2021-09-16 17:41:00,GOBIERNO PROVINCIAL DE PICHINCHA,De las Dalias N62-90 y Chuquisaca,"Funcionario Encargado: Carlos Sánchez Cruz
Email: sanchezc@pichincha.gob.ec"
4,NIC-0992249803001-2021-40006,2021-09-15 17:40:00,GALAPAGOS - SANTA CRUZ,Contratación del Servicio de Mantenimiento y Reparación de Equipos y Sistemas Informáticos: Preventivo y Correctivo de las Impresoras y Computadoras,En Curso,2021-09-17 17:40:00,FEDERACION DEPORTIVA DE GALAPAGOS,"San Cristóbal e Isla Santiago, Coliseo Deportes Santa Cruz","Funcionario Encargado: Diana Elizabeth Pilataxi Reinoso
Email: dpilataxi.fedegalapagos@gmail.com"
5,NIC-1760010700001-2021-40133,2021-09-15 17:40:00,PICHINCHA - PUERTO QUITO,ADQUISICION DE LETREROS/ROTULOS,En Curso,2021-09-17 17:40:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PUERTO QUITO,av. 18 de agosto y pvm,"Funcionario Encargado: Jessica Zambrano
Email: jessica_zambrano@puertoquito.gob.ec"
6,NIC-1160000240001-2021-40154,2021-09-15 17:40:00,LOJA - LOJA,ADQUISICIÓN DE MATERIAL ELÉCTRICO PARA LA FABRICACIÓN DEL STAND MUNICIPAL EN LA FERIA DE LOJA 2021,Finalizada,2021-09-16 17:45:00,MUNICIPIO DE LOJA,BOLIVAR Y JOSE ANTONIO EGUIGUREN,"Funcionario Encargado: SORAYA GUTIERREZ PALADINES
Email: bgutierrez@loja.gob.ec"
7,NIC-0991500006001-2021-40078,2021-09-15 17:39:00,GALAPAGOS - ISABELA,SERVICIO DE MANTENIMIENTO Y RECARGA DE LOS EXTINTORES DE 45KG DEL BANCO DE C02 Y TODOS LOS COMPONENTES,Finalizada,2021-09-16 18:32:00,EMPRESA ELECTRICA PROVINCIAL GALAPAGOS S.A.,AV. CORMORAN Y 16 DE MARZO,"Funcionario Encargado: ING. DAVI LUZON- ASISTENTE SISO
Email: jennifer.cepeda@elecgalapagos.com.ec"
8,NIC-1260049900001-2021-40041,2021-09-15 17:38:00,LOS RIOS - VALENCIA,MANTENIMIENTO DE EDIFICIO,Finalizada,2021-09-16 18:38:00,EMPRESA PUBLICA CUERPO DE BOMBEROS DEL CANTÓN VALENCIA,CALLE 2 DE AGOSTO Y AV. 13 DE DICIEMBRE,"Funcionario Encargado: Ing. Maricela Navarro Guerrero
Email: bomberos_valencia@hotmail.com"
9,NIC-1768084700001-2021-40003,2021-09-15 17:38:00,SUCUMBIOS - CASCALES,ADQUISICION DE UN ROUTER,Finalizada,2021-09-16 17:39:00,PATRONATO MUNICIPAL DE ATENCIÓN SOCIAL PRIORITARIA DE CASCALES,CALLE LEOPOLDO LUCERO Y LOJA,"Funcionario Encargado: MARCELA SARANGO
Email: pmasp_cascales2011@yahoo.es"
