,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-2360003540001-2021-40016,2021-09-15 13:02:00,SANTO DOMINGO DE LOS TSACHILAS - SANTO DOMINGO,MANTENIMIENTO DE SISTEMAS DE PROTECCION CONTRA INCENDIOS,Finalizada,2021-09-16 14:00:00,CUERPO DE BOMBEROS DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTO DOMINGO,Av. Jacinto Cortez y Jorge Icaza,"Funcionario Encargado: Psi. Org. Jorge Pazmiño
Email: lpazmiño@cbsd.gob.ec"
1,NIC-0260000170001-2021-40149,2021-09-15 13:01:00,BOLIVAR - GUARANDA,"ADQUISICION DE INSTRUMENTOS, ACCESORIOS Y MAT.",En Curso,2021-09-17 11:02:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA BOLIVAR,Av. Candido rada 101 y 9 de Abril,"Funcionario Encargado: Lic. Orlando Lombeida
Email: comprasgadpb.ol@gmail.com"
2,NIC-1768168480001-2021-40009,2021-09-15 13:00:00,PICHINCHA - QUITO,CONTRATACION DE LA SUSCRIPCION HERRAMIENTA DE INTELIGENCIA EMPRESARIAL,En Curso,2021-09-17 13:00:00,CORPORACIÓN NACIONAL DE FINANZAS POPULARES Y SOLIDARIAS,"AV. AMAZONAS Y VILLALENGUA, PLATAFORMA GUBERNAMENTAL DE GESTIÓN FINANCIERA","Funcionario Encargado: PAOLA YAJAMÍN
Email: paola.yajamin@finanzaspopulares.gob.ec"
3,NIC-0968563260001-2021-40022,2021-09-15 13:00:00,GUAYAS - NARANJAL,REFLECTORES PARA CANCHA DE FUTBOL DE VILLANUEVA,Finalizada,2021-09-16 13:10:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SANTA ROSA DE FLANDES,CALLE 13 DE DICIEMBRE,"Funcionario Encargado: Ing. Karla Vásquez P.
Email: jpsantarosanaranjal@gmail.com"
4,NIC-0660836910001-2021-40030,2021-09-15 13:00:00,CHIMBORAZO - RIOBAMBA,Implementación de un nuevo proceso dentro del sistema SYSPLAF para un control presupuestario,En Curso,2021-09-17 12:00:00,EMPRESA PUBLICA EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE RIOBAMBA EP-EMAPAR,Londres 07-50 y Av. Juan Felix Proaño,"Funcionario Encargado: Jenny Urquizo
Email: jenny.urquizo@hotmail.com"
5,NIC-1360001440001-2021-40023,2021-09-15 13:00:00,MANABI - SANTA ANA,ADQUISICION DE QUIMICOS PARA FUMIGACION DE ESPACIOS PUBLICOS,En Curso,2021-09-17 13:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTA ANA,SUCRE Y HORACIO HIDROVO,"Funcionario Encargado: MARIA VANESSA FRANCO MOREIRA
Email: maria.franco@santaana.gob.ec"
6,NIC-1560002480001-2021-40127,2021-09-15 12:55:00,ORELLANA - FRANCISCO DE ORELLANA,"ADQUISICIÓN DE MATERIAL DIDÁCTICO, PARA EJECUTAR EL CONVENIO DE COOPERACIÓN TÉCNICO ECONÓMICA N AM-02-22D02-14393-D ENTRE EL MIES – GADPO PARA LA IMP",En Curso,2021-09-17 12:52:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE ORELLANA,Av. 9 de octubre entre dayuma y Cesar Andy,"Funcionario Encargado: Alexandra Morales
Email: alexxitaa2707@hotmail.com"
7,NIC-1060021770001-2021-40131,2021-09-15 12:52:00,IMBABURA - COTACACHI,"Servicio de hospedaje, por motivos de aniversario de la parroquia",Finalizada,2021-09-16 14:31:00,JUNTA PARROUIAL 6 DE JULIO DE CUELLAJE,ALEJANDRO AYALA Y 6 DE JULIO,"Funcionario Encargado: Carla Hidalgo
Email: gadcuellaje6@gmail.com"
8,NIC-1768090510001-2021-40055,2021-09-15 12:52:00,PICHINCHA - CAYAMBE,Contratación de Servicios de reemplazo de operador de la Maquinaria del Tractor Agrícola,Finalizada,2021-09-16 14:10:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ASCAZUBI,LIBERTAD 03 Y GUAYAQUIL,"Funcionario Encargado: Ing. Jimena Muñoz
Email: gadpascazubi2019@gmail.com"
9,NIC-0260013230001-2021-40028,2021-09-15 12:50:00,BOLIVAR - SAN MIGUEL,PINTURA SINTETICA,En Curso,2021-09-17 12:50:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BILOVAN,AV. CAMINO REAL,"Funcionario Encargado: KARINA SANGACHA MOYANO
Email: karyalexas@hotmail.com"
