,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1791722205001-2021-40069,2021-09-14 14:15:00,PICHINCHA - QUITO,Contratación servicio de almuerzos 30 - Paraguamo con alumnos y autoridades Escuela Tikkuy Yachay.,Finalizada,2021-09-16 14:15:00,FIDEICOMISO MERCANTIL FONDO AMBIENTAL PARA LA PROTECCION DE LAS CUENCAS Y AGUA - FONAG,Antenas Volcán Atacazo,"Funcionario Encargado: Beatriz Romero
Email: beatriz.romero@fonag.org.ec"
1,NIC-1768190570001-2021-40001,2021-09-14 14:15:00,PICHINCHA - QUITO,"VEHÍCULOS SERVICIO PARA MANTENIMIENTO Y REPARACIÓN, COMBUSTIBLES Y LUBRICANTES MANTENIMIENTO, REPUESTOS Y ACCESORIOS DE VEHICULOS.",Finalizada,2021-09-15 17:30:00,PROYECTO DE RECONVERSION DE LA EDUCACION TECNICA Y TECNOLOGICA SUPERIOR PUBLICA DEL ECUADOR,Av. Patria e2-21 y Av. 10 de Agosto,"Funcionario Encargado: Galo Xavier Andrade Terán
Email: gxandrade@senescyt.gob.ec"
2,NIC-0360013720001-2021-40098,2021-09-14 14:15:00,CAÑAR - LA TRONCAL,"ADQUISICIÓN DE REPUESTOS PARA MANTENIMIENTO CORRECTIVO DE EQUIPOS MÉDICOS, INSTRUMENTAL Y MOBILIARIO MÉDICO DEL C.C.Q.A HOSPITAL DEL DÍA LA TRONCAL",Finalizada,2021-09-16 14:15:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA LA TRONCAL,4 de Noviembre y Napo,"Funcionario Encargado: Jimmy Gonzalez Palacios
Email: hd_la_troncal@iess.gob.ec"
3,NIC-2260002320001-2021-40049,2021-09-14 14:15:00,ORELLANA - LA JOYA DE LOS SACHAS,MATERIALES DIDACTICOS UNIDAD DE ATENCIÓN A PERSONAS ADULTAS MAYORES MIS MEJORES AÑOS,Finalizada,2021-09-15 14:17:00,Junta Parroquial San Carlos,VIA SACHA Y VIA SAN CARLOS,"Funcionario Encargado: MICHAEL MEDINA ARROBO
Email: gobparroqsancarlos@hotmail.com"
4,NIC-0360033670001-2021-40006,2021-09-14 14:15:00,CAÑAR - AZOGUES,SERVICIO DE IMPRESIÓN Y REPRODUCCIÓN DE MANUAL DE RUTAS Y PROTOCOLOS INTERINSTITUCIONALES PARA ATENCIÓN A VICTIMAS DE VULNERACION DE DERECHOS.,En Curso,2021-09-17 14:15:00,CONSEJO CANTONAL DE PROTECCION DE DERECHOS DE AZOGUES,"CALLE ATAHUALPA, ENTRE JOSE JOAQUIN DE OLMEDO Y 4 DE NOVIEMBRE","Funcionario Encargado: MARIA BELEN SUAREZ CARANGUI
Email: belensc10@gmail.com"
5,NIC-1360053400001-2021-40004,2021-09-14 14:15:00,MANABI - SUCRE,ADQUISICIÓN DE PAPEL TROQUELADO 1 PARTE POR 6 CON LOGO,Finalizada,2021-09-15 14:20:00,CENTRO DE SALUD C-MATERNO INFANTIL Y EMERGENCIA-BAHIA DE CARAQUEZ,LEONIDAS PLAZA CALLES JUAN CHAVEZ MEZA Y EFRAIN CENTENO JUNTO A LA LIGA CANTONAL SUCRE IESS BAHÍA DE CARÁQUEZ,"Funcionario Encargado: MARIA ROLDAN
Email: maria.roldan@iess.gob.ec"
6,NIC-0660000600001-2021-40026,2021-09-14 14:15:00,CHIMBORAZO - CHUNCHI,SERVICIO DE MANTENIMIENTO DEL SISTEMA DE COMPACTACIÓN DE LA PRENSA HIDRÁULICA DEL GALPÓN DE RECICLAJE DEL RELLENO SANITARIO CANTON CHUNCHI,Finalizada,2021-09-16 10:00:00,GAD MUNICIPAL DE CHUNCHI,GENERAL CÓRDOVA Y CAPITÁN RICAURTE,"Funcionario Encargado: ING. BLANCA SHININ
Email: gadmch.proveeduria@gmail.com"
7,NIC-1960000110001-2021-40048,2021-09-14 14:10:00,ZAMORA CHINCHIPE - ZAMORA,Contratación de los servicios de actualización e incorporación de nuevos módulos de Gestión de Talento Humano en el paquete informático ADRHU,En Curso,2021-09-17 13:52:00,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE ZAMORA CHINCHIPE,Jorge Mosquera y Francisco de Orellana,"Funcionario Encargado: Maryuri Andrea Urgilés Villavicencio
Email: andreita_urgiles@yahoo.es"
8,NIC-1768152800001-2021-40425,2021-09-14 14:10:00,GUAYAS - GUAYAQUIL,EGU ADQUISICION DE MATERIALES PARA TRABAJOS DE SOLDADURA DE LA CENTRAL TRINITARIA PRD,Finalizada,2021-09-15 17:01:00,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,"Central Térmica Trinitaria, Cooperativa Santiaguito Roldós, Junto a Fertisa","Funcionario Encargado: ING. ERICK MENDEZ
Email: erick.mendez@celec.gob.ec"
9,NIC-1560000510001-2021-40162,2021-09-14 14:10:00,SUCUMBIOS - LAGO AGRIO,MANO DE OBRA PARA LA MOTONIVELADORA JOHN DEERE 670G,Finalizada,2021-09-15 14:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO,Calle 12 de Febrero y Cofanes,"Funcionario Encargado: Hilda Villalta Conde
Email: hildavillalta107@gmail.com"
