,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1160014110001-2021-40012,2021-09-14 13:22:00,LOJA - LOJA,"CONTRATACIÓN DE IMPRESIÓN DE CARPETAS, BANNERS, SELLOS Y ESTAFETA DE NOTICIAS DE LA DD LOJA MAG",Finalizada,2021-09-15 14:09:00,DIRECCION DISTRITAL 11D01-LOJA-MAG,LAURO GUERRERO Y TNTE. MAXIMILIANO RODRIGUEZ,"Funcionario Encargado: CHRISTIAN JOSE CANO ZAMBRANO
Email: ccano@mag.gob.ec"
1,NIC-1768176820001-2021-40053,2021-09-14 13:22:00,IMBABURA - SAN MIGUEL DE URCUQUI,Adquisición de licencia de uso perpetuo sistema de marcación remota de personal para la Universidad Yachay.,Finalizada,2021-09-16 09:14:00,UNIVERSIDAD DE INVESTIGACIÓN DE TECNOLOGÍA EXPERIMENTAL YACHAY,HACIENDA SAN JOSE S/N Y PROYECTO YACHAY,"Funcionario Encargado: Narcisa Chuga
Email: nchuga@yachaytech.edu.ec"
2,NIC-1060025170001-2021-40042,2021-09-14 13:20:00,IMBABURA - OTAVALO,"ADQUISICIÓN DE MEDICAMENTO ALBENDAZOL, LÍQUIDO ORAL, 20MG/ML, PARA EL CENTRO DE ESPECIALIDADES OTAVALO",Finalizada,2021-09-15 15:05:00,CENTRO DE ESPECIALIDADES OTAVALO,ROCA 81 Y ABDON CALDERÓN,"Funcionario Encargado: VIVIANA AGUIRRE
Email: viviana.aguirrea@iess.gob.ec"
3,NIC-0160061300001-2021-40018,2021-09-14 13:17:00,AZUAY - SANTA ISABEL,Instalación del mecanismo de succión desde el tanque de agua del Isuzu A1 a bomba honda con materiales de acero inoxidable,Finalizada,2021-09-16 13:05:00,Cuerpo de Bomberos Voluntarios del Cantón Santa Isabel,VIRGEN DE LAS MERCEDES Y ALBERTO GOMEZ,"Funcionario Encargado: BOANERGES QUEZADA NIEVES
Email: boa_710@hotmail.com"
4,NIC-0968504920001-2021-40145,2021-09-14 13:15:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DE DISPOSITIVOS MEDICOS,Finalizada,2021-09-16 13:15:00,HOSPITAL MATILDE HIDALGO DE PROCEL,Av-12 A S-E entre 54C S-E Fernando López L. Calle 54B y 2da Peatonal.,"Funcionario Encargado: YOMAYRA HIDALGO SALAZAR
Email: proveeduria021@gmail.com"
5,NIC-1768132450001-2021-40063,2021-09-14 13:15:00,PICHINCHA - RUMIÑAHUI,Adquisición de Propanolol sólido oral 40 mg para el Hospital del Día Sangolquí,Finalizada,2021-09-16 13:16:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA SANGOLQUI,Atahualpa Y Florida,"Funcionario Encargado: Tnlga. Fernanda Pillajo
Email: proformashds@iess.gob.ec"
6,NIC-1960144970001-2021-40063,2021-09-14 13:15:00,ZAMORA CHINCHIPE - ZAMORA,ADQUISICIÓN DE ADHESIVOS Y MATERIAL DE OFICINA,Finalizada,2021-09-15 15:00:00,Empresa Publica de Vialidad Zamora Chinchipe,SECTOR SOAPACA KM. 25/2 VIA E-45 ZAMORA - YANTZAZA,"Funcionario Encargado: ING. POLIVIO GUARNIZO TORRES
Email: ingpoliviog@gmail.com"
7,NIC-1760000150001-2021-40011,2021-09-14 13:15:00,PICHINCHA - QUITO,ADQUISICIÓN DE 304 SELLOS AUTOMÁTICOS PARA USO DE LAS Y LOS ASAMBLEÍSTAS Y COMISIONES ESPECIALIZADAS DE LA ASAMBLEA NACIONAL,Finalizada,2021-09-16 13:15:00,ASAMBLEA NACIONAL,6 DE DICIEMBRE Y PIEDRAHITA,"Funcionario Encargado: Alex Marcelo Guaigua Chicaiza
Email: compras.publicas@asambleanacional.gob.ec"
8,NIC-1960147990001-2021-40032,2021-09-14 13:11:00,ZAMORA CHINCHIPE - CENTINELA DEL CONDOR,Adquisicion de bienes,Finalizada,2021-09-15 14:11:00,EMPRESA MANCOMUNADA DE MOVILIDAD SUSTENTABLE DE ZAMORA CHINCHIPE E.P.,av. miguel merino y pedro perez,"Funcionario Encargado: Luz Melida Espinosa Ordoñez
Email: lucier1121@hotmail.com"
9,NIC-1768022190001-2021-40138,2021-09-14 13:11:00,PICHINCHA - QUITO,"LEVOTIROXINA SODICA 88 MCG SOLIDO ORAL Documentación requerida: Reg. Sanitario, BPM, BPADT, Permiso de Funcionamiento, Fijación de precios",Finalizada,2021-09-16 13:36:00,ISSFA,Calle Jorge Drom N37-125 y José Villalengua.,"Funcionario Encargado: Angelica Romero
Email: aromero@issfa.mil.ec"
