,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-2260004530001-2021-40027,2021-09-10 16:30:00,ORELLANA - FRANCISCO DE ORELLANA,ADQUISICIÓN DE INSUMOS MEDICOS PARA LA ATENCIÓN PREHOSPITALARIA DEL CUERPO DE BOMBEROS DEL CANTÓN FRANCISCO DE ORELLANA,Finalizada,2021-09-14 16:30:00,CUERPO DE BOMBEROS DEL CANTON FCO DE ORELLANA,AV. NAPO Y JUAN MONTALVO,"Funcionario Encargado: TLGA. VERONICA ENCALADA
Email: veronica.encalada@bomberosorellana.gob.ec"
1,NIC-0968599020001-2021-40209,2021-09-10 16:30:00,GUAYAS - GUAYAQUIL,SERVICIO DE CAPACITACIÓN SOBRE ?EXCEL INTERMEDIO Y AVANZADO? PARA EL PERSONAL DE LA UNIDAD DE NEGOCIO GUAYAQUIL CNEL EP.,Finalizada,2021-09-15 16:30:00,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,CDLA.LA GARZOTA SECTOR 3 MZ 47,"Funcionario Encargado: GUILLERMO MINDIOLA
Email: guillermo.mindiola@cnel.gob.ec"
2,NIC-1768181150001-2021-40187,2021-09-10 16:29:00,PICHINCHA - QUITO,ADQUISICIÓN DE LEVOFLOXACINO LÍQUIDO PARENTERAL 500 MG / 100 ML,Finalizada,2021-09-15 16:24:00,HOSPITAL GENERAL DOCENTE DE CALDERON,DERBY Y GIOVANNY CALLES,"Funcionario Encargado: DR. OSCAR VIÑAN
Email: proformas.calderon@gmail.com"
3,NIC-1865016750001-2021-40014,2021-09-10 16:28:00,TUNGURAHUA - SANTIAGO DE PILLARO,INSUMOS PARA PROYECTO PISCICULTURA,Finalizada,2021-09-13 16:28:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN ANDRES DE PILLARO,AV 7 DE JULIO,"Funcionario Encargado: SILVIA ROCIO TIPANTIZA TOAPANTA
Email: silvia.toapanta.r@gmail.com"
4,NIC-0968503870001-2021-40097,2021-09-10 16:27:00,GUAYAS - GUAYAQUIL,Adquisición de accesorios y herramientas para el personal técnico de mantenimiento del Hospital de Especialidades Guayaquil,Finalizada,2021-09-14 15:52:00,Hospital Guayaquil Abel Gilbert Ponton,La 29 ava y Galápagos,"Funcionario Encargado: Susana Hill
Email: susana.hill@hospitalguayaquil.gob.ec"
5,NIC-0160017400001-2021-40476,2021-09-10 16:27:00,AZUAY - CUENCA,"ADQUISICIÓN DE CIRCUITO DE VENTILACIÓN ADULTO, DOBLE SISTEMA DE CALENTAMIENTO",Finalizada,2021-09-14 08:30:00,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,AV JOSE CARRACO ARTEAGA Y POPAYAN,"Funcionario Encargado: AB MARGARITA MOSCOSO RAMIREZ
Email: ruth.moscoso@iess.gob.ec"
6,NIC-0960000220001-2021-40075,2021-09-10 16:26:00,GUAYAS - GUAYAQUIL,ADQUISICION DE UN MONITOR DE 12 CANALES EN APOYO AL DIAGNÓSTICO DE POSIBLES PACIENTES AFECTADOS POR COVID-19 PARA EL HOSPITAL MUNICIPAL DE GUAYAQUIL B,Finalizada,2021-09-14 15:26:00,Municipalidad de Guayaquil,HOSPITAL MUNICIPAL BICENTENARIO,"Funcionario Encargado: ROSA MIRIAN GARCIA LOOR
Email: rgarcial@guayaquil.gov.ec"
7,NIC-0968606680001-2021-40221,2021-09-10 16:24:00,GUAYAS - GUAYAQUIL,ADQUISICION DE CONTENDORES SECOS DE 40 PIES PARA LA UNIDAD DE BODEGA Y ACTIVOS FIJOS,Finalizada,2021-09-13 15:24:00,HOSPITAL GENERAL GUASMO SUR,AV CACIQUE TOMALA Y CALLEJON ELOY ALFARO,"Funcionario Encargado: KATHERINE SANCHEZ
Email: compraspublicashggsks@gmail.com"
8,NIC-1790932966001-2021-40273,2021-09-10 16:20:00,PICHINCHA - RUMIÑAHUI,CAMBRIONES DE NYLON,Finalizada,2021-09-14 16:20:00,FAME S.A.,AV. GRAL RUMIÑAHUI 3976 Y AMBATO,"Funcionario Encargado: Mariela Naranjo
Email: mnaranjo@fame.ec"
9,NIC-0960000220001-2021-40074,2021-09-10 16:20:00,GUAYAS - GUAYAQUIL,Asistencia a la Certificación de la Calibración de las tres 3 Balanzas para pesaje de Camioneras,Finalizada,2021-09-15 15:20:00,Municipalidad de Guayaquil,"RELLENO SANITARIO LAS IGUANAS KM. 14,5 VIA DAULE ENTRANDO POR LA CERVECERIA LA BRAHAMA","Funcionario Encargado: Jestin Quiroz Pluas
Email: eusquijp@guayaquil.gov.ec"
