,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1760003330001-2021-40875,2021-09-15 17:13:00,PICHINCHA - QUITO,"Servicio en taller especializado, para diagnóstico y reparación sistema de escape por defec. tipo 3 certificado N 10103275 RTV camioneta N 03-348",Finalizada,2021-09-16 17:14:00,GOBIERNO PROVINCIAL DE PICHINCHA,De las Dalias N62-90 y Chuquisaca,"Funcionario Encargado: Carlos Sánchez Cruz
Email: sanchezc@pichincha.gob.ec"
1,NIC-0560000110001-2021-40049,2021-09-15 17:12:00,COTOPAXI - LATACUNGA,ADQUISICION DE SUMINISTROS DE OFICINA NO CATALOGADOS PARA LAS DEPENDENCIAS DEL GADPC,Finalizada,2021-09-16 17:20:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE COTOPAXI,AV. TRAJANO NARANJO Y ONCE DE NOVIEMBRE,"Funcionario Encargado: Lic. Paola Hurtado Leòn
Email: paola.hurtado@cotopaxi.gob.ec"
2,NIC-2060003840001-2021-40015,2021-09-15 17:11:00,GALAPAGOS - SANTA CRUZ,MONTAJE E INSTALACION DE ILUMINARIAS EN TECHADO EN EL BARRRIO LAS PALMAS,En Curso,2021-09-20 17:11:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE BELLAVISTA,AV. MONSEÑOR VICTOR MALDONADO/ATRAS DEL POLIDEPORTIVO,"Funcionario Encargado: THALIA CEDEÑO
Email: gobiernoparroquialbellavista@hotmail.com"
3,NIC-1768080630001-2021-40358,2021-09-15 17:11:00,PICHINCHA - MEJIA,2DA INSISTENCIA ADQUISICIÓN DE REPUESTOS PARA LA MAQUINARIA AGRÍCOLA E IMPLEMENTOS DE LA EESC.,En Curso,2021-09-17 17:08:00,Iniap Estacion Experimental Santa Catalina,Panamericana Sur Km1. INIAP Estación Experimental Santa Catalina,"Funcionario Encargado: Georgina Mónica Sánchez Sandoval
Email: georgina.sanchez@iniap.gob.ec"
4,NIC-1768003480001-2021-40107,2021-09-15 17:10:00,LOJA - LOJA,ADQUISICIÓN DE AGUA PURIFICADA Y ENVASADA PARA EL CENTRO DE CONTROL DE ARMAS,En Curso,2021-09-17 17:07:00,BRIGADA DE INFANTERIA N 7 LOJA,AV CUXIBAMBA Y FRANCISCO MONTERO,"Funcionario Encargado: SUBT. DE CB SANABRIA LUCIO JONATHAN
Email: jsanabrialucio16@gmail.com"
5,NIC-0960001700001-2021-40038,2021-09-15 17:10:00,GUAYAS - SAN JACINTO DE YAGUACHI,Adquisición de Filtros para 2 meses de manera emergente para realizar el Mantenimiento Preventivo de los Vehículos y Maquinarias Pesadas del GADMSJY,Finalizada,2021-09-16 17:14:00,Gobierno Municipal de San Jacinto de Yaguachi,AV. LORENZO DE GARAICOA S/N Y ABDÓN CALDERÓN,"Funcionario Encargado: Silvia Benites
Email: silvia.benites@municipiodeyaguachi.gob.ec"
6,NIC-1768124190001-2021-40088,2021-09-15 17:10:00,PICHINCHA - QUITO,ADQUISICIÓN DE MATERIALES PARA ARREGLO Y MANTENIMIENTO DE LETRAS LED DE IDENTIFICACIÓN DE LA PARROQUIA EL QUINCHE,Finalizada,2021-09-16 17:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DEL QUINCHE,PARQUE CENTRAL EL QUINCHE CALLE CUENCA E1-218 Y BOLÍVAR,"Funcionario Encargado: Sr. Roberto Ordóñez
Email: gadpeqcompraspublicas@gmail.com"
7,NIC-1660010990001-2021-40027,2021-09-15 17:10:00,PASTAZA - PASTAZA,"ADQUISICION DE PLANCHA DE MESA PULIDA,APRA FERIA AGROPRODUCTIVA",Finalizada,2021-09-16 17:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TENIENTE HUGO ORTIZ,KM 14 VIA PUYO-TENA,"Funcionario Encargado: ERNESTO MUÑOZ
Email: cotizacionesgadtho@gmail.com"
8,NIC-1768003480001-2021-40106,2021-09-15 17:10:00,LOJA - LOJA,"ADQUISICION DE MENAJE PARA LA RESIDENCIAL MILITAR DE LA 7 BI ""LOJA""",En Curso,2021-09-20 10:00:00,BRIGADA DE INFANTERIA N 7 LOJA,AV CUXIBAMBA Y FRANCISCO MONTERO,"Funcionario Encargado: SUBT. DE CB SANABRIA LUCIO JONATHAN
Email: jsanabrialucio16@gmail.com"
9,NIC-0760050360001-2021-40032,2021-09-15 17:10:00,EL ORO - SANTA ROSA,SERVICIO DE REPRODUCCIÓN DE FICHAS PEDAGÓGICAS PARA LAS INSTITUCIONES EDUCATIVAS DE LA DIRECCIÓN DISTRITAL 07D06 SANTA ROSA EDUCACIÓN,En Curso,2021-09-20 09:00:00,DIRECCION DISTRITAL 07D06-SANTA ROSA-EDUCACION,FRANCO ROMERO Y MARIO MARTINEZ,"Funcionario Encargado: Yanina Magaly Infante Moscoso
Email: yanina.infante@educacion.gob.ec"
