,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0960000220001-2021-40077,2021-09-13 16:11:00,GUAYAS - GUAYAQUIL,"ADQUISICIÓN DE INSECTICIDA PIRETOIDE DELTAMETRINA AL 2,5%",Finalizada,2021-09-15 15:37:00,Municipalidad de Guayaquil,NOGUCHI Y GOMEZ RENDON,"Funcionario Encargado: BRYAN RUIZ GONZALEZ
Email: bruizg@guayaquil.gov.ec"
1,NIC-1560505200001-2021-40027,2021-09-13 16:10:00,NAPO - EL CHACO,jornales,Finalizada,2021-09-15 14:11:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LINARES,VIA CEDRALES Y FACUNDO VELASCO,"Funcionario Encargado: ING. MAURO ACUÑA
Email: gadrplinares@gmail.com"
2,NIC-1768160150001-2021-40013,2021-09-13 16:10:00,PICHINCHA - RUMIÑAHUI,SERVICIO DE DIGITALIZACION E INDEXACION DE 72.000 CARILLAS CORRESPONDIENTES A LAS ACTAS GENERADAS EN EL REGISTRO MERCANTIL Y OTROS DOCUMENTOS,Finalizada,2021-09-15 16:10:00,REGISTRO DE LA PROPIEDAD Y MERCANTIL DEL CANTON RUMIÑAHUI,AV. LUIS CORDERO 377 Y GRAL. ENRIQUEZ,"Funcionario Encargado: ING. MARIA ISABEL REVELO
Email: irevelo@rpmr.gob.ec"
3,NIC-1060016930001-2021-40006,2021-09-13 16:10:00,IMBABURA - COTACACHI,Mobiliario para los CDI,Finalizada,2021-09-15 16:40:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE QUIROGA,Telésforo Peñaherrera y Vacas Galindo,"Funcionario Encargado: Angela Almeida
Email: juntaparroquialquiroga@yahoo.es"
4,NIC-0960002510001-2021-40030,2021-09-13 16:10:00,GUAYAS - GUAYAQUIL,?ADQUISICIÓN DE HERRAMIENTAS Y EQUIPOS DE LABORATORIO DE ORTESIS Y PRÓTESIS PARA LA CARRERA DE TERAPIA OCUPACIONAL DE LA FACULTAD DE CIENCIAS MÉDICAS?,En Curso,2021-09-29 16:10:00,UNIVERSIDAD DE GUAYAQUIL,"Guayaquil Ciudadela Universitaria Av. Kennedy s/n y Av. Delta, Jefatura de Proveería","Funcionario Encargado: Angel Ruperto Zhigüi Tituana
Email: angel.zhiguit@ug.edu.ec"
5,NIC-0968554000001-2021-40005,2021-09-13 16:10:00,GUAYAS - SALITRE,ADQUISICION DE COMBUSTIBLE Y LUBRICANTE PARA EL VEHICULO DEL GAD GENERAL VERNAZA,Finalizada,2021-09-15 13:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL GENERAL VERNAZA,GABRIEL GARCIA MORENO ANTES EDIFICIO CASA COMUNAL,"Funcionario Encargado: LCDO. RODY SALTOS
Email: juntaparroquialvernaza@hotmail.com"
6,NIC-2060002010001-2021-40024,2021-09-13 16:09:00,GALAPAGOS - SANTA CRUZ,"SERVICIO MANTENIMIENTO Y REHABILITACIÓN DEL SISTEMA DE ALERTA TEMPRANA/ INCENDIOS EN LAS INSTALACIONES DEL PARQUE NACIONAL GALÁPAGOS, ISLA SANTA CRUZ",Finalizada,2021-09-14 16:15:00,PARQUE NACIONAL GALAPAGOS,Av. Charles Darwin,"Funcionario Encargado: SALINAS ESPIN WALTER VITERVO
Email: wsalinas@galapagos.gob.ec"
7,NIC-0160006710001-2021-40048,2021-09-13 16:08:00,AZUAY - GUALACEO,"ADQUISICION DE MATERIALES ELECTRICOS PARA EL DISTRITO 01D04 CHORDELEG-GUALACEO - SALUD HOSPITAL MORENO VÁZQUEZ, UNIDADES OPERATIVAS, OFICINA TECNICA",Finalizada,2021-09-15 16:08:00,DIRECCION DISTRITAL 01D04 - CHORDELEG - GUALACEO - SALUD,MARISCAL SUCRE Y CALLE DE LOS INCAS,"Funcionario Encargado: ING. FABIAN ORDOÑEZ
Email: fab_06est@hotmail.com"
8,NIC-1260000810001-2021-40046,2021-09-13 16:05:00,LOS RIOS - VENTANAS,ADQUISICIÓN DE KITS DE EMBRAGUES PARA LOS RECOLECTORES,Finalizada,2021-09-14 16:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON VENTANAS,CALLE 9 DE OCTUBRE Y 10 DE AGOSTO,"Funcionario Encargado: SR. ALBERTO MERCHAN
Email: equipocaminero@ventanas.gob.ec"
9,NIC-1768152720001-2021-40049,2021-09-13 16:01:00,PICHINCHA - QUITO,Servicio de mantenimiento correctivo generador eléctrico,Finalizada,2021-09-15 16:01:00,Facultad de Ingenieria Quimica,"RITTER S/N Y BOLIVIA, CAMPUS UNIVERSIDAD CENTRAL DEL ECUADOR","Funcionario Encargado: ING. LENIN GUATEMAL
Email: ldguatemal@uce.edu.ec"
