,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768004880001-2021-40023,2021-09-16 17:21:00,ORELLANA - FRANCISCO DE ORELLANA,ADQUISICION DE BEBIDAS HIDRATANTES PARA EL PERSONAL MILITAR DE LA BRIGADA DE SELVA N 19,En Curso,2021-09-20 17:21:00,"BRIGADA DE SELVA No 19 ""NAPO""",VIA EL AUCA S/N Y VIAL LOS ZORROS,"Funcionario Encargado: SUBT. VERA PEDRO
Email: compraspublicas19bs@gmail.com"
1,NIC-0968504920001-2021-40149,2021-09-16 17:20:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DE DISPOSITIVOS MEDICOS,En Curso,2021-09-20 17:20:00,HOSPITAL MATILDE HIDALGO DE PROCEL,Av-12 A S-E entre 54C S-E Fernando López L. Calle 54B y 2da Peatonal.,"Funcionario Encargado: YOMAYRA HIDALGO SALAZAR
Email: proveeduria021@gmail.com"
2,NIC-1360086920001-2021-40086,2021-09-16 17:20:00,MANABI - PORTOVIEJO,"ADQUISICIÓN DEL MEDICAMENTO INMUNOGLOBULINA ANTITIMOCÍTICA SÓLIDO PARENTERAL DE 25 MG, PARA TRATAMIENTO DE PACIENTES ONCOLÓGICOS ATENDIDOS EN EL HOSPI",En Curso,2021-09-20 17:15:00,HOSPITAL DE ESPECIALIDADES PORTOVIEJO,"Calle 15 de Abril y Av. Uruguay, Sector Las Tres Marías","Funcionario Encargado: Ing. Andrés Rodríguez
Email: andres.rodriguez@hep.gob.ec"
3,NIC-1260000140001-2021-40063,2021-09-16 17:19:00,LOS RIOS - BABAHOYO,"ADQUISICIÓN DE MATERIALES PARA, LA IMPLEMENTACIÓN DEL PROYECTO ?BELLEZA, UNA OPORTUNIDAD DE NEGOCIO? PARA LA DIR. GESTIÓN EMPRENDIMIENTO E INNOVACION",En Curso,2021-09-20 17:19:00,GOBIERNO PROVINCIAL DE LOS RIOS,AV. UNIVERSITARIA,"Funcionario Encargado: Ing. Rosa Parrales Villalta
Email: rosa.parrales@losrios.gob.ec"
4,NIC-0160001590001-2021-40068,2021-09-16 17:15:00,AZUAY - PUCARA,REQUERIMIENTO DE REPUESTOS PARA VOLQUETE HINO GH MODELO GH1JGUD AÑO 2009 MEMORANDO NRO.GADMP-DOP-2021-0790-M,En Curso,2021-09-17 17:20:00,Municipio de Pucara,LEON FEBRES CORDERO Y DANIEL BRITO,"Funcionario Encargado: ING.NELSON BRAVO CALLE
Email: n.bravo@gadmpucara.gob.ec"
5,NIC-1060003600001-2021-40045,2021-09-16 17:15:00,IMBABURA - IBARRA,ADQUISICION DE TELAS,En Curso,2021-09-20 14:15:00,HOSPITAL SAN VICENTE DE PAUL-IBARRA,LUIS VARGAS TORRES 11-56 Y GONZALO GOMEZJURADO,"Funcionario Encargado: ING JOSE RUIZ
Email: jose-m-1984@hotmail.com"
6,NIC-1865001210001-2021-40026,2021-09-16 17:15:00,TUNGURAHUA - AMBATO,adquisición de dispositivos de laboratorio,En Curso,2021-09-17 17:16:00,DIRECCION DISTRITAL 18D02 - PARROQUIAS URBANAS: (CELIANO MONGE A PISHILATA) Y PARROQUIAS RURALES: (HUACHI GRANDE A TOTORAS) - SALUD,Cuenca y Lalama,"Funcionario Encargado: Carlos Espinosa Quiroga
Email: carlos175espinoza@yahoo.es"
7,NIC-1360086920001-2021-40085,2021-09-16 17:15:00,MANABI - PORTOVIEJO,"ADQUISICIÓN DEL MEDICAMENTO FOLINATO CÁLCICO LEUCOVORINA LÍQUIDO PARENTERAL 10 MG/ML X 5ML, PARA TRATAMIENTO DE PACIENTES ONCOLÓGICOS ATENDIDOS EN E",En Curso,2021-09-20 17:20:00,HOSPITAL DE ESPECIALIDADES PORTOVIEJO,"Calle 15 de Abril y Av. Uruguay, Sector Las Tres Marías","Funcionario Encargado: Ing. Andrés Rodríguez
Email: andres.rodriguez@hep.gob.ec"
8,NIC-1160000240001-2021-40155,2021-09-16 17:15:00,LOJA - LOJA,ADQUISICIÓN DEL LIBRO LOJA DE AYER 1950-2000 VISIÓN RETROPROSPECTIVA DE SU CONVIVIR Y DESARROLLO AUTOR REINALDO VALAREZO GARCIA,En Curso,2021-09-20 17:00:00,MUNICIPIO DE LOJA,BOLIVAR Y JOSE ANTONIO EGUIGUREN,"Funcionario Encargado: SUSANA AGUILAR
Email: saguilar@loja.gob.ec"
9,NIC-176800704000115-2021-40019,2021-09-16 17:15:00,SUCUMBIOS - LAGO AGRIO,SERVICIO DE ALIMENTACION PARA EL PERSONAL DEL BLOQUE 57 LIBERTADOR,En Curso,2021-09-17 17:30:00,Grupo Trabajo Amazónico,Centro de Pacayacu,"Funcionario Encargado: JUAN MANOTOA
Email: juanmanotoa08@gmail.com"
