,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1660016330001-2021-40045,2021-09-15 11:15:00,PASTAZA - PASTAZA,CONTRATACIÓN PÓLIZA DE SEGURO DE MUERTE O INCAPACIDAD TOTAL Y PERMANENTE PARA EL PERSONAL BAJO RÉGIMEN CODIGO DE TRABAJO.,En Curso,2021-09-17 12:00:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PASTAZA,"DIRECCIÓN: 10 DE AGOSTO, ENTRE BOLÍVAR Y ATAHUALPA - PUYO.","Funcionario Encargado: Mgs. Sebastián Jácome
Email: compraspublicas.emapast@gmail.com"
1,NIC-1060000690001-2021-40045,2021-09-15 11:15:00,IMBABURA - PIMAMPIRO,ADQUISICION DE SUMINISTROS DE OFICINA PROYECTO CENTROS DE DESARROLLO INFANTIL DEL CANTON PIMAMPIRO 2021,Finalizada,2021-09-16 13:00:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE SAN PEDRO DE PIMAMPIRO,FLORES 2-032 E IMBABURA,"Funcionario Encargado: LUIS CRESPO D.
Email: lcrespo@pimampiro.gob.ec gadpimampiro@gmail.com"
2,NIC-1160058320001-2021-40002,2021-09-15 11:13:00,LOJA - ZAPOTILLO,MANTENIMIENTO CORRECTIVO DE BATERÍAS SANITARIAS EN LAS ESCUELA DE EDUCACIÓN BÁSICA DOLORES VEINTIMILLA DE GALINDO Y GLORIA VICENTA CHIRIBOGA,En Curso,2021-09-17 11:13:00,DIRECCIÓN DISTRITAL 11D09-ZAPOTILLO-EDUCACIÓN,PALETILLAS Y GARZAREAL,"Funcionario Encargado: DARIO FERNANDO PANAMITO GONZAGA
Email: dario.panamito@educacion.gob.ec"
3,NIC-1160026980001-2021-40004,2021-09-15 11:13:00,LOJA - PUYANGO,POLIZA DE EQUIPO Y MAQUINARIA,En Curso,2021-09-17 11:13:00,JUNTA PARROQUIAL EL LIMO,18 DE NOVIEMBRE MARIANA DE JESÚS,"Funcionario Encargado: JORGE EDUARDO GALÁN GUAMAN
Email: lalogalan_55@yahoo.com"
4,NIC-1768146750001-2021-40014,2021-09-15 11:12:00,ESMERALDAS - ESMERALDAS,SERVICIO DE MANTENIMIENTO PREVENTIVO A LOS EQUIPOS DE BOMBEO DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEL PUERTO PESQUERO ARTESANAL DE ESMERALD,Finalizada,2021-09-16 17:33:00,SECRETARÍA TÉCNICA DE GESTIÓN INMOBILIARIA DEL SECTOR PÚBLICO,"inmueble denominado Puerto Pesquero Artesanal de Esmeraldas, ubicado en la Av. Jaime Roldós Aguilera y vía al Puerto Pesquero Artesanal Esmeraldas, en la ciudad de Esmeraldas","Funcionario Encargado: Stefany Páez
Email: compras.publicas@inmobiliar.gob.ec"
5,NIC-1760003330001-2021-40834,2021-09-15 11:12:00,PICHINCHA - PEDRO MONCAYO,insumos agricolas,En Curso,2021-09-17 11:00:00,GOBIERNO PROVINCIAL DE PICHINCHA,"Parroquia Malchinguí, Parque Recreacional Bosque Protector Jerusalem, vía a Puellaro KM4","Funcionario Encargado: Adriana Tapia
Email: atapia@pichincha.gob.ec"
6,NIC-0960000730001-2021-40033,2021-09-15 11:10:00,GUAYAS - MILAGRO,ADECUACION DE INSTALACIONES QUE SERVIRAN PARA ALOJAMIENTO DEL PERSONAL POLICIAL DE LA UNIDAD DE MANTENIMIENTO DEL ORDEN PUBLICO UMO DE LA ZONA 9.,Finalizada,2021-09-16 12:00:00,MUNICIPIO DE MILAGRO,AV JUAN MONTALVO Y BOLIVAR - EDIFICIO MUNICIPAL - UNIDAD DE CONTRATACION PUBLICA,"Funcionario Encargado: Sr. VICENTE MOGROVEJO
Email: proformasgadmilagro@gmail.com"
7,NIC-1460001260001-2021-40116,2021-09-15 11:10:00,MORONA SANTIAGO - SAN JUAN BOSCO,ADQUISICIÓN DE MATERIAL PROMOCIONAL PARA LA ACTIVIDAD ARTÍSTICA DEL PROYECTO PRIMER CONCURSO DE FOTOGRAFÍA SAN JUAN BOSCO,Finalizada,2021-09-16 11:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SAN JUAN BOSCO,"AV. 30 DE JUNIO Y OCTAVIO PELÁEZ, PLANTA BAJA DEL EDIFICIO MUNICIPAL","Funcionario Encargado: SR. CÉSAR PAÚL LOJANO
Email: cesar.lojano@sanjuanbosco.gob.ec"
8,NIC-0160017400001-2021-40502,2021-09-15 11:10:00,AZUAY - CUENCA,ADQUISICIÓN DE ALBUMINA HUMANA LIQUIDO PARENTERAL AL 20% FRASCO X 100ML,En Curso,2021-09-17 12:30:00,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,CALLE JOSE CARRASCO ARTEAGA,"Funcionario Encargado: ING. CLAUDIA DAVILA
Email: claudia.davila@iess.gob.ec"
9,NIC-1360051890001-2021-40126,2021-09-15 11:10:00,MANABI - MANTA,ADQUISICIÓN DE BATERIAS PARA LOS GENERADORES ELÉCTRICOS DEL HOSPITAL GENERAL MANTA,Finalizada,2021-09-16 11:11:00,HOSPITAL GENERAL MANTA,KM 4.5 VIA MANTA-MONTECRISTI,"Funcionario Encargado: ING. FABIÁN MERO VINCES
Email: wilther.mero@iess.gob.ec"
