,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1591701092001-2021-40019,2021-09-13 15:00:00,NAPO - TENA,ADQUIRIR EL CAMBIO Y MANTENIMIENTO DE CANALETAS PARA EL COLISEO DE LA FEDERACION DEPORTIVA DE NAPO,Finalizada,2021-09-14 15:15:00,Federacion Deportiva Provincial de Napo,CALLE SUCRE Y OLMEDO,"Funcionario Encargado: AB. ONDINA CERDA
Email: fedenapodf@yahoo.es"
1,NIC-0960002780001-2021-40146,2021-09-13 15:00:00,GUAYAS - GUAYAQUIL,"ADQUISICIÓN DE HERRAMIENTAS DE FERRETERÍA PARA LA FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS - FCNM, FACULTAD DE ARTE, DISEÑO Y COMUNICACION AUDIO",En Curso,2021-09-20 15:00:00,Escuela Superior Politécnica del Litoral,KM 30.5 VIA PERIMETRAL BODEGA CENTRAL CAMPUS GUSTAVO GALINDO,"Funcionario Encargado: Ing. Nury Ponce Loor
Email: nrponce@espol.edu.ec"
2,NIC-1360060020001-2021-40003,2021-09-13 15:00:00,MANABI - EL CARMEN,"ADQUISICIÓN DE BIENES ESTRATÉGICOS DE USO GENERAL PARA EL CENTRO DE SALUD A-EL CARMEN, SEGUNDO CUATRIMESTRE 2021",Finalizada,2021-09-14 15:01:00,CENTRO DE SALUD A - EL CARMEN,"VIA CHONE KM 37 MARGEZ IZQUIERDO, ANTIGUA FERIA DE GANADO","Funcionario Encargado: DOUGLAS DINNER ZAMBRANO ORDOÑEZ
Email: douglas.zambrano@iess.gob.ec"
3,NIC-0968504920001-2021-40143,2021-09-13 14:59:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DE MEDICAMENTOS PARA EL SERVICIO DE GINECOLOGIA,Finalizada,2021-09-15 14:59:00,HOSPITAL MATILDE HIDALGO DE PROCEL,Av-12 A S-E entre 54C S-E Fernando López L. Calle 54B y 2da Peatonal.,"Funcionario Encargado: YOMAYRA HIDALGO SALAZAR
Email: proveeduria021@gmail.com"
4,NIC-0968560240001-2021-40072,2021-09-13 14:58:00,GUAYAS - DURAN,ADQUISICIÓN DE 2 TROCARES METÁLICOS 4 MM PARA ARTROSCOPIA DE RODILLA,Finalizada,2021-09-15 14:59:00,HOSPITAL BASICO - DURAN,AV. GUILLERMO DAVIS Y AV. GONZALO APARICIO,"Funcionario Encargado: ING CELIA QUIMI
Email: celia.quimi@iess.gob.ec"
5,NIC-0160050020001-2021-40046,2021-09-13 14:58:00,AZUAY - CUENCA,"SUMINISTRO Y TRANSPORTE DE 280 M3 DE PIEDRA PARA MURO, PARA EL SECTOR DE CASTILLA CRUZ",En Curso,2021-09-17 14:58:00,"Empresa Pública Municipal de Telecomunicaciones, Agua Potable, Alcantarillado y Saneamiento de Cuenca ETAPA EP",CASTILLA CRUZ,"Funcionario Encargado: Ing. Priscila Roman G.
Email: adquisiciones@etapa.net.ec"
6,NIC-1060000180001-2021-40226,2021-09-13 14:58:00,IMBABURA - IBARRA,ADQUISICIÓN DE UN TRACTOR DE JARDIN,Finalizada,2021-09-14 14:59:00,GOBIERNO PROVINCIAL DE IMBABURA,BOLIVAR 7-44 Y OVIEDO,"Funcionario Encargado: ANDRES VASQUEZ
Email: infimasgpi@imbabura.gob.ec"
7,NIC-1460001770001-2021-40046,2021-09-13 14:58:00,MORONA SANTIAGO - LOGROÑO,"ADQ. BLOCKS DE FORMULARIOS DE ORDEN DE DESPACHO PARA BODEGA - PLANIFICACION: proforma debe constar validez de oferta, garantia, tiempo de entrega",Finalizada,2021-09-14 15:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LOGROÑO,AV SANTIAGO LAFEBRE Y 10 DE AGOSTO,"Funcionario Encargado: ROMULO ORDOÑEZ
Email: jenysita1989@hotmail.com"
8,NIC-1760002280001-2021-40029,2021-09-13 14:56:00,PICHINCHA - QUITO,RENOVACIÓN SUSCRIPCIÓN DE DIARIO EL UNIVERSO,Finalizada,2021-09-14 16:41:00,PROCURADURIA GENERAL DEL ESTADO,"Av. Amazonas N39-123 y Arízaga, Edificio Amazonas Plaza, en la planta baja, de lunes a domingo","Funcionario Encargado: Lic. Vanessa Acuña
Email: vanessa.acuna@pge.gob.ec"
9,NIC-1660012260001-2021-40043,2021-09-13 14:55:00,PASTAZA - PASTAZA,"implementación del sistema de alarmas, en barrios de la cabecera parroquial de Tarqui, año 2021",Finalizada,2021-09-15 09:37:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TARQUI,24 de mayo entre union y progreso,"Funcionario Encargado: Carla Punguil
Email: gadprtarqui@hotmail.com"
