,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0160038670001-2021-40029,2021-09-16 11:00:00,AZUAY - GIRON,ADQUISICION DE ACCESORIOS Y MANTENIMIENTO DEL SISTEMA ELECTRICO DE LOS VEHICULOS DE EMERGENCIA DEL CBG,En Curso,2021-09-17 17:24:00,CUERPO DE BOMBEROS DE GIRON,JUAN VINTIMILLA Y GARCIA MORENO ESQ.,"Funcionario Encargado: CHRISTIAN REYES ALVAREZ
Email: cbomberosgiron@gmail.com"
1,NIC-1768153020001-2021-40036,2021-09-16 11:00:00,PICHINCHA - QUITO,"Nivel automático electrónico precisión 1.5 mm en 1 Km de ida y vuelta, aumento 28X, Apertura del objetivo 36 mm, Poder de Resolución 3.5 y accesorios",En Curso,2021-09-17 17:00:00,"EMPRESA TURISTICA DE PICHINCHA MITAD DEL MUNDO ""EP""",AV. MANUEL CORDOVA GALARZA KM. 13/5 S/N,"Funcionario Encargado: SEBASTIÁN TUFIÑO
Email: d.tufino@mitaddelmundo.gob.ec"
2,NIC-1792356741001-2021-40021,2021-09-16 11:00:00,PICHINCHA - QUITO,ADQUISICIÓN DE HIDRATANTES PARA EL PERSONAL DE DEPORTISTAS DE LA FEDEME.,En Curso,2021-09-17 11:05:00,FEDERACIÓN DEPORTIVA MILITAR ECUATORIANA,AV. GENERAL RUMIÑAHUI S/N Y AMBATO,"Funcionario Encargado: Jessenia Morillo
Email: jmorillog@armada.mil.ec"
3,NIC-1260027930001-2021-40027,2021-09-16 11:00:00,LOS RIOS - BABAHOYO,ADQUISICION DE LEVOFLOXACINA LIQUIDO PARENTERAL 500MG/100ML,En Curso,2021-09-17 11:01:00,HOSPITAL GENERAL-BABAHOYO,AV. JUAN AGNOLETO Y BY PASS,"Funcionario Encargado: TLGO. DAVID VALDIVIEZO
Email: david.valdiviezo@iess.gob.ec"
4,NIC-1460000530001-2021-40237,2021-09-16 11:00:00,MORONA SANTIAGO - PALORA,REPARACION DEL PISO DEL ESPACIO CUBIERTO DE LA COMUNIDA DE CHAI,En Curso,2021-09-17 12:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALORA,MORONA SANTIAGO S/N Y CARLOS ALZAMORA,"Funcionario Encargado: TECNICO DE COMPRAS PUBLICAS
Email: proveeduriapalora@palora.gob.ec"
5,NIC-0968587360001-2021-40016,2021-09-16 10:59:00,GUAYAS - NOBOL,balones para escuelita de futbol que promueve los derechos de niñas y niños que se ejecutará en la comuna Petrillo,En Curso,2021-09-21 09:22:00,CONSEJO CANTONAL DE PROTECCION DE DERECHOS DEL CANTON NOBOL,AV. RIO AMAZONAS Y JUAN FERNANDEZ,"Funcionario Encargado: Tnlgo. Benny Cevallos
Email: ccnanobol@hotmail.com"
6,NIC-0160000190001-2021-40576,2021-09-16 10:59:00,AZUAY - CUENCA,repuestos varios,En Curso,2021-09-17 11:00:00,Gobierno Provincial del Azuay,Av. Max Uhle frente a la Empresa Eléctrica,"Funcionario Encargado: Diego Valencia A.
Email: dvalencia@azuay.gob.ec"
7,NIC-1790932966001-2021-40292,2021-09-16 10:56:00,PICHINCHA - RUMIÑAHUI,SUELA DE CAJA NEGRO DESDE LA TALLA 36 HASTA LA TALLA 46,En Curso,2021-09-20 09:26:00,FAME S.A.,Av. General Rumiñahui 39-76 y Ambato Junto a la ESPE,"Funcionario Encargado: ANA DÍAZ
Email: adiaz@fame.ec"
8,NIC-0260000760001-2021-40077,2021-09-16 10:56:00,BOLIVAR - SAN MIGUEL,"ADQUIRIR DISPOSITIVOS MEDICOS, INSUMOS Y MEDICACION, PARA DOTAR DE INSUMOS EL CONSULTORIO MEDICO DEL GAD MUNICIPAL SAN MIGUEL DE BOLIVAR",En Curso,2021-09-20 10:22:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL SAN MIGUEL DE BOLIVAR,CALLE BOLIVAR 1125 Y GUAYAS,"Funcionario Encargado: Ing. Patricia Domínguez Gaibor
Email: direccion.administrativa@sanmigueldebolivar.gob.ec"
9,NIC-1460013000001-2021-40037,2021-09-16 10:56:00,MORONA SANTIAGO - GUALAQUIZA,ADQUISICION COMBUSTIBLE PARA PARQUE AUTOMOTOR DE LA DIRECCION DISTRITAL,En Curso,2021-09-20 10:56:00,DIRECCION DISTRITAL 14D01C05 - MACAS - MORONA SANTIAGO - MTOP,GUALAQUIZA,"Funcionario Encargado: ECO. LILIANA OTACOMA
Email: lilyotacoma@gmail.com"
