,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1860000130001-2021-40203,2021-09-15 11:50:00,TUNGURAHUA - AMBATO,RENOVACIÓN DEL LICENCIAMIENTO BÁSICO DE VEEAM BACKUP ESSENTIALS STANDARD QUE POSEE EL H. GOBIERNO PROVINCIAL DE TUNGURAHUA,Finalizada,2021-09-17 10:00:00,GOBIERNO PROVINCIAL DE TUNGURAHUA,"Los servicios que se requiere se deberán entregar de manera virtual al H. GOBIERNO PROVINCIAL DE TUNGURAHUA, o en la Dirección de Sistemas Ubicada en el 4to Piso del Edificio de Promoción y Servicios, en las calles Sucre y Castillo Ex-Banco Central. El oferente ganador deberá presentar una constan","Funcionario Encargado: Lourdes Gutierrez
Email: lourdes.gutierrez@tungurahua.gob.ec"
1,NIC-0860000240001-2021-40011,2021-09-15 11:49:00,ESMERALDAS - ESMERALDAS,Adquisición de Insumos Médicos,En Curso,2021-09-17 11:33:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ESMERALDAS,PEDRO VICENTE MALDONADO Y JUAN MONTALVO,"Funcionario Encargado: Ing. Mayer Quiñonez Alava
Email: santiago_0995@hotmail.com"
2,NIC-0960001890001-2021-40070,2021-09-15 11:45:00,GUAYAS - DURAN,MANTENIMIENTO DE LETRAS SIMBÓLICAS EN ELSECTOR FERROVIARIA 2 DEL CANTÓN DURÁN,Finalizada,2021-09-16 11:46:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON DURAN,SECTOR FERROVIARIA 2,"Funcionario Encargado: ECON. BIANCA CRISTINA BAUX VELEZ
Email: bbaux@duran.gob.ec"
3,NIC-0968533780001-2021-40026,2021-09-15 11:45:00,GUAYAS - DAULE,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LA UNIDAD U-4,En Curso,2021-09-17 11:29:00,CUERPO DE BOMBEROS DE DAULE,SUCRE Y MALECÓN ESQUINA,"Funcionario Encargado: TNLGO. JONATHAN ALCIVAR
Email: logistica@bomberosdaule.gob.ec"
4,NIC-0160033360001-2021-40025,2021-09-15 11:45:00,AZUAY - PAUTE,Adquisicion de caneca de grasa azul # 2 para la retroexcavadora de propiedad del GAD Parroquial de Bulán,Finalizada,2021-09-16 11:50:00,Junta Parroquial de Bulan,Km 7 Vía Paute - Azogues,"Funcionario Encargado: René Barrera Bautista
Email: gadpbulan@hotmail.com"
5,NIC-1060020100001-2021-40019,2021-09-15 11:45:00,IMBABURA - ANTONIO ANTE,Adquisición de repuestos y accesorios para máquina cortadora de césped,Finalizada,2021-09-16 15:20:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN ROQUE,Modesto Larrea y Panamericana,"Funcionario Encargado: Marcela Terán
Email: juntasanroque@gmail.com"
6,NIC-0360007320001-2021-40083,2021-09-15 11:45:00,CAÑAR - AZOGUES,Impresora EPSON TM-U220PD M188D,En Curso,2021-09-17 11:45:00,HOSPITAL HOMERO CASTANIER CRESPO,AV.ANDRES F CORDOVA S/N Y LUIS M GONZALES,"Funcionario Encargado: DANIELA LUCERO
Email: dannylues@gmail.com"
7,NIC-1360086920001-2021-40078,2021-09-15 11:45:00,MANABI - PORTOVIEJO,ADQUISICIÓN DE INSUMOS PARA EL GENERADOR DE RESPALDO DE ENERGIA DEL TOMOGRAFO MOVIL DEL HOSPITAL DE ESPECIALIDADES DE PORTOVIEJO,Finalizada,2021-09-16 14:00:00,HOSPITAL DE ESPECIALIDADES PORTOVIEJO,"Calle 15 de Abril y Av. Uruguay, Sector Las Tres Marías","Funcionario Encargado: Ing. Andrés Mena
Email: rommel.mena@hep.gob.ec, hugo.garcia@hep.gob.ec"
8,NIC-1460000530001-2021-40233,2021-09-15 11:44:00,MORONA SANTIAGO - PALORA,REPUESTOS,Finalizada,2021-09-16 11:44:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALORA,IBARRA Y MORONA SANTIAGO,"Funcionario Encargado: TECNICO DE COMPRAS PUBLICAS
Email: proveeduriapalora@palora.gob.ec"
9,NIC-1760003330001-2021-40839,2021-09-15 11:44:00,PICHINCHA - PEDRO MONCAYO,ALIMENTO PARA PECES -TILAPIA Y CABALLOS,En Curso,2021-09-17 11:44:00,GOBIERNO PROVINCIAL DE PICHINCHA,"Parroquia Malchinguí, Parque Recreacional Bosque Protector Jerusalem, vía a Puellaro KM4","Funcionario Encargado: Adriana Tapia
Email: atapia@pichincha.gob.ec"
