,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0260000760001-2021-40077,2021-09-16 10:56:00,BOLIVAR - SAN MIGUEL,"ADQUIRIR DISPOSITIVOS MEDICOS, INSUMOS Y MEDICACION, PARA DOTAR DE INSUMOS EL CONSULTORIO MEDICO DEL GAD MUNICIPAL SAN MIGUEL DE BOLIVAR",En Curso,2021-09-20 10:22:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL SAN MIGUEL DE BOLIVAR,CALLE BOLIVAR 1125 Y GUAYAS,"Funcionario Encargado: Ing. Patricia Domínguez Gaibor
Email: direccion.administrativa@sanmigueldebolivar.gob.ec"
1,NIC-0968607570001-2021-40062,2021-09-16 10:55:00,GUAYAS - GUAYAQUIL,?ADQUISICIÓN DE EQUIPOS Y MAQUINAS PARA LA EJECUCIÓN DEL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LA INFRAESTRUCTURA Y EL EQUIPAMIENTO DEL HOSPITAL GE,En Curso,2021-09-17 10:56:00,HOSPITAL GENERAL MONTE SINAI,AV. CASUARINA KM. 7,"Funcionario Encargado: LORENA AGUIRRE DELGADO
Email: proformas.adquisiciones@hgms.gob.ec"
2,NIC-1792356741001-2021-40020,2021-09-16 10:55:00,PICHINCHA - QUITO,CONFECCION DE UNIFORMES DEPORTIVOS PARA LOS EQUIPOS DE ALTO RENDIMIENTO DE LA FEDERACION DEPORTIVA MILITAR ECUATORIANA,En Curso,2021-09-17 11:00:00,FEDERACIÓN DEPORTIVA MILITAR ECUATORIANA,AV. GENERAL RUMIÑAHUI S/N Y AMBATO,"Funcionario Encargado: Jessenia Morillo
Email: jmorillog@armada.mil.ec"
3,NIC-0968551090001-2021-40034,2021-09-16 10:54:00,SANTA ELENA - SALINAS,"ADQUISICIÓN DE EQUIPOS DE MOVILIDAD PARA EL PROYECTO DE ADULTOS MAYORES,SEGÚN CONVENIO SUSCRITO ENTRE EL M.I.E.S Y EL G.A.D PARROQUIAL RURAL DE ANCONC",En Curso,2021-09-21 10:54:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ANCONCITO,"BARRIO GONZALO CHAVEZ UQUILLAS,CALLE PRINCIPAL,CERCA DEL CENTRO DE SALUD DE ANCONCITO","Funcionario Encargado: YOHANA LÓPEZ PILLIGUA
Email: compraspublicas@anconcito.gob.ec"
4,NIC-1768113230001-2021-40160,2021-09-16 10:54:00,PICHINCHA - QUITO,ADQUISICION DEL MEDICAMENTO REPROGRAMADO OMEPRAZOL SOLIDO PARENTERAL 40 MG PARA EL C.C.Q.A.H.D. COTOCOLLAO,En Curso,2021-09-20 10:54:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA COTOCOLLAO,Av. De la Prensa No. 55-118 y Pulida,"Funcionario Encargado: BQF. JHONNATAN GRANIZO
Email: jhonnatan.granizo@iess.gob.ec"
5,NIC-0160001910001-2021-40066,2021-09-16 10:52:00,AZUAY - CHORDELEG,INSUMOS ALIMENTICIOS,En Curso,2021-09-17 10:54:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CHORDELEG,23 DE ENERO 4-21,"Funcionario Encargado: ESTEBAN GARCIA
Email: egarcia@chordeleg.gob.ec"
6,NIC-1260000650001-2021-40213,2021-09-16 10:51:00,LOS RIOS - QUEVEDO,INSTRUMENTARIA PARA IMPLEMENTAR CENTRO DE DIAGNOSTICO DE ENFERMEDADES DE CUELLO UTERINO,En Curso,2021-09-17 11:18:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON QUEVEDO,AV. QUITO CALLE EDMUNDO WARD S/N CIUDADELA MUNICIPAL,"Funcionario Encargado: ING. GABRIEL CHAVEZ OLVERA
Email: compraspquevedo@gmail.com"
7,NIC-1660004910001-2021-40108,2021-09-16 10:51:00,PASTAZA - ARAJUNO,"ADECUACION Y MANTENIMIENTO DE UNA BODEGA COMUNITARIA EN SAN ANTONIO DE OGLAN, CANTON ARAJUNO, PROVINCIA DE PASTAZA",En Curso,2021-09-17 11:44:00,Gobierno Municipal de Arajuno,CALLE LUCIANO TRINQUERO Y LORENZO AVILES,"Funcionario Encargado: RODRIGO GUERRERO
Email: proformas.gadmipa@gadarajuno.gob.ec"
8,NIC-1160001480001-2021-40198,2021-09-16 10:51:00,LOJA - ZAPOTILLO,ADQUISICIÓN DE DOSIFICADOR DE CLORO,En Curso,2021-09-21 10:10:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON ZAPOTILLO,24 DE MAYO S/N Y LEÓN FEBRES CORDERO,"Funcionario Encargado: Jorge Sisalima Granda
Email: compraspublicas.gadczapotillo@gmail.com"
9,NIC-1790932966001-2021-40293,2021-09-16 10:49:00,PICHINCHA - RUMIÑAHUI,CAMBRIONES DE POLIAMIDA DE 2.2,En Curso,2021-09-20 10:21:00,FAME S.A.,Av. General Rumiñahui 39-76 y Ambato Junto a la ESPE,"Funcionario Encargado: ANA DÍAZ
Email: adiaz@fame.ec"
