,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0968606680001-2021-40229,2021-09-15 11:06:00,GUAYAS - GUAYAQUIL,ADQUISICION DE CONTENDORES SECOS DE 40 PIES PARA LA UNIDAD DE BODEGA Y ACTIVOS FIJOS,Finalizada,2021-09-16 12:06:00,HOSPITAL GENERAL GUASMO SUR,AV CACIQUE TOMALA Y CALLEJON ELOY ALFARO,"Funcionario Encargado: KATHERINE SANCHEZ
Email: compraspublicashggsks@gmail.com"
1,NIC-1260010880001-2021-40007,2021-09-15 11:05:00,LOS RIOS - BUENA FE,"PROGRAMACIÓN CÍVICA, ARTÍSTICA CULTURAL: ?25 AÑOS DE PARROQUILIZACION DE PATRICIA PILAR",Finalizada,2021-09-17 09:07:00,JUNTA PARROQUIAL DE PATRICIA PILAR,Estadio de la Parroquia,"Funcionario Encargado: Alejandra Rendon Tarira
Email: gadpatriciapilar2014@outlook.com"
2,NIC-1560500590001-2021-40038,2021-09-15 11:04:00,ORELLANA - FRANCISCO DE ORELLANA,ADQUISICIÓN DE INSUMOS PARA LA UNIDAD DE LABORATORIO CLÍNICO DEL HOSPITAL FRANCISCO DE ORELLANA,En Curso,2021-09-17 11:04:00,HOSPITAL GENERAL FRANCISCO DE ORELLANA,"BARRIO EL MORETAL, CALLE ARAZA Y PALMITO A 500 METROS DE LA EMPRESA ELECTRICA","Funcionario Encargado: JANETH ZAMBRANO
Email: servicios2018hfo@hotmail.com"
3,NIC-1768188400001-2021-40008,2021-09-15 11:03:00,PICHINCHA - QUITO,"Contratación de servicios para realizar trabajos como: cambio de cielo raso, cambio de porcelanato en gradas y cambio de dos puertas en el pasillo FCB",En Curso,2021-09-17 11:03:00,FACULTAD DE CIENCIAS BIOLOGICAS,Numa Pompillo Llona S/N y Yaguachi,"Funcionario Encargado: Arq. Marcelo Amores Naranjo
Email: maamores@uce.edu.ec"
4,NIC-1360000120001-2021-40130,2021-09-15 11:02:00,MANABI - PORTOVIEJO,"ADQUISICIÓN DE SECNIDAZOL SOLIDO ORAL 1 GR, PARA ATENCIÓN A GRUPOS PRIORITARIOS, MEDIANTE LAS BRIGADAS DE SALUD DEL GOBIERNO PROVINCIAL MANABÍ.",Finalizada,2021-09-16 15:25:00,CONSEJO PROVINCIAL DE MANABÍ,PEDROGUAL S/N Y TEODORO WOOL DEL GPM,"Funcionario Encargado: DIGNA LILIBETH SOLORZANO ALCIVAR
Email: dsolorzano@manabi.gob.ec"
5,NIC-1460018230001-2021-40004,2021-09-15 11:01:00,MORONA SANTIAGO - GUALAQUIZA,PROYECTO CULTURAL DE REAVILITACIÓN Y FORTALECIMIENTO DE LA IDENTIDAD INTERCULTURAL DE CELEBRACIÓN DEL ANIVERSARIO DE PARROQUIALIZACIÓN DE EL ROSARIO,Finalizada,2021-09-16 11:04:00,GOBIERNO AD PARROQUIAL EL ROSARIO,CABECERA PARROQUIAL EL AGUACATE,"Funcionario Encargado: Mariana Purificación Alvarez Alvarez
Email: marialv_1988@hotmail.com"
6,NIC-1768167320001-2021-40012,2021-09-15 11:01:00,PICHINCHA - CAYAMBE,LOGISTICA PARA FERIA DE INTERCAMBIO DE SEMILLAS AYORA 2021,Finalizada,2021-09-16 11:30:00,Gobierno Autonomo Descentralizado Parroquial San Jose de Ayora,EL ORO Y AV PICHINCHA,"Funcionario Encargado: EDISON TUQUERRES
Email: gadpsanjosedeyora21@gmail.com"
7,NIC-1768017430001-2021-40073,2021-09-15 11:01:00,IMBABURA - IBARRA,ADQUISICION DE MATERIALES DE CONSTRUCCION,Finalizada,2021-09-16 11:05:00,DIRECCIÓN DE MOVILIZACIÓN DEL CC.FF.AA.,AV CRISTOBAL DE TROYA 2-41,"Funcionario Encargado: SAQUINGA MORETA LUIS ALBERTO
Email: Isaquinga@ccffaa.mil.ec"
8,NIC-0968559740001-2021-40046,2021-09-15 11:00:00,SANTA ELENA - LA LIBERTAD,ADQUISICIÓN DE CARTUCHOS Y TINTAS PARA IMPRESORAS DE LA UNIVERSIDAD,Finalizada,2021-09-16 11:30:00,UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA,CALLE PRINCIPAL VIA LA LIBERTAD - SANTA ELENA,"Funcionario Encargado: LIC. ROBERTO VIZCAINO AVEIGA
Email: rvizcaino@upse.edu.ec"
9,NIC-0160000860001-2021-40104,2021-09-15 11:00:00,AZUAY - SIGSIG,ADQUISICIÓN DE MAQUINAS Y EQUIPOS PARA LA UNIDAD DE PARQUES Y JARDINES DEL GAD MUNICIPAL DE SÍGSIG,En Curso,2021-09-17 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SIGSIG,Padre Torres y Tomas Rodil,"Funcionario Encargado: Juan Pablo Cabrera Zamora
Email: juanpablocz@hotmail.com"
