,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0160047900001-2021-40084,2021-09-14 10:25:00,AZUAY - CUENCA,CONTENEDOR DE BASURA METALICO,Finalizada,2021-09-16 17:30:00,EMPRESA PUBLICA MUNICIPAL DE ASEO DE CUENCA EMAC - EP,AV. 3 DE NOVIEMBRE Y CALLE JUAN PABLO I,"Funcionario Encargado: JANNETH JIMENEZ / DIANA PIÑA
Email: jjimenez@emac.gob.ec / dpina@emac.gob.ec"
1,NIC-2160000480001-2021-40095,2021-09-14 10:25:00,SUCUMBIOS - CASCALES,"ADQUSICION DE BIENES PARA LOGISTICA A SER UTILIZADOS EN EVENTOS CIVICOS, INSTITUCIONALES Y SOCIOS CULTURALES.",Finalizada,2021-09-15 10:28:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CASCALES,AV. Quito entre Azuay y Bolívar.,"Funcionario Encargado: Nelson Ramiro Rodríguez Armijo.
Email: proveedorcascales@gmail.com"
2,NIC-0160012440001-2021-40086,2021-09-14 10:21:00,AZUAY - CUENCA,CONTRATACIÓN DE SERVICIO DE INTERNET Y TELEFONÍA PARA EL CARRO COMANDO DE LA UNIDAD DE OPERACIONES Y EL ÁREA DE RELACIONES PÚBLICAS,En Curso,2021-09-21 10:00:00,Benemérito Cuerpo de Bomberos Voluntarios de Cuenca,RAFAEL MARIA ARIZAGA Y MIGUEL HEREDIA,"Funcionario Encargado: Ing. María José Tello
Email: proformasinfima@bomberos.gob.ec"
3,NIC-1760002440001-2021-40066,2021-09-14 10:21:00,AZUAY - CUENCA,"El objeto amerita por la necesidad institucional de movilización tanto dentro como fuera del cantón así como, para el funcionamiento del generador",En Curso,2021-09-22 10:15:00,SUPERINTENDENCIA DE BANCOS,Antonio Borrero 710 y Presidente Córdova,"Funcionario Encargado: Christian Moreira C.
Email: cmoreira@superbancos.gob.ec"
4,NIC-1160058830001-2021-40019,2021-09-14 10:20:00,LOJA - PALTAS,"ADQUISICIÓND E MATERIALES DE PUBLICIDAD, SERVICIOD E IMPRESIÓN, FOTOCOPIADO PARA LAS INSTITUCIONES EDUCATIVAS Y LA DIVISIÓN DE APOYO SEGUIMIENTO Y REG",En Curso,2021-09-17 10:20:00,DIRECCION DISTRITAL 11D03-PALTAS-EDUCACION,NAUM BRIONES Y JUAN BENIGNO VELA,"Funcionario Encargado: CARAGUAY DIAZ MIRIAM CELENIA
Email: miriam.caraguay@educacion.gob.ec"
5,NIC-1768087640001-2021-40016,2021-09-14 10:20:00,SUCUMBIOS - CASCALES,SEMILLAS DE MAIZ,Finalizada,2021-09-15 10:25:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SEVILLA,KM. 29 VIA QUITO- RIO BLANCO,"Funcionario Encargado: VERONICA CASTRO
Email: gaprsevilla@hotmail.com"
6,NIC-0791706955001-2021-40074,2021-09-14 10:20:00,EL ORO - MACHALA,AUTORIZACION DE GASTOS PARA LA REALIZACION DEL EVENTO DE RECIBIMIENTO Y RECONOCIMIENTO A LOS DEPORTISTAS OLIMPICOS DAVID FARIANGO Y LENEWI PRECIADO.,Finalizada,2021-09-15 10:21:00,FEDERACION DEPORTIVA PROVINCIAL DE EL ORO,AV. 25 JUNIO Y PALMERAS-ESTADIO 9 DE MAYO,"Funcionario Encargado: MARIA AUGUSTA CEDILLO MOSQUERA
Email: administracion@fedeoro.org"
7,NIC-1768181150001-2021-40197,2021-09-14 10:19:00,PICHINCHA - QUITO,ADQUISICION DE RECIPIENTE PLASTICO,Finalizada,2021-09-17 09:19:00,HOSPITAL GENERAL DOCENTE DE CALDERON,DERBY Y GIOVANNY CALLES,"Funcionario Encargado: BQ. SALOME CELI
Email: proformas.calderon@gmail.com"
8,NIC-0660841670001-2021-40003,2021-09-14 10:18:00,CHIMBORAZO - GUAMOTE,Adquisición de Tóners y kit de tintas para las impresoras de GACEMMA-EP,Finalizada,2021-09-15 11:18:00,"EMPRESA PÚBLICA MUNICIPAL MANCOMUNADA DE ASEO DE LOS CANTONES COLTA, ALAUSI Y GUAMOTE GACEMMA-EP.",Chimborazo -Ecuador - Palmira Galte Laime - Relleno Sanitario,"Funcionario Encargado: Doris Maribel López Silva
Email: doris62mary@gmail.com"
9,NIC-0660827170001-2021-40004,2021-09-14 10:18:00,CHIMBORAZO - ALAUSI,"ADQUISICIÒN DE UN ROTULO, SEÑALETICA DE BIOSEGURIDAD Y CARTELES DE INFORMACIÓN BASICA PARA EL CENTRO DE DESARROLLO INFANTIL MANUEL BRITO",Finalizada,2021-09-15 12:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE GUASUNTOS,GUAYAQUIL 940 Y TORCUATO MONTALVO,"Funcionario Encargado: JHONY MENDEZ
Email: jpguasuntos@yahoo.com"
