,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1360000200001-2021-40032,2021-09-15 10:40:00,MANABI - PORTOVIEJO,SERVICIO DE MANTENIMIENTO DE PINTURA PARA LA ZONA DE PARQUEADERO DEL MERCADO CENTRAL,Finalizada,2021-09-16 12:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PORTOVIEJO,AVENIDA METROPOLITANA KM 2 Y MEDIO VÍA MANTA FRENTE A TELMO DIESEL,"Funcionario Encargado: ING. DANIEL VERA ARTEAGA
Email: Luis.Vera2@portoviejo.gob.ec"
1,NIC-1768160820001-2021-40018,2021-09-15 10:40:00,PICHINCHA - QUITO,CONTRATACIÓN SERVICIO DE SOPORTE TECNOLOGICO PARA PLATAFORMA DE EVALUACION PARA EL PROCESO DEL EHEP DEL CACES,Finalizada,2021-09-16 16:00:00,CONSEJO DE ASEGURAMIENTO DE LA CALIDAD DE LA EDUCACION SUPERIOR,Barón de Carondelet N37-55 y Av. América,"Funcionario Encargado: Cyntia Ramos DE / Mayra Muñoz
Email: compras.publicas@caces.gob.ec"
2,NIC-0360010620001-2021-40082,2021-09-15 10:40:00,CAÑAR - AZOGUES,"FILTRO DE ACEITE, KIT SELLOS Y PRERFILTROS PARA INYECTORES, FILTRO AIRE, BUJIAS PARA CAMIONETA MAR TOYOTA MOD HILUX AÑO 20212 CHASIS MR0EX12G3C2326953",Finalizada,2021-09-16 10:43:00,DIRECCION DISTRITAL 03D01-AZOGUES-BIBLIAN-DELEG-CAÑAR-MTOP,AUGUSTO SACOTO Y AURELIO AV. JARAMILLO,"Funcionario Encargado: VALERIA ABAD MORA
Email: mtopcanarinfima@hotmail.com y vabad@mtop.gob.ec"
3,NIC-0160017400001-2021-40501,2021-09-15 10:40:00,AZUAY - CUENCA,CONTRATACION DEL SERVICIO DE MANTENIMIENTO DE VESTIDORES EN LA COCINA CENTRAL,En Curso,2021-09-17 11:00:00,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,CALLE JOSE CARRASCO ARTEAGA,"Funcionario Encargado: ING. CLAUDIA DAVILA
Email: claudia.davila@iess.gob.ec"
4,NIC-1768115520001-2021-40078,2021-09-15 10:40:00,PICHINCHA - QUITO,Mantenimiento vehiculo modelo Grand Vitara 2007,Finalizada,2021-09-16 11:50:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE CHECA,S1B OE1-71 Y ELADIO SANCHEZ FRENTE PARQUE CENTRAL,"Funcionario Encargado: PAMELA FARINANGO
Email: secretaria@checa.gob.ec"
5,NIC-1768034790001-2021-40280,2021-09-15 10:38:00,PICHINCHA - QUITO,"ADQUISICIÒN DE SET DE CATETER PARA DIALISIS PERITONEAL, RECTO, NEONATAL, 18 CM",Finalizada,2021-09-17 10:07:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
6,NIC-0260000170001-2021-40150,2021-09-15 10:38:00,BOLIVAR - GUARANDA,ADQUISICIÓN DE REPUESTOS PARA LA CAMIONETA NO. 43,Finalizada,2021-09-16 13:25:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA BOLIVAR,Av. Candido rada 101 y 9 de Abril,"Funcionario Encargado: Ing. Fernando Gaibor
Email: comprasgadpb.fg@gmail.com"
7,NIC-1768003480001-2021-40105,2021-09-15 10:37:00,LOJA - LOJA,ADQUISICIÓN DE REPUESTOS PARA MAQUINA LAVADORA DE ROPA DE LAS LAVADORAS DEL COMANDO DE LA 7 BI,En Curso,2021-09-17 11:23:00,BRIGADA DE INFANTERIA N 7 LOJA,Av. Cuxibamba y Francisco Montero,"Funcionario Encargado: Subt. CB Sanabria Lucio Jonathan
Email: jsanabrialucio16@gmail.com"
8,NIC-1768080630001-2021-40356,2021-09-15 10:37:00,PICHINCHA - MEJIA,1RA INSISTENCIA ADQUISICIÓN DE MEDICAMENTOS VETERINARIOS E INSUMOS DE LIMPIEZA DEL EQUIPO DE ORDEÑO PROGRAMA DE GANADERÍA DE LA ESTACIÓN EXPERIMENTAL,En Curso,2021-09-20 10:37:00,Iniap Estacion Experimental Santa Catalina,Panamericana Sur Km1. INIAP Estación Experimental Santa Catalina,"Funcionario Encargado: Georgina Mónica Sánchez Sandoval
Email: georgina.sanchez@iniap.gob.ec"
9,NIC-1960001270001-2021-40038,2021-09-15 10:34:00,ZAMORA CHINCHIPE - CENTINELA DEL CONDOR,PRUEBA,Finalizada,2021-09-16 14:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON CENTINELA DEL CONDOR,AV. PAQUISHA Y JAIME ROLDOS A,"Funcionario Encargado: KATTY ELIZABETH CALVA GUAYANAY
Email: proveeduria@gadcentineladelcondor.gob.ec"
