,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1360042470001-2021-40011,2021-09-13 11:52:00,MANABI - PUERTO LOPEZ,"SERVICIO DE REPARACIÓN, MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA RETROEXCAVADORA PERTENECIENTE AL GAD PARROQUIAL PUERTO MACHALILLA",Finalizada,2021-09-15 11:52:00,JUNTA PARROQUIAL PUERTO MACHALILLA,"BARRIO SIMON BOLIVAR, CALLE SOR TERESA FRENTE AL COMPLEJO DEPORTIVO CARLOS FEBRES CORDERO","Funcionario Encargado: FREDDY ILDEFONSO GOMEZ VALLEJO
Email: gadmachalilla@hotmail.com"
1,NIC-0360020930001-2021-40025,2021-09-13 11:52:00,CAÑAR - AZOGUES,LACTULOSA LIQUIDO ORAL 65 % 100 ml,Finalizada,2021-09-14 12:52:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA AZOGUES,CAÑARIS Y PROLONGACION DE LA SERRANO,"Funcionario Encargado: ING. GABRIELA OSORIO PORTILLA
Email: gabriela.osorio@iess.gob.ec"
2,NIC-1160001480001-2021-40196,2021-09-13 11:52:00,LOJA - ZAPOTILLO,ADQUISICION DE REPUESTOS PARA MOTOCICLETA HONDA TORNADO 150,En Curso,2021-09-17 11:07:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON ZAPOTILLO,24 DE MAYO S/N Y LEÓN FEBRES CORDERO,"Funcionario Encargado: Jorge Sisalima Granda
Email: compraspublicas.gadczapotillo@gmail.com"
3,NIC-1860001100001-2021-40112,2021-09-13 11:51:00,TUNGURAHUA - TISALEO,ADQUIRIR BOBINA DE CABLE UPT 4 PARA EL GADMC TISALEO,Finalizada,2021-09-15 13:43:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON TISALEO,17 DE NOVIEMBRE Y CACIQUE TISALEO,"Funcionario Encargado: ING. HUGO FREIRE
Email: hugocosmic@hotmail.com"
4,NIC-1768104400001-2021-40045,2021-09-13 11:50:00,PICHINCHA - PEDRO MONCAYO,"Adquisición de combustible para el vehículo volqueta, camioneta, motocicleta y retroexcavadora del GAD Parroquial Tupigachi",Finalizada,2021-09-14 11:51:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL DE TUPIGACHI,Cabo Francisco Falcón y Francia,"Funcionario Encargado: Rolando Pulamarín
Email: gobiernoparroquialruraltupigachi@hotmail.com"
5,NIC-1660003510001-2021-40087,2021-09-13 11:50:00,PASTAZA - PASTAZA,ADQUISICION POR ÍNFIMA CUANTÍA DE REACTIVOS DE INMUNOHEMATOLOGÍA PARA EL SERVICIO DE MEDICINA TRANSFUSIONAL DEL HOSPITAL GENERAL PUYO,Finalizada,2021-09-14 11:51:00,HOSPITAL GENERAL PUYO,09 de octubre,"Funcionario Encargado: Ing. Andrea Bonilla
Email: compraspublicashgp@gmail.com"
6,NIC-1260048500001-2021-40001,2021-09-13 11:50:00,LOS RIOS - VALENCIA,Computador de escritorio para uso de la empresa,Finalizada,2021-09-15 11:30:00,EMPRESA PUBLICA MUNICIPAL DE URBANIZACION Y VIVIENDA DEL CANTON VALENCIA,AV. General Enríquez y Vicente Rocafuerte,"Funcionario Encargado: Shirley Verónica Lozada Monsalve
Email: verito_0084@hotmail.com"
7,NIC-2160058210001-2021-40015,2021-09-13 11:49:00,SUCUMBIOS - CUYABENO,ADQUISICION DE REPUESTOS PARA MANTENIMIENTO CORRECTIVO DE LA MAQUINA EXCAVADORA HUINDAY RS9-220 DEL GAD PARROQUIAL DE AGUAS NEGRAS.,Finalizada,2021-09-14 13:49:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE AGUAS NEGRAS,AV LAS PALMAS PARROQUIA AGUAS NEGRAS,"Funcionario Encargado: DELIA TORRES
Email: gadaguasnegras@hotmail.com"
8,NIC-0660836080001-2021-40004,2021-09-13 11:48:00,CHIMBORAZO - CHUNCHI,RENOVACIÓN DOMINIO PARA PAGINA WEB INSTITUCIONAL EPMAPACH,Finalizada,2021-09-15 11:48:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE LA CIUDAD DE CHUNCHI,GENERAL CORDOVA Y CAPITAN RICAURTE EDIFICIO MUNICIPAL,"Funcionario Encargado: Gabriela Paola Rivera Díaz
Email: griverad051293@gmail.com"
9,NIC-1060021770001-2021-40123,2021-09-13 11:48:00,IMBABURA - COTACACHI,Material de construcción para el proyecto invernadero,Finalizada,2021-09-14 14:30:00,JUNTA PARROUIAL 6 DE JULIO DE CUELLAJE,Alejandro Ayala y Seis de Julio,"Funcionario Encargado: Richard Graham
Email: gadcuellaje6@gmail.com"
