,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768011230001-2021-40047,2021-09-14 12:00:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DE INYECTORES Y CAÑERIAS DE COMBUSTIBLE PARA EL GENERADOR DETROIT DIESEL DEL BAE CHIMBORAZO,Finalizada,2021-09-15 13:00:00,DIGMAT,BASE NAVAL SUR- AV. DE LA MARINA,"Funcionario Encargado: ERICKA GAVILANEZ NOBOA
Email: ucpcompraslocales@armada.mil.ec"
1,NIC-0260000250001-2021-40183,2021-09-14 12:00:00,BOLIVAR - GUARANDA,Adquisición de materiales de construcción,Finalizada,2021-09-15 12:03:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL CANTÓN GUARANDA,convención de 1884 y garcía moreno,"Funcionario Encargado: Abg. Zumi Vallejo
Email: abelvallejo16@yahoo.es"
2,NIC-0560000110001-2021-40047,2021-09-14 12:00:00,COTOPAXI - LATACUNGA,cONTRATACIÓN DEL SERVICIO DE CAPACITACIÓN EN PREVENCIÓN DE RIESGO ELECTRÓNICO PARA EL PERSONAL QUE REALIZA Y SUPERVISA TAREAS ELECTRICAS DEL GADPC,Finalizada,2021-09-15 12:10:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE COTOPAXI,AV. TRAJANO NARANJO Y ONCE DE NOVIEMBRE,"Funcionario Encargado: Lic. Paola Hurtado Leòn
Email: paola.hurtado@cotopaxi.gob.ec"
3,NIC-0968520100001-2021-40027,2021-09-14 12:00:00,GUAYAS - GUAYAQUIL,Adquisicion de medicamento Remifentanilo solido parenteral 5 mg para el Hospital de la Policia Nacional Guayaquil N 2,Finalizada,2021-09-16 09:36:00,MINISTERIO DEL INTERIOR HOSPITAL DE LA POLICIA NACIONAL GUAYAQUIL # 2,Av. de la Americas y Calle Ernesto Noboa Caamaño,"Funcionario Encargado: Sonia Martinez Rivera
Email: compraspublicashdpng2@gmail.com"
4,NIC-1768009090001-2021-40018,2021-09-14 12:00:00,PICHINCHA - QUITO,"ADQUISICIÓN DE MATERIALES DE ASEO PARA LA ESCOM, CENTRO DE SALUD TIPO ""B"" Y UNIDADES DEL AGRUCOMGE",Finalizada,2021-09-15 12:01:00,AGRUPAMIENTO DE COMUNICACIONES Y GUERRA ELECTRONICA,AVDA LOS PINOS Y MANUEL CABEZA DE VACA E7-105,"Funcionario Encargado: TNTE DE COM VIVANCO EDUARDO
Email: cpagrucomge@gmail.com"
5,NIC-1768164650001-2021-40015,2021-09-14 12:00:00,PICHINCHA - QUITO,ADQUISICION DE IMPRESORA DE CÓDIGO DE BARRAS Y SUMINISTROS ETIQUETAS Y CINTAS PARA LA EPMMQ,Finalizada,2021-09-16 14:00:00,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,Montufar N2-50 y Sucre Antigua Maternidad,"Funcionario Encargado: Yessica Chinche
Email: yessica.chinche@metrodequito.gob.ec"
6,NIC-1060025170001-2021-40040,2021-09-14 11:58:00,IMBABURA - OTAVALO,"ADQUISICIÓN DE MEDICAMENTO LOSARTÁN, SÓLIDO ORAL, 50mg, PARA EL CENTRO DE ESPECIALIDADES OTAVALO",Finalizada,2021-09-15 12:48:00,CENTRO DE ESPECIALIDADES OTAVALO,ROCA 81 Y ABDON CALDERÓN,"Funcionario Encargado: VIVIANA AGUIRRE
Email: viviana.aguirrea@iess.gob.ec"
7,NIC-2260002320001-2021-40047,2021-09-14 11:56:00,ORELLANA - LA JOYA DE LOS SACHAS,MATERIALES DIDACTICOS UNIDAD DE ATENCIÓN A PERSONAS CON DISCAPACIDAD SAN CARLOS,Finalizada,2021-09-15 11:57:00,Junta Parroquial San Carlos,VIA SACHA Y VIA SAN CARLOS,"Funcionario Encargado: MICHAEL MEDINA ARROBO
Email: gobparroqsancarlos@hotmail.com"
8,NIC-1768009840001-2021-40012,2021-09-14 11:56:00,GALAPAGOS - SAN CRISTOBAL,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS MARINOS PARA LAS EMBARCACIONES DE LOS REPARTOS NAVALES DE LA REGIÓN INSULAR,Finalizada,2021-09-16 13:00:00,BASE NAVAL SAN CRISTOBAL,"AV ARMADA NACIONAL, SEGUNDA ZONA NAVAL, BASE NAVAL SAN CRISTOBAL","Funcionario Encargado: TNNV-SU FRANCISCO CHAVEZ FREIRE
Email: fchavezf@armada.mil.ec"
9,NIC-1768154690001-2021-40089,2021-09-14 11:52:00,PICHINCHA - QUITO,Conservación y preservación de los documentos del archivo central.,Finalizada,2021-09-16 11:52:00,Empresa Publica Metropolitana de Movilidad y Obras Publicas,"Bodega de suministros y materiales. 9 de Octubre N26-56, entre Santa María y Marieta de Veintemilla","Funcionario Encargado: ING. MAYRA PATRICIA SALGUERO GUTIERREZ
Email: patricia.salguero@epmmop.gob.ec"
