,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1260049900001-2021-40035,2021-09-14 12:34:00,LOS RIOS - VALENCIA,MANTENIMIENTO DE VEHICULO-R1,Finalizada,2021-09-15 13:34:00,EMPRESA PUBLICA CUERPO DE BOMBEROS DEL CANTÓN VALENCIA,CALLE 2 DE AGOSTO Y AV. 13 DE DICIEMBRE,"Funcionario Encargado: Ing. Maricela Navarro Guerrero
Email: bomberos_valencia@hotmail.com"
1,NIC-1360070920001-2021-40016,2021-09-14 12:32:00,MANABI - PICHINCHA,ADQUISICIÓN DE MEDICAMENTOS POR GRUPO TERAPÉUTICO C PARA EL HOSPITAL BÁSICO DEL CANTÓN PICHINCHA,Finalizada,2021-09-15 12:33:00,Hospital Básico del Cantón Pichincha,VIA MANTA QUEVEDO KM. 1 CAMINO A VALAREZO,"Funcionario Encargado: QF. BOLIVAR GORDILLO
Email: bolivar.gordillo@hbpichincha.gob.ec"
2,NIC-0160000190001-2021-40562,2021-09-14 12:31:00,AZUAY - CUENCA,servicios varios,Finalizada,2021-09-15 12:32:00,Gobierno Provincial del Azuay,Av. Max Uhle frente a la Empresa Eléctrica,"Funcionario Encargado: Diego Valencia A.
Email: dvalencia@azuay.gob.ec"
3,NIC-0560024050001-2021-40015,2021-09-14 12:30:00,COTOPAXI - LATACUNGA,SERVICIO DE MANTENIMIENTO ARREGLO DE INFRAESTRUCTURA DEL EDIFICIO DISTRITAL LATACUNGA MIES,Finalizada,2021-09-16 12:30:00,DIRECCION DISTRITAL 05D01 LATACUNGA MIES,SANCHEZ DE ORELLANA 5751 Y LUIS FERNANDO RUIZ,"Funcionario Encargado: Ing. Asucena Salgado
Email: asucena.salgado@inclusion.gob.ec"
4,NIC-0160034410001-2021-40045,2021-09-14 12:30:00,AZUAY - PAUTE,SERVICIO DE ARREGLO DE MAQUINA RETROEXCADORA,Finalizada,2021-09-15 12:54:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL TOMEBAMBA,CENTRO PARROQUIAL DE TOMEBAMBA,"Funcionario Encargado: ESTHELA RIERA
Email: gadparroquialdetomebamba@hotmail.com"
5,NIC-0160006390001-2021-40327,2021-09-14 12:30:00,AZUAY - CUENCA,INSUMOS,En Curso,2021-09-17 12:13:00,HOSPITAL VICENTE CORRAL MOSCOSO,AVE LOS ARUPOS Y AVE 12 DE ABRIL,"Funcionario Encargado: ALBA CECILIA VILLOTA G
Email: proveeduriahvcm@gmail.com"
6,NIC-0160027200001-2021-40046,2021-09-14 12:30:00,AZUAY - CUENCA,Adquisición de repuestos para maquinaria retroexcavadora y motoniveladora,Finalizada,2021-09-16 12:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE SININCAY,Profesor Roberto Quizhpe y Escultor Filóromo Quizhpe,"Funcionario Encargado: Ing. Byron Chacha
Email: byrondrigo@gmail.com"
7,NIC-0260000250001-2021-40185,2021-09-14 12:30:00,BOLIVAR - GUARANDA,Arreglo de una chapa serraduras,Finalizada,2021-09-15 12:33:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO DEL CANTÓN GUARANDA,convención de 1884 y garcía moreno,"Funcionario Encargado: Abg. Zumi Vallejo
Email: abelvallejo16@yahoo.es"
8,NIC-1760003680001-2021-40091,2021-09-14 12:30:00,PICHINCHA - CAYAMBE,"Contratación de los servicios de logística para la reactivación económica, productiva, cultural y turística de Cayambe.",Finalizada,2021-09-15 13:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO INTERCULTURAL Y PLURINACIONAL DEL MUNICIPIO DE CAYAMBE,Calle Terán SO-54 y Sucre,"Funcionario Encargado: Tania Chicaiza
Email: tania.chicaiza@gadipmc.gob.ec"
9,NIC-1768183520001-2021-40079,2021-09-14 12:30:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN POR RENOVACIÓN DE EQUIPOS MÉDICOS PARA EL DEPARTAMENTO MEDICO DE LA ZONAL GUAYAQUIL,Finalizada,2021-09-16 12:30:00,BANECUADOR B.P.,PANAMA 704 Y ROCA,"Funcionario Encargado: Dra. Jenny Romero Ramos
Email: Jenny.Romero@banecuador.fin.ec"
