,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768034790001-2021-40347,2021-09-15 13:41:00,PICHINCHA - QUITO,ADQUISICIÒN DE CLINDAMICINA SOLIDO VAGINAL DE 100 MG,En Curso,2021-09-17 13:41:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
1,NIC-1768034790001-2021-40346,2021-09-15 13:40:00,PICHINCHA - QUITO,ADQUISICION DE LACTULOSA LIQUIDO ORAL 65%,En Curso,2021-09-17 13:30:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. Gran Colombia N14-66 y Sodiro,"Funcionario Encargado: DIEGO MORENO
Email: diego.moreno@hgoia.gob.ec"
2,NIC-1768034790001-2021-40345,2021-09-15 13:39:00,PICHINCHA - QUITO,ADQUISICIONES DE EMULSIONES GRASAS LIPIDOS LIQUIDO PARENTERAL AL 20% FRASCO POR 100 ML,En Curso,2021-09-17 13:39:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
3,NIC-1768034790001-2021-40344,2021-09-15 13:38:00,PICHINCHA - QUITO,ADQUISICIÒN DE HERARINA NO FRACCIONADA LIQUIDO PARENTERAL DE 5000 UNIDADES INTERNACIONALES POR ML VIAL POR 5 ML,En Curso,2021-09-17 13:38:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
4,NIC-1768189800001-2021-40084,2021-09-15 13:38:00,PICHINCHA - QUITO,"?Adquisición de filtro de alto flujo para hemodiálisis/hemodiafiltración, área de superficie de 1 a 1,4m2 para el servicio de Nefrología del Hospital",Finalizada,2021-09-16 13:40:00,Hospital General del Sur de Quito,MORASPUNGO S/N Y PINLLOPATA,"Funcionario Encargado: ANDREA GORDILLO
Email: proformashgsq@iess.gob.ec"
5,NIC-1768034790001-2021-40343,2021-09-15 13:38:00,PICHINCHA - QUITO,ADQUISICION DE KETOROLACO LIQUIDO PARENTERAL,En Curso,2021-09-17 13:30:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. Gran Colombia N14-66 y Sodiro,"Funcionario Encargado: DIEGO MORENO
Email: diego.moreno@hgoia.gob.ec"
6,NIC-1768034790001-2021-40342,2021-09-15 13:36:00,PICHINCHA - QUITO,ADQUISICIÒN DE GENTAMICINA LIQUIDO PARENTERAL DE 40 MG POR ML AMPOLLA POR 2 ML,En Curso,2021-09-17 13:36:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
7,NIC-1768189800001-2021-40083,2021-09-15 13:35:00,PICHINCHA - QUITO,"?Adquisición de filtro de alto flujo para hemodiálisis/hemodiafiltración, área de superficie de 1,5 a 1,8m2 para el servicio de Nefrología del Hospita",Finalizada,2021-09-16 13:36:00,Hospital General del Sur de Quito,MORASPUNGO S/N Y PINLLOPATA,"Funcionario Encargado: ANDREA GORDILLO
Email: proformashgsq@iess.gob.ec"
8,NIC-1768034790001-2021-40337,2021-09-15 13:35:00,PICHINCHA - QUITO,ADQUISICIÓN DE IBUPROFENO SÓLIDO ORAL,En Curso,2021-09-17 13:30:00,Hospital Gíneco Obstétrico Isidro Ayora,Av. Gran Colombia N14-66 y Sodiro,"Funcionario Encargado: DIEGO MORENO
Email: diego.moreno@hgoia.gob.ec"
9,NIC-1360007050001-2021-40032,2021-09-15 13:35:00,MANABI - ROCAFUERTE,CONTRATACIÓN DEL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL SISTEMA DE UPS DEL CENTRO DE SALUD TIPO C TOSAGUA PERTENECIENTE AL DISTRITO 13D12 ROCAFUER,En Curso,2021-09-17 12:35:00,DIRECCION DISTRITAL 13D12-ROCAFUERTE-TOSAGUA-SALUD,KM 1 1/2 VIA RIO CHICO,"Funcionario Encargado: Kleber Espinales García
Email: kleber.espinales@13d12.mspz4.gob.ec"
